trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma_air,delta_air,deltap_air,n_air,gamma_self,delta_self,deltap_self,n_self,y_air,y_self,beta_g_air,beta_g_self
10887912,2,1,6288.135329,6.63e-30,0.01516,3439.3909,69.0,67.0,       3 1 1 22,       0 1 1 11,               ,     R 33f     ,0.0683,-0.007226,0.0,0.74,0.085,-0.007493,0.0,0.61,0.0,0.0,0.0,0.0
10887914,2,1,6288.172421,5.334e-30,2.389e-06,1585.5904,43.0,45.0,       3 2 2 12,       1 0 0 01,               ,     P 22e     ,0.0716,-0.006745,0.0,0.71,0.095,-0.006381,0.0,0.69,0.0,0.0,0.0,0.0
10887915,2,1,6288.211123,2.226e-30,1.09e-06,1675.7772,61.0,59.0,       2 4 4 12,       0 2 2 01,               ,     R 29f     ,0.0692,-0.00694,0.0,0.74,0.088,-0.00714,0.0,0.63,0.0,0.0,0.0,0.0
10887916,2,1,6288.222376,3.198e-30,1.489e-09,60.8709,25.0,25.0,       2 2 2 12,       0 0 0 01,               ,     Q 12e     ,0.0774,-0.005593,0.0,0.68,0.105,-0.005213,0.0,0.69,0.0,0.0,0.0,0.0
10887919,2,1,6288.247682,1.494e-28,0.02239,2564.793,15.0,13.0,       5 0 0 14,       2 0 0 03,               ,     R  6e     ,0.0822,-0.004165,0.0,0.68,0.112,-0.004251,0.0,0.7,0.010395,0.013984,0.0,0.0
10887922,2,1,6288.281053,8.591e-26,0.006415,1426.4153,119.0,121.0,       3 0 0 12,       0 0 0 01,               ,     P 60e     ,0.0632,-0.008513,0.0,0.72,0.069,-0.003393,0.0,0.56,0.004546,0.004819,0.0,0.0
10887924,2,1,6288.302995,2.053e-30,1.043e-09,42.9225,21.0,21.0,       2 2 2 12,       0 0 0 01,               ,     Q 10e     ,0.0791,-0.005364,0.0,0.68,0.108,-0.004961,0.0,0.69,0.0,0.0,0.0,0.0
10887925,2,1,6288.325932,2.83e-29,0.01398,3135.7918,73.0,75.0,       4 2 2 13,       1 2 2 02,               ,     P 37f     ,0.0678,-0.00745,0.0,0.74,0.083,-0.00755,0.0,0.6,0.0,0.0,0.0,0.0
10887926,2,1,6288.366235,3.504e-30,1.206e-06,1363.3308,19.0,17.0,       5 1 1 02,       0 2 2 01,               ,     R  8e     ,0.0801,-0.003783,0.0,0.68,0.109,-0.003816,0.0,0.69,0.019471,0.026866,0.0,0.0
10887929,2,1,6288.555007,9.506e-30,0.01492,3456.0522,109.0,107.0,       3 0 0 22,       0 0 0 11,               ,     R 53e     ,0.0647,-0.008596,0.0,0.73,0.071,-0.008561,0.0,0.57,-0.010468,-0.011348,0.0,0.0
10887930,2,1,6288.591042,9.951e-30,1.063e-07,749.5374,31.0,29.0,       2 3 3 12,       0 1 1 01,               ,     R 14f     ,0.0752,-0.005428,0.0,0.69,0.102,-0.005387,0.0,0.7,0.0,0.0,0.0,0.0
9299079,5,1,6288.670386,2.35e-27,0.0279,2181.3692,11.0,9.0,              4,              1,               ,     R  4      ,0.0651,-0.00562,0.0,0.74,0.071,-0.006111,0.0,0.0,0.003733,0.004044,0.0,0.0
10887933,2,1,6288.707839,1.075e-29,8.688e-05,2360.3886,103.0,105.0,       5 1 1 02,       1 0 0 02,               ,     P 52e     ,0.0651,-0.007012,0.0,0.74,0.072,-0.007416,0.0,0.57,0.006303,0.006889,0.0,0.0
9299080,5,4,6288.736917,6.474e-27,0.006304,37.4769,66.0,54.0,              3,              0,               ,     R  4      ,0.0651,-0.00562,0.0,0.74,0.071,-0.006111,0.0,0.0,0.003807,0.004121,0.0,0.0
10887936,2,1,6288.779455,4.886e-30,0.01522,3520.0465,75.0,73.0,       3 1 1 22,       0 1 1 11,               ,     R 36e     ,0.0678,-0.007458,0.0,0.74,0.083,-0.007723,0.0,0.6,0.0,0.0,0.0,0.0
10887938,2,1,6288.851361,6.471e-26,0.0176,1482.9521,43.0,45.0,       4 0 0 13,       1 0 0 02,               ,     P 22e     ,0.0716,-0.006705,0.0,0.71,0.095,-0.006381,0.0,0.69,0.005131,0.007115,0.0,0.0
10887939,2,1,6288.866993,8.42e-30,0.04423,3458.6938,33.0,35.0,       5 1 1 13,       2 1 1 02,               ,     P 17e     ,0.074,-0.006437,0.0,0.7,0.1,-0.005946,0.0,0.71,0.0,0.0,0.0,0.0
10887941,2,1,6288.896002,4.794e-29,0.004704,2910.5197,123.0,125.0,       2 1 1 23,       1 0 0 01,               ,     P 62e     ,0.0626,-0.009866,0.0,0.71,0.068,-0.010762,0.0,0.56,0.001498,0.001591,0.0,0.0
10887942,2,1,6288.896043,2.306e-30,1.225e-06,1699.2625,63.0,61.0,       2 4 4 12,       0 2 2 01,               ,     R 30e     ,0.0689,-0.007025,0.0,0.74,0.088,-0.007233,0.0,0.63,0.0,0.0,0.0,0.0
10887944,2,1,6289.016048,1.704e-30,4.461e-05,2525.6454,71.0,73.0,       5 2 2 02,       0 3 3 01,               ,     P 36f     ,0.068,-0.006339,0.0,0.74,0.084,-0.006333,0.0,0.61,0.008504,0.011097,0.0,0.0
10887946,2,1,6289.117819,4.178e-30,0.009529,3540.2768,113.0,111.0,       3 0 0 22,       0 0 0 11,               ,     R 55e     ,0.0642,-0.008713,0.0,0.73,0.07,-0.008626,0.0,0.56,-0.021194,-0.021974,0.0,0.0
10887949,2,1,6289.181016,6.594e-30,8.961e-05,2330.569,53.0,51.0,       6 0 0 02,       1 1 1 01,               ,     R 25e     ,0.0702,-0.005579,0.0,0.73,0.092,-0.005722,0.0,0.66,-0.002157,-0.003071,0.0,0.0
10887953,2,1,6289.244658,5.403e-30,0.01515,3492.9166,73.0,71.0,       3 1 1 22,       0 1 1 11,               ,     R 35f     ,0.068,-0.007382,0.0,0.74,0.084,-0.00765,0.0,0.61,0.0,0.0,0.0,0.0
10887956,2,1,6289.288471,1.378e-28,0.05115,2687.5044,11.0,13.0,       5 0 0 13,       2 0 0 02,               ,     P  6e     ,0.0834,-0.005557,0.0,0.68,0.114,-0.004748,0.0,0.71,-0.006868,-0.009301,0.0,0.0
10887957,2,1,6289.296338,1.232e-27,0.01518,2345.9209,63.0,65.0,       4 1 1 13,       1 1 1 02,               ,     P 32f     ,0.0687,-0.007206,0.0,0.74,0.087,-0.007166,0.0,0.62,0.0,0.0,0.0,0.0
10887959,2,1,6289.336675,3.175e-29,0.01402,3106.8408,71.0,73.0,       4 2 2 13,       1 2 2 02,               ,     P 36e     ,0.068,-0.007401,0.0,0.74,0.084,-0.007473,0.0,0.61,0.0,0.0,0.0,0.0
10887961,2,1,6289.369288,4.593e-30,1.481e-06,1370.3804,21.0,19.0,       5 1 1 02,       0 2 2 01,               ,     R  9f     ,0.0791,-0.003929,0.0,0.68,0.108,-0.003941,0.0,0.69,0.032309,0.044322,0.0,0.0
10887962,2,1,6289.376733,1.087e-29,6.185e-05,2340.7321,133.0,131.0,       5 0 0 02,       0 1 1 01,               ,     R 65e     ,0.0614,-0.00796,0.0,0.7,0.067,-0.007543,0.0,0.55,-0.003526,-0.003729,0.0,0.0
10887963,2,1,6289.412083,5.09e-28,0.006193,2500.1523,135.0,137.0,       3 1 1 12,       0 1 1 01,               ,     P 68f     ,0.0608,-0.008851,0.0,0.69,0.066,-0.009702,0.0,0.55,0.006766,0.007279,0.0,0.0
10887965,2,1,6289.436369,5.811e-30,0.01656,3603.5613,123.0,125.0,       4 1 1 12,       1 1 1 01,               ,     P 62f     ,0.0626,-0.008599,0.0,0.71,0.068,-0.00939,0.0,0.56,0.0,0.0,0.0,0.0
10887966,2,1,6289.457836,1.272e-29,1.35e-07,761.1255,33.0,31.0,       2 3 3 12,       0 1 1 01,               ,     R 15e     ,0.0746,-0.005549,0.0,0.69,0.101,-0.005522,0.0,0.71,0.0,0.0,0.0,0.0
10887967,2,1,6289.466898,1.502e-30,0.01359,3182.2452,5.0,3.0,       5 1 1 14,       2 1 1 03,               ,     R  1e     ,0.0903,-0.003072,0.0,0.69,0.123,-0.003495,0.0,0.76,0.0,0.0,0.0,0.0
10887969,2,1,6289.578198,2.385e-30,1.382e-06,1723.5292,65.0,63.0,       2 4 4 12,       0 2 2 01,               ,     R 31f     ,0.0687,-0.007108,0.0,0.74,0.087,-0.007323,0.0,0.62,0.0,0.0,0.0,0.0
10887970,2,1,6289.587796,2.357e-30,0.005376,3540.2768,113.0,111.0,       3 3 3 11,       0 0 0 11,               ,     R 55e     ,0.0642,-0.007592,0.0,0.73,0.07,-0.007298,0.0,0.56,0.0,0.0,0.0,0.0
10887971,2,1,6289.608863,1.814e-28,0.02273,2576.5257,19.0,17.0,       5 0 0 14,       2 0 0 03,               ,     R  8e     ,0.0801,-0.004531,0.0,0.68,0.109,-0.004545,0.0,0.69,0.007231,0.009719,0.0,0.0
10887973,2,1,6289.649263,1.758e-30,4.13e-05,2497.4203,69.0,71.0,       5 2 2 02,       0 3 3 01,               ,     P 35e     ,0.0681,-0.0063,0.0,0.74,0.084,-0.006268,0.0,0.61,0.002549,0.004077,0.0,0.0
10887976,2,1,6289.743807,3.878e-30,0.01521,3578.1285,79.0,77.0,       3 1 1 22,       0 1 1 11,               ,     R 38e     ,0.0675,-0.007607,0.0,0.75,0.081,-0.007861,0.0,0.6,0.0,0.0,0.0,0.0
10887978,2,1,6289.77622,1.354e-27,0.01518,2319.9422,61.0,63.0,       4 1 1 13,       1 1 1 02,               ,     P 31e     ,0.0689,-0.007157,0.0,0.74,0.088,-0.007089,0.0,0.63,0.0,0.0,0.0,0.0
10887979,2,1,6289.776704,1.082e-27,0.006348,2340.7321,129.0,131.0,       3 1 1 12,       0 1 1 01,               ,     P 65e     ,0.0617,-0.008726,0.0,0.7,0.067,-0.009556,0.0,0.56,0.00276,0.00288,0.0,0.0
10887980,2,1,6289.846341,5.842e-30,1.786e-06,1378.2132,23.0,21.0,       5 1 1 02,       0 2 2 01,               ,     R 10e     ,0.0782,-0.004067,0.0,0.68,0.107,-0.004065,0.0,0.69,0.010366,0.014096,0.0,0.0
10887981,2,1,6289.890172,3.804e-30,1.597e-06,1552.0433,39.0,41.0,       3 2 2 12,       1 0 0 01,               ,     P 20e     ,0.0725,-0.006639,0.0,0.71,0.097,-0.006212,0.0,0.71,0.0,0.0,0.0,0.0
10887982,2,1,6289.91391,8.468e-30,0.04447,3445.745,31.0,33.0,       5 1 1 13,       2 1 1 02,               ,     P 16f     ,0.0746,-0.006379,0.0,0.69,0.101,-0.005852,0.0,0.71,0.0,0.0,0.0,0.0
10887983,2,1,6289.913942,1.509e-29,0.006093,3223.6638,137.0,139.0,       3 2 2 12,       0 2 2 01,               ,     P 69f     ,0.0605,-0.008892,0.0,0.69,0.066,-0.009745,0.0,0.55,0.005269,0.005694,0.0,0.0
10887984,2,1,6289.968531,4.459e-30,0.01502,3627.5788,117.0,115.0,       3 0 0 22,       0 0 0 11,               ,     R 57e     ,0.0637,-0.008827,0.0,0.72,0.07,-0.008689,0.0,0.56,-0.00966,-0.0102,0.0,0.0
10887988,2,1,6290.025221,1.587e-29,1.689e-07,773.7911,35.0,33.0,       2 3 3 12,       0 1 1 01,               ,     R 16f     ,0.074,-0.005667,0.0,0.7,0.1,-0.005654,0.0,0.71,0.0,0.0,0.0,0.0
10887993,2,1,6290.20656,1.147e-29,0.01689,3457.3329,117.0,119.0,       4 1 1 12,       1 1 1 01,               ,     P 59e     ,0.0635,-0.008469,0.0,0.72,0.069,-0.009204,0.0,0.56,0.0,0.0,0.0,0.0
10887994,2,1,6290.229877,1.089e-30,0.0131,3792.4032,73.0,75.0,       4 3 3 13,       1 3 3 02,               ,     P 37e     ,0.0678,-0.00745,0.0,0.74,0.083,-0.00755,0.0,0.6,0.0,0.0,0.0,0.0
10887995,2,1,6290.233211,2.651e-30,0.01726,3183.8173,7.0,5.0,       5 1 1 14,       2 1 1 03,               ,     R  2f     ,0.088,-0.003261,0.0,0.7,0.12,-0.003649,0.0,0.74,0.0,0.0,0.0,0.0
10887997,2,1,6290.256625,2.426e-30,1.541e-06,1748.578,67.0,65.0,       2 4 4 12,       0 2 2 01,               ,     R 32e     ,0.0685,-0.00719,0.0,0.74,0.086,-0.00741,0.0,0.62,0.0,0.0,0.0,0.0
10887999,2,1,6290.329703,4.323e-30,0.01514,3549.5395,77.0,75.0,       3 1 1 22,       0 1 1 11,               ,     R 37f     ,0.0676,-0.007533,0.0,0.75,0.082,-0.007794,0.0,0.6,0.0,0.0,0.0,0.0
10888000,2,1,6290.385719,1.496e-29,8.52e-05,2280.12,99.0,101.0,       5 1 1 02,       1 0 0 02,               ,     P 50e     ,0.0655,-0.006936,0.0,0.74,0.074,-0.007282,0.0,0.57,0.006419,0.007061,0.0,0.0
10888002,2,1,6290.434713,3.547e-29,0.01405,3078.6276,69.0,71.0,       4 2 2 13,       1 2 2 02,               ,     P 35f     ,0.0681,-0.007353,0.0,0.74,0.084,-0.007396,0.0,0.61,0.0,0.0,0.0,0.0
10888003,2,1,6290.445944,3.023e-28,0.0127,2722.0722,115.0,117.0,       4 0 0 12,       1 0 0 01,               ,     P 58e     ,0.0637,-0.008425,0.0,0.72,0.07,-0.009138,0.0,0.56,0.005326,0.00569,0.0,0.0
10888004,2,1,6290.513692,1.943e-29,0.006128,3169.7686,135.0,137.0,       3 2 2 12,       0 2 2 01,               ,     P 68e     ,0.0608,-0.008851,0.0,0.69,0.066,-0.009702,0.0,0.55,0.00276,0.002902,0.0,0.0
10888008,2,1,6290.650516,1.316e-25,0.006486,1333.7679,115.0,117.0,       3 0 0 12,       0 0 0 01,               ,     P 58e     ,0.0637,-0.008425,0.0,0.72,0.07,-0.01379,0.0,0.56,0.004744,0.005071,0.0,0.0
10888010,2,1,6290.673917,8.438e-30,0.04453,3432.9564,29.0,31.0,       5 1 1 13,       2 1 1 02,               ,     P 15e     ,0.0752,-0.006319,0.0,0.69,0.102,-0.005757,0.0,0.7,0.0,0.0,0.0,0.0
10888011,2,1,6290.678504,3.023e-30,0.0152,3639.3016,83.0,81.0,       3 1 1 22,       0 1 1 11,               ,     R 40e     ,0.0671,-0.007752,0.0,0.75,0.08,-0.007986,0.0,0.59,0.0,0.0,0.0,0.0
10888012,2,1,6290.680289,2.992e-30,0.01512,3717.9569,121.0,119.0,       3 0 0 22,       0 0 0 11,               ,     R 59e     ,0.0632,-0.008938,0.0,0.72,0.069,-0.008751,0.0,0.56,-0.011488,-0.011729,0.0,0.0
10888015,2,1,6290.749826,1.861e-30,3.941e-05,2469.9779,67.0,69.0,       5 2 2 02,       0 3 3 01,               ,     P 34f     ,0.0683,-0.00626,0.0,0.74,0.085,-0.006203,0.0,0.61,0.007476,0.010016,0.0,0.0
10888016,2,1,6290.792089,1.455e-30,0.0265,3956.3869,107.0,109.0,       5 0 0 12,       2 0 0 01,               ,     P 54e     ,0.0647,-0.008247,0.0,0.73,0.071,-0.008859,0.0,0.57,0.009771,0.010393,0.0,0.0
10888017,2,1,6290.794446,6.606e-30,0.0001021,2371.9337,57.0,55.0,       6 0 0 02,       1 1 1 01,               ,     R 27e     ,0.0697,-0.005738,0.0,0.73,0.09,-0.005903,0.0,0.65,-0.003441,-0.004452,0.0,0.0
10888018,2,1,6290.810613,6.942e-26,0.0177,1449.3831,39.0,41.0,       4 0 0 13,       1 0 0 02,               ,     P 20e     ,0.0725,-0.006601,0.0,0.71,0.097,-0.006212,0.0,0.71,0.004624,0.006394,0.0,0.0
10888022,2,1,6290.91247,9.593e-29,0.0537,2678.9342,7.0,9.0,       5 0 0 13,       2 0 0 02,               ,     P  4e     ,0.0862,-0.005249,0.0,0.69,0.118,-0.00448,0.0,0.73,-0.010962,-0.01492,0.0,0.0
10888023,2,1,6290.922554,2.063e-28,0.02296,2591.3866,23.0,21.0,       5 0 0 14,       2 0 0 03,               ,     R 10e     ,0.0782,-0.00485,0.0,0.68,0.107,-0.004832,0.0,0.69,0.004832,0.006398,0.0,0.0
10888024,2,1,6290.924603,1.95e-29,2.094e-07,786.9028,37.0,35.0,       2 3 3 12,       0 1 1 01,               ,     R 17e     ,0.0735,-0.00578,0.0,0.7,0.099,-0.005784,0.0,0.71,0.0,0.0,0.0,0.0
10888026,2,1,6290.932321,2.471e-30,1.729e-06,1774.4079,69.0,67.0,       2 4 4 12,       0 2 2 01,               ,     R 33f     ,0.0683,-0.00727,0.0,0.74,0.085,-0.007493,0.0,0.61,0.0,0.0,0.0,0.0
10888027,2,1,6290.950527,7.19e-30,2.11e-06,1386.8291,25.0,23.0,       5 1 1 02,       0 2 2 01,               ,     R 11f     ,0.0774,-0.004197,0.0,0.68,0.105,-0.004188,0.0,0.69,0.029986,0.04108,0.0,0.0
10888028,2,1,6290.960083,3.69e-30,0.01891,3186.1554,9.0,7.0,       5 1 1 14,       2 1 1 03,               ,     R  3e     ,0.0862,-0.0035,0.0,0.69,0.118,-0.003802,0.0,0.73,0.0,0.0,0.0,0.0
10888033,2,1,6291.148309,6.848e-30,6.262e-05,2444.3238,137.0,135.0,       5 0 0 02,       0 1 1 01,               ,     R 67e     ,0.0608,-0.008047,0.0,0.69,0.066,-0.0076,0.0,0.55,-0.003481,-0.003642,0.0,0.0
10888034,2,1,6291.281471,1.229e-30,0.0132,3763.3772,71.0,73.0,       4 3 3 13,       1 3 3 02,               ,     P 36f     ,0.068,-0.007401,0.0,0.74,0.084,-0.007473,0.0,0.61,0.0,0.0,0.0,0.0
10888035,2,1,6291.309958,8.692e-30,2.473e-06,1396.2282,27.0,25.0,       5 1 1 02,       0 2 2 01,               ,     R 12e     ,0.0766,-0.00432,0.0,0.68,0.104,-0.004309,0.0,0.69,0.002038,0.002465,0.0,0.0
10888037,2,1,6291.326165,1.472e-27,0.01524,2296.607,59.0,61.0,       4 1 1 13,       1 1 1 02,               ,     P 30f     ,0.0692,-0.007108,0.0,0.74,0.088,-0.007012,0.0,0.63,0.0,0.0,0.0,0.0
10888038,2,1,6291.357857,1.954e-30,0.01506,3811.4096,125.0,123.0,       3 0 0 22,       0 0 0 11,               ,     R 61e     ,0.0626,-0.009046,0.0,0.71,0.068,-0.008813,0.0,0.56,-0.013169,-0.01355,0.0,0.0
10888039,2,1,6291.390602,3.397e-30,0.01512,3609.2588,81.0,79.0,       3 1 1 22,       0 1 1 11,               ,     R 39f     ,0.0673,-0.00768,0.0,0.75,0.08,-0.007925,0.0,0.59,0.0,0.0,0.0,0.0
10888041,2,1,6291.429381,1.902e-30,3.648e-05,2443.3182,65.0,67.0,       5 2 2 02,       0 3 3 01,               ,     P 33e     ,0.0685,-0.006221,0.0,0.74,0.086,-0.006138,0.0,0.62,0.002648,0.003985,0.0,0.0
10888042,2,1,6291.440648,3.942e-29,0.01408,3051.2355,67.0,69.0,       4 2 2 13,       1 2 2 02,               ,     P 34e     ,0.0683,-0.007304,0.0,0.74,0.085,-0.007319,0.0,0.61,0.0,0.0,0.0,0.0
10888043,2,1,6291.443362,2.344e-29,2.559e-07,801.1731,39.0,37.0,       2 3 3 12,       0 1 1 01,               ,     R 18f     ,0.073,-0.00589,0.0,0.7,0.098,-0.005912,0.0,0.71,0.0,0.0,0.0,0.0
10888045,2,1,6291.51988,5.668e-29,0.003612,2814.7452,119.0,121.0,       2 1 1 23,       1 0 0 01,               ,     P 60e     ,0.0632,-0.009766,0.0,0.72,0.069,-0.010626,0.0,0.56,0.001388,0.001484,0.0,0.0
10888049,2,1,6291.583694,2.316e-30,0.01518,3703.5649,87.0,85.0,       3 1 1 22,       0 1 1 11,               ,     R 42e     ,0.0668,-0.007892,0.0,0.75,0.078,-0.008099,0.0,0.59,0.0,0.0,0.0,0.0
10888050,2,1,6291.592318,2.525e-30,1.019e-06,1521.6154,35.0,37.0,       3 2 2 12,       1 0 0 01,               ,     P 18e     ,0.0735,-0.00653,0.0,0.7,0.099,-0.006037,0.0,0.71,0.0,0.0,0.0,0.0
10888051,2,1,6291.604249,2.472e-30,1.913e-06,1801.0198,71.0,69.0,       2 4 4 12,       0 2 2 01,               ,     R 34e     ,0.0681,-0.007349,0.0,0.74,0.084,-0.007573,0.0,0.61,0.0,0.0,0.0,0.0
10888053,2,1,6291.633242,9.136e-30,0.01689,3507.5181,119.0,121.0,       4 1 1 12,       1 1 1 01,               ,     P 60f     ,0.0632,-0.008513,0.0,0.72,0.069,-0.009268,0.0,0.56,0.0,0.0,0.0,0.0
10888054,2,1,6291.667072,8.349e-30,0.04477,3421.4963,27.0,29.0,       5 1 1 13,       2 1 1 02,               ,     P 14f     ,0.0759,-0.006257,0.0,0.68,0.103,-0.005658,0.0,0.7,0.0,0.0,0.0,0.0
10888055,2,1,6291.72146,4.652e-30,0.01981,3189.3101,11.0,9.0,       5 1 1 14,       2 1 1 03,               ,     R  4f     ,0.0847,-0.003737,0.0,0.69,0.116,-0.003953,0.0,0.72,0.0,0.0,0.0,0.0
10888056,2,1,6291.744758,8.315e-28,0.006253,2394.8482,131.0,133.0,       3 1 1 12,       0 1 1 01,               ,     P 66f     ,0.0614,-0.008768,0.0,0.7,0.067,-0.009607,0.0,0.55,0.005753,0.006035,0.0,0.0
9299081,5,1,6291.848208,2.602e-27,0.02871,2200.4164,13.0,11.0,              4,              1,               ,     R  5      ,0.0632,-0.005718,0.0,0.74,0.069,-0.006245,0.0,0.0,0.002041,0.002187,0.0,0.0
10888063,2,1,6291.863689,1.601e-27,0.01525,2272.3052,57.0,59.0,       4 1 1 13,       1 1 1 02,               ,     P 29e     ,0.0694,-0.007058,0.0,0.73,0.089,-0.006935,0.0,0.64,0.0,0.0,0.0,0.0
9299082,5,4,6291.876454,7.183e-27,0.006488,56.2137,78.0,66.0,              3,              0,               ,     R  5      ,0.0632,-0.005718,0.0,0.74,0.069,-0.006245,0.0,0.0,0.0021,0.002246,0.0,0.0
10888068,2,1,6292.009203,1.253e-30,0.01496,3907.9352,129.0,127.0,       3 0 0 22,       0 0 0 11,               ,     R 63e     ,0.0621,-0.009151,0.0,0.71,0.068,-0.008876,0.0,0.56,-0.021337,-0.021901,0.0,0.0
10888069,2,1,6292.063949,2.037e-29,8.313e-05,2202.9562,95.0,97.0,       5 1 1 02,       1 0 0 02,               ,     P 48e     ,0.0659,-0.006858,0.0,0.74,0.075,-0.007146,0.0,0.58,0.006513,0.007402,0.0,0.0
10888070,2,1,6292.188968,2.233e-28,0.02312,2609.3754,27.0,25.0,       5 0 0 14,       2 0 0 03,               ,     R 12e     ,0.0766,-0.005134,0.0,0.68,0.104,-0.005113,0.0,0.69,0.002656,0.003395,0.0,0.0
10888072,2,1,6292.273454,2.482e-30,2.135e-06,1828.4126,73.0,71.0,       2 4 4 12,       0 2 2 01,               ,     R 35f     ,0.068,-0.007427,0.0,0.74,0.084,-0.00765,0.0,0.61,0.0,0.0,0.0,0.0
10888073,2,1,6292.277031,1.721e-27,0.006398,2240.2375,125.0,127.0,       3 1 1 12,       0 1 1 01,               ,     P 63e     ,0.0623,-0.008642,0.0,0.71,0.068,-0.009448,0.0,0.56,0.003525,0.003731,0.0,0.0
10888074,2,1,6292.285065,1.369e-30,0.0132,3735.1336,69.0,71.0,       4 3 3 13,       1 3 3 02,               ,     P 35e     ,0.0681,-0.007353,0.0,0.74,0.084,-0.007396,0.0,0.61,0.0,0.0,0.0,0.0
9299083,5,1,6292.31633,8.569e-24,0.006093,349.6975,25.0,27.0,              3,              0,               ,     P 13      ,0.0561,-0.0069,0.0,0.73,0.06,-0.0079,0.0,0.0,0.002171,0.002355,0.0,0.0
10888075,2,1,6292.334786,2.483e-29,0.006145,3116.7018,133.0,135.0,       3 2 2 12,       0 2 2 01,               ,     P 67f     ,0.0611,-0.00881,0.0,0.7,0.067,-0.009656,0.0,0.55,0.005248,0.005646,0.0,0.0
10888076,2,1,6292.34526,5.701e-30,4.668e-09,7.8043,11.0,9.0,       2 2 2 12,       0 0 0 01,               ,     R  4e     ,0.0847,-0.003765,0.0,0.69,0.116,-0.003953,0.0,0.72,0.0,0.0,0.0,0.0
10888078,2,1,6292.380222,2.787e-29,3.109e-07,815.8032,41.0,39.0,       2 3 3 12,       0 1 1 01,               ,     R 19e     ,0.0725,-0.005997,0.0,0.71,0.097,-0.006037,0.0,0.71,0.0,0.0,0.0,0.0
10888081,2,1,6292.412715,5.555e-30,0.0204,3193.1938,13.0,11.0,       5 1 1 14,       2 1 1 03,               ,     R  5e     ,0.0834,-0.00396,0.0,0.68,0.114,-0.004103,0.0,0.71,0.0,0.0,0.0,0.0
10888082,2,1,6292.416058,6.417e-30,0.0001151,2416.4171,61.0,59.0,       6 0 0 02,       1 1 1 01,               ,     R 29e     ,0.0692,-0.005892,0.0,0.74,0.088,-0.006073,0.0,0.63,-0.003975,-0.005476,0.0,0.0
10888083,2,1,6292.427508,2.623e-30,0.01511,3672.0735,85.0,83.0,       3 1 1 22,       0 1 1 11,               ,     R 41f     ,0.067,-0.007822,0.0,0.75,0.079,-0.008044,0.0,0.59,0.0,0.0,0.0,0.0
10888084,2,1,6292.449283,8.175e-30,0.04486,3410.3377,25.0,27.0,       5 1 1 13,       2 1 1 02,               ,     P 13e     ,0.0766,-0.006192,0.0,0.68,0.104,-0.005557,0.0,0.69,0.0,0.0,0.0,0.0
10888085,2,1,6292.45954,1.743e-30,0.01516,3770.9173,91.0,89.0,       3 1 1 22,       0 1 1 11,               ,     R 44e     ,0.0665,-0.008028,0.0,0.74,0.077,-0.008202,0.0,0.58,0.0,0.0,0.0,0.0
10888086,2,1,6292.475399,1.98e-30,3.456e-05,2417.4414,63.0,65.0,       5 2 2 02,       0 3 3 01,               ,     P 32f     ,0.0687,-0.006181,0.0,0.74,0.087,-0.006074,0.0,0.62,0.006659,0.00899,0.0,0.0
10888087,2,1,6292.507279,4.933e-29,0.06278,2673.4804,3.0,5.0,       5 0 0 13,       2 0 0 02,               ,     P  2e     ,0.0903,-0.004701,0.0,0.69,0.123,-0.004195,0.0,0.76,-0.015239,-0.021354,0.0,0.0
10888088,2,1,6292.513874,4.362e-29,0.01412,3024.5898,65.0,67.0,       4 2 2 13,       1 2 2 02,               ,     P 33f     ,0.0685,-0.007255,0.0,0.74,0.086,-0.007242,0.0,0.62,0.0,0.0,0.0,0.0
10888090,2,1,6292.534499,1.021e-29,2.842e-06,1406.4103,29.0,27.0,       5 1 1 02,       0 2 2 01,               ,     R 13f     ,0.0759,-0.004438,0.0,0.68,0.103,-0.004429,0.0,0.7,0.034426,0.046944,0.0,0.0
10888091,2,1,6292.541961,1.743e-29,0.01707,3366.1779,113.0,115.0,       4 1 1 12,       1 1 1 01,               ,     P 57e     ,0.064,-0.008381,0.0,0.72,0.07,-0.009071,0.0,0.56,0.0,0.0,0.0,0.0
10888098,2,1,6292.731762,7.261e-26,0.0178,1418.9348,35.0,37.0,       4 0 0 13,       1 0 0 02,               ,     P 18e     ,0.0735,-0.006493,0.0,0.7,0.099,-0.006037,0.0,0.71,0.003954,0.005475,0.0,0.0
10888099,2,1,6292.757109,1.189e-29,3.266e-06,1417.3755,31.0,29.0,       5 1 1 02,       0 2 2 01,               ,     R 14e     ,0.0752,-0.00455,0.0,0.69,0.102,-0.004547,0.0,0.7,-0.009516,-0.013488,0.0,0.0
10888100,2,1,6292.766571,4.799e-28,0.01353,2632.5022,111.0,113.0,       4 0 0 12,       1 0 0 01,               ,     P 56e     ,0.0642,-0.008337,0.0,0.73,0.07,-0.009002,0.0,0.56,0.005451,0.005834,0.0,0.0
10888102,2,1,6292.84542,3.244e-29,3.728e-07,831.6829,43.0,41.0,       2 3 3 12,       0 1 1 01,               ,     R 20f     ,0.072,-0.006102,0.0,0.71,0.096,-0.00616,0.0,0.7,0.0,0.0,0.0,0.0
