Wavenumber (cm-1),Tranmission,Pressure (Torr),Temperature (C)
2197.976983,0.949003286,10.12,24.573
2197.98212,0.9472185,10.12,24.573
2197.98726,0.946563318,10.12,24.573
2197.992405,0.940053726,10.12,24.573
2197.997554,0.938449242,10.12,24.573
2198.002707,0.931704566,10.12,24.573
2198.007864,0.922188476,10.12,24.573
2198.013026,0.9124514,10.12,24.573
2198.018192,0.900711716,10.12,24.573
2198.023362,0.883165762,10.12,24.573
2198.028537,0.863539226,10.12,24.573
2198.033715,0.835822001,10.12,24.573
2198.038898,0.786546058,10.12,24.573
2198.044085,0.719241449,10.12,24.573
2198.049277,0.632593318,10.12,24.573
2198.054473,0.541099173,10.12,24.573
2198.059672,0.454744682,10.12,24.573
2198.064877,0.385293294,10.12,24.573
2198.070085,0.342404139,10.12,24.573
2198.075298,0.32476894,10.12,24.573
2198.080515,0.336058446,10.12,24.573
2198.085736,0.366492614,10.12,24.573
2198.090961,0.423927975,10.12,24.573
2198.096191,0.499674066,10.12,24.573
2198.101425,0.581503307,10.12,24.573
2198.106663,0.672541334,10.12,24.573
2198.111905,0.748357958,10.12,24.573
2198.117152,0.812764891,10.12,24.573
2198.122403,0.850567276,10.12,24.573
2198.127658,0.877940396,10.12,24.573
2198.132917,0.899479564,10.12,24.573
2198.138181,0.912329624,10.12,24.573
2198.143449,0.925355055,10.12,24.573
2198.148721,0.932306956,10.12,24.573
2198.153997,0.936485744,10.12,24.573
2198.159278,0.938955393,10.12,24.573
2198.164563,0.937369382,10.12,24.573
2198.169852,0.939245601,10.12,24.573
2198.175145,0.940754776,10.12,24.573
2198.180443,0.939773327,10.12,24.573
2198.185744,0.943400595,10.12,24.573
2198.191051,0.950983285,10.12,24.573
2198.196361,0.955493118,10.12,24.573
2198.201675,0.960366947,10.12,24.573
2198.206994,0.965971039,10.12,24.573
2198.212317,0.966257836,10.12,24.573
2198.217645,0.968501594,10.12,24.573
2198.222976,0.968935101,10.12,24.573
2198.228312,0.964989262,10.12,24.573
2198.233652,0.968229672,10.12,24.573
2198.238996,0.963486995,10.12,24.573
2198.244345,0.961830451,10.12,24.573
2198.249698,0.961373241,10.12,24.573
2198.255055,0.960978353,10.12,24.573
2198.260416,0.963834881,10.12,24.573
2198.265782,0.962288162,10.12,24.573
2198.271151,0.960623709,10.12,24.573
2198.276525,0.965843225,10.12,24.573
2198.281904,0.963217681,10.12,24.573
2198.287286,0.95784061,10.12,24.573
2198.292673,0.947884054,10.12,24.573
2198.298064,0.930717617,10.12,24.573
2198.303459,0.912900312,10.12,24.573
2198.308859,0.896969363,10.12,24.573
2198.314262,0.884371121,10.12,24.573
2198.31967,0.882858687,10.12,24.573
2198.325083,0.892516404,10.12,24.573
2198.330499,0.900365766,10.12,24.573
2198.33592,0.922276959,10.12,24.573
2198.341345,0.933858548,10.12,24.573
2198.346774,0.938789877,10.12,24.573
2198.352208,0.941814444,10.12,24.573
2198.357645,0.942302147,10.12,24.573
2198.363087,0.929373195,10.12,24.573
2198.368533,0.921565515,10.12,24.573
2198.373984,0.907749427,10.12,24.573
2198.379439,0.888608847,10.12,24.573
2198.384898,0.876634093,10.12,24.573
2198.390361,0.868678432,10.12,24.573
2198.395828,0.868230941,10.12,24.573
2198.4013,0.874810765,10.12,24.573
2198.406776,0.896056269,10.12,24.573
2198.412256,0.911464496,10.12,24.573
2198.41774,0.934827322,10.12,24.573
2198.423229,0.951244012,10.12,24.573
2198.428722,0.963087853,10.12,24.573
2198.434219,0.960671253,10.12,24.573
2198.439721,0.963403462,10.12,24.573
2198.445226,0.964077736,10.12,24.573
2198.450736,0.964570764,10.12,24.573
2198.45625,0.971278957,10.12,24.573
2198.461769,0.972826763,10.12,24.573
2198.467291,0.968558601,10.12,24.573
2198.472818,0.970223595,10.12,24.573
2198.47835,0.971527277,10.12,24.573
2198.483885,0.972559361,10.12,24.573
2198.489425,0.971878428,10.12,24.573
2198.496939,0.969376758,10.12,24.573
2198.50156,0.96250351,10.12,24.573
2198.506185,0.967007833,10.12,24.573
2198.510814,0.970204619,10.12,24.573
2198.515446,0.964870991,10.12,24.573
2198.520083,0.966220674,10.12,24.573
2198.524724,0.962447468,10.12,24.573
2198.529368,0.963643978,10.12,24.573
2198.534017,0.957925527,10.12,24.573
2198.53867,0.958152743,10.12,24.573
2198.543327,0.9619956,10.12,24.573
2198.547988,0.959624473,10.12,24.573
2198.552652,0.95385321,10.12,24.573
2198.557321,0.951644444,10.12,24.573
2198.561994,0.950295272,10.12,24.573
2198.566671,0.948539496,10.12,24.573
2198.571351,0.949379857,10.12,24.573
2198.576036,0.938579208,10.12,24.573
2198.580725,0.940069494,10.12,24.573
2198.585417,0.933910863,10.12,24.573
2198.590114,0.936470143,10.12,24.573
2198.594815,0.926374486,10.12,24.573
2198.59952,0.927987617,10.12,24.573
2198.604228,0.922770003,10.12,24.573
2198.608941,0.916632366,10.12,24.573
2198.613658,0.906359561,10.12,24.573
2198.618379,0.900052604,10.12,24.573
2198.623103,0.89696533,10.12,24.573
2198.627832,0.887270879,10.12,24.573
2198.632565,0.875951238,10.12,24.573
2198.637302,0.859051723,10.12,24.573
2198.642042,0.848961798,10.12,24.573
2198.646787,0.829898845,10.12,24.573
2198.651536,0.810760728,10.12,24.573
2198.656289,0.783095506,10.12,24.573
2198.661045,0.750871138,10.12,24.573
2198.665806,0.70957526,10.12,24.573
2198.670571,0.655707929,10.12,24.573
2198.67534,0.593183758,10.12,24.573
2198.680112,0.5271369,10.12,24.573
2198.684889,0.458371252,10.12,24.573
2198.68967,0.390103673,10.12,24.573
2198.694455,0.327448279,10.12,24.573
2198.699243,0.268432493,10.12,24.573
2198.704036,0.224494799,10.12,24.573
2198.708833,0.193380523,10.12,24.573
2198.713634,0.183806311,10.12,24.573
2198.718439,0.189938161,10.12,24.573
2198.723247,0.206426407,10.12,24.573
2198.72806,0.259514072,10.12,24.573
2198.732877,0.293341246,10.12,24.573
2198.737698,0.362109919,10.12,24.573
2198.742522,0.438050316,10.12,24.573
2198.747351,0.510153935,10.12,24.573
2198.752184,0.581156723,10.12,24.573
2198.757021,0.653034403,10.12,24.573
2198.761862,0.693145641,10.12,24.573
2198.766706,0.736910576,10.12,24.573
2198.771555,0.773372223,10.12,24.573
2198.776408,0.806378884,10.12,24.573
2198.781265,0.828690577,10.12,24.573
2198.786125,0.8407491,10.12,24.573
2198.79099,0.859083577,10.12,24.573
2198.795859,0.871888021,10.12,24.573
2198.800732,0.880847598,10.12,24.573
2198.805609,0.890889789,10.12,24.573
2198.810489,0.898636772,10.12,24.573
2198.815374,0.905967761,10.12,24.573
2198.820263,0.909169467,10.12,24.573
2198.825156,0.919349436,10.12,24.573
2198.830053,0.919674968,10.12,24.573
2198.834953,0.925649779,10.12,24.573
2198.839858,0.923261136,10.12,24.573
2198.844767,0.926292076,10.12,24.573
2198.84968,0.931628968,10.12,24.573
2198.854597,0.92493484,10.12,24.573
2198.859517,0.924514392,10.12,24.573
2198.864442,0.926762775,10.12,24.573
2198.869371,0.928314849,10.12,24.573
2198.874304,0.928926761,10.12,24.573
2198.879241,0.935813659,10.12,24.573
2198.884181,0.938372722,10.12,24.573
2198.889126,0.937265315,10.12,24.573
2198.894075,0.940162112,10.12,24.573
2198.899028,0.932281966,10.12,24.573
2198.903985,0.933207519,10.12,24.573
2198.908945,0.93378286,10.12,24.573
2198.91391,0.926371201,10.12,24.573
2198.918879,0.922183472,10.12,24.573
2198.923852,0.918119554,10.12,24.573
2198.928829,0.911980895,10.12,24.573
2198.933809,0.904208488,10.12,24.573
2198.938794,0.885945687,10.12,24.573
2198.943783,0.873120747,10.12,24.573
2198.948776,0.85352589,10.12,24.573
2198.953773,0.833467939,10.12,24.573
2198.958774,0.800433401,10.12,24.573
2198.963778,0.748931167,10.12,24.573
2198.968787,0.669938437,10.12,24.573
2198.9738,0.581962498,10.12,24.573
2198.978817,0.493126501,10.12,24.573
2198.983838,0.413389932,10.12,24.573
2198.988862,0.354235914,10.12,24.573
2198.993891,0.316679471,10.12,24.573
2198.998924,0.300603285,10.12,24.573
2199.003961,0.311722626,10.12,24.573
2199.009002,0.34892161,10.12,24.573
2199.014047,0.412783183,10.12,24.573
2199.019095,0.487919497,10.12,24.573
2199.024148,0.561813574,10.12,24.573
2199.029205,0.624346099,10.12,24.573
2199.034266,0.674618782,10.12,24.573
2199.039331,0.71622802,10.12,24.573
2199.0444,0.762114838,10.12,24.573
2199.049472,0.803786992,10.12,24.573
2199.054549,0.844004442,10.12,24.573
2199.05963,0.880895448,10.12,24.573
2199.064715,0.904101986,10.12,24.573
2199.069804,0.915728876,10.12,24.573
2199.074897,0.922195224,10.12,24.573
2199.079993,0.927969071,10.12,24.573
2199.085094,0.936157198,10.12,24.573
2199.090199,0.936679836,10.12,24.573
2199.095308,0.93980859,10.12,24.573
2199.100421,0.942571171,10.12,24.573
2199.105538,0.933278542,10.12,24.573
2199.110659,0.921340153,10.12,24.573
2199.115783,0.90761473,10.12,24.573
2199.120912,0.883456177,10.12,24.573
2199.126045,0.862141809,10.12,24.573
2199.131182,0.85032356,10.12,24.573
2199.136323,0.853163589,10.12,24.573
2199.141468,0.858619516,10.12,24.573
2199.146616,0.870988984,10.12,24.573
2199.151769,0.890065718,10.12,24.573
2199.156926,0.905964227,10.12,24.573
2199.162087,0.916927055,10.12,24.573
2199.167252,0.923792812,10.12,24.573
2199.172421,0.928241198,10.12,24.573
2199.177594,0.93192761,10.12,24.573
2199.18277,0.938486916,10.12,24.573
2199.187951,0.946097508,10.12,24.573
2199.193136,0.955486321,10.12,24.573
2199.198325,0.962564798,10.12,24.573
2199.203518,0.9669033,10.12,24.573
2199.208715,0.967136916,10.12,24.573
2199.213916,0.967405969,10.12,24.573
2199.219121,0.97159021,10.12,24.573
2199.224329,0.969668207,10.12,24.573
2199.229542,0.969467357,10.12,24.573
2199.234759,0.969988141,10.12,24.573
2199.23998,0.972677407,10.12,24.573
2199.245205,0.974565221,10.12,24.573
2199.250434,0.974286105,10.12,24.573
2199.255667,0.974477728,10.12,24.573
2199.260903,0.976316675,10.12,24.573
2199.266144,0.978212092,10.12,24.573
2199.271389,0.97949968,10.12,24.573
2199.276638,0.977971398,10.12,24.573
2199.281891,0.977129912,10.12,24.573
2199.287148,0.978618776,10.12,24.573
2199.292409,0.978400766,10.12,24.573
2199.297674,0.978608419,10.12,24.573
2199.302942,0.979717175,10.12,24.573
2199.308215,0.977333625,10.12,24.573
2199.313492,0.980269923,10.12,24.573
2199.318773,0.976877919,10.12,24.573
2199.324058,0.977373053,10.12,24.573
2199.329347,0.978757177,10.12,24.573
2199.33464,0.979614185,10.12,24.573
2199.339937,0.97756393,10.12,24.573
2199.345238,0.979925081,10.12,24.573
2199.350542,0.979394201,10.12,24.573
2199.355851,0.97988997,10.12,24.573
2199.361164,0.978007344,10.12,24.573
2199.366481,0.978628408,10.12,24.573
2199.371802,0.97616899,10.12,24.573
2199.377127,0.974225115,10.12,24.573
2199.382456,0.976355311,10.12,24.573
2199.387789,0.977613693,10.12,24.573
2199.393126,0.97817856,10.12,24.573
2199.398467,0.975441066,10.12,24.573
2199.403811,0.976876656,10.12,24.573
2199.40916,0.972819873,10.12,24.573
2199.414513,0.970702107,10.12,24.573
2199.41987,0.966606451,10.12,24.573
2199.425231,0.961159858,10.12,24.573
2199.430596,0.956700911,10.12,24.573
2199.435965,0.952410419,10.12,24.573
2199.441338,0.94756769,10.12,24.573
2199.446715,0.947502973,10.12,24.573
2199.452096,0.949107304,10.12,24.573
2199.45748,0.943815225,10.12,24.573
2199.462869,0.929288203,10.12,24.573
2199.468262,0.911169079,10.12,24.573
2199.473659,0.885862409,10.12,24.573
2199.47906,0.863712243,10.12,24.573
2199.484465,0.844682702,10.12,24.573
2199.489874,0.843456988,10.12,24.573
2199.495287,0.856394765,10.12,24.573
2199.500704,0.877002169,10.12,24.573
2199.506125,0.902377973,10.12,24.573
2199.51155,0.922784176,10.12,24.573
2199.516978,0.935231455,10.12,24.573
2199.522411,0.943545976,10.12,24.573
2199.527848,0.942657319,10.12,24.573
2199.533289,0.937622322,10.12,24.573
2199.538734,0.93667038,10.12,24.573
2199.544183,0.933454183,10.12,24.573
2199.549636,0.934379617,10.12,24.573
2199.555093,0.936100533,10.12,24.573
2199.560554,0.93803143,10.12,24.573
2199.566019,0.937647753,10.12,24.573
2199.571488,0.938767613,10.12,24.573
2199.576961,0.93635505,10.12,24.573
2199.582438,0.935597929,10.12,24.573
2199.587918,0.934002938,10.12,24.573
2199.593403,0.9315904,10.12,24.573
2199.598892,0.929760155,10.12,24.573
2199.604385,0.921826961,10.12,24.573
2199.609882,0.915344479,10.12,24.573
2199.615383,0.906817418,10.12,24.573
2199.620888,0.90366436,10.12,24.573
2199.626397,0.890281919,10.12,24.573
2199.636495,0.866321246,10.12,24.573
2199.641094,0.851839326,10.12,24.573
2199.645697,0.834228976,10.12,24.573
2199.650305,0.810083031,10.12,24.573
2199.654917,0.782379327,10.12,24.573
2199.659538,0.752087431,10.12,24.573
2199.664154,0.718926209,10.12,24.573
2199.668779,0.687806985,10.12,24.573
2199.673408,0.665915804,10.12,24.573
2199.67804,0.645928289,10.12,24.573
2199.682678,0.627160465,10.12,24.573
2199.687319,0.607628432,10.12,24.573
2199.691965,0.574545937,10.12,24.573
2199.696615,0.530742769,10.12,24.573
2199.701269,0.468907758,10.12,24.573
2199.705927,0.399064798,10.12,24.573
2199.710589,0.329924402,10.12,24.573
2199.715256,0.272031201,10.12,24.573
2199.719927,0.231794763,10.12,24.573
2199.724602,0.203048622,10.12,24.573
2199.729281,0.189747102,10.12,24.573
2199.733964,0.184992862,10.12,24.573
2199.738652,0.217554887,10.12,24.573
2199.743344,0.258290755,10.12,24.573
2199.74804,0.31896268,10.12,24.573
2199.75274,0.390308832,10.12,24.573
2199.757444,0.45878918,10.12,24.573
2199.762153,0.526684589,10.12,24.573
2199.766866,0.591159083,10.12,24.573
2199.771583,0.646465852,10.12,24.573
2199.776304,0.693452039,10.12,24.573
2199.781029,0.732202263,10.12,24.573
2199.785759,0.758893295,10.12,24.573
2199.790493,0.782709291,10.12,24.573
2199.795231,0.803427553,10.12,24.573
2199.799973,0.820268638,10.12,24.573
2199.80472,0.832885955,10.12,24.573
2199.80947,0.844303774,10.12,24.573
2199.814225,0.852159616,10.12,24.573
2199.818984,0.860523714,10.12,24.573
2199.823747,0.865041648,10.12,24.573
2199.828515,0.866533624,10.12,24.573
2199.833286,0.870605586,10.12,24.573
2199.838062,0.871582991,10.12,24.573
2199.842842,0.871430445,10.12,24.573
2199.847626,0.869927903,10.12,24.573
2199.852414,0.864133672,10.12,24.573
2199.857207,0.852401654,10.12,24.573
2199.862004,0.842840828,10.12,24.573
2199.866805,0.824730973,10.12,24.573
2199.87161,0.80006053,10.12,24.573
2199.876419,0.763791301,10.12,24.573
2199.881233,0.697381291,10.12,24.573
2199.886051,0.612765408,10.12,24.573
2199.890873,0.510757615,10.12,24.573
2199.895699,0.413148009,10.12,24.573
2199.900529,0.336271713,10.12,24.573
2199.905364,0.290543645,10.12,24.573
2199.910203,0.279103393,10.12,24.573
2199.915046,0.29176163,10.12,24.573
2199.919893,0.32594097,10.12,24.573
2199.924744,0.381673953,10.12,24.573
2199.9296,0.454200305,10.12,24.573
2199.934459,0.540520836,10.12,24.573
2199.939323,0.627549555,10.12,24.573
2199.944192,0.705048293,10.12,24.573
2199.949064,0.764947616,10.12,24.573
2199.953941,0.801691712,10.12,24.573
2199.958821,0.81575501,10.12,24.573
2199.963706,0.820051263,10.12,24.573
2199.968595,0.824904052,10.12,24.573
2199.973489,0.830855075,10.12,24.573
2199.978386,0.847719975,10.12,24.573
2199.983288,0.87300873,10.12,24.573
2199.988194,0.893990431,10.12,24.573
2199.993104,0.914243122,10.12,24.573
2199.998019,0.928152281,10.12,24.573
2200.002937,0.933819658,10.12,24.573
2200.00786,0.941420973,10.12,24.573
2200.012787,0.945630878,10.12,24.573
2200.017718,0.951341347,10.12,24.573
2200.022653,0.952590848,10.12,24.573
2200.027593,0.954867391,10.12,24.573
2200.032537,0.958800104,10.12,24.573
2200.037485,0.961537035,10.12,24.573
2200.042437,0.95995165,10.12,24.573
2200.047393,0.961685637,10.12,24.573
2200.052354,0.965750471,10.12,24.573
2200.057318,0.964930647,10.12,24.573
2200.062287,0.96724727,10.12,24.573
2200.06726,0.967896059,10.12,24.573
2200.072238,0.96637468,10.12,24.573
2200.077219,0.967901042,10.12,24.573
2200.082205,0.972081042,10.12,24.573
2200.087195,0.970397078,10.12,24.573
2200.092189,0.969312138,10.12,24.573
2200.097187,0.968555545,10.12,24.573
2200.10219,0.970277643,10.12,24.573
2200.107197,0.969455459,10.12,24.573
2200.112207,0.969996221,10.12,24.573
2200.117223,0.967802682,10.12,24.573
2200.122242,0.966725276,10.12,24.573
2200.127265,0.96450021,10.12,24.573
2200.132293,0.96204926,10.12,24.573
2200.137325,0.962739333,10.12,24.573
2200.142361,0.957144007,10.12,24.573
2200.147402,0.954366714,10.12,24.573
2200.152446,0.950923233,10.12,24.573
2200.157495,0.951708262,10.12,24.573
2200.162548,0.956240105,10.12,24.573
2200.167605,0.960619804,10.12,24.573
2200.172666,0.96507557,10.12,24.573
2200.177732,0.969541916,10.12,24.573
2200.182801,0.973026658,10.12,24.573
2200.187875,0.971752296,10.12,24.573
2200.192953,0.969092947,10.12,24.573
2200.198036,0.970550196,10.12,24.573
2200.203122,0.969172078,10.12,24.573
2200.208213,0.967382744,10.12,24.573
2200.213308,0.96027701,10.12,24.573
2200.218407,0.956305062,10.12,24.573
2200.22351,0.955285089,10.12,24.573
2200.228618,0.95938576,10.12,24.573
2200.233729,0.960659568,10.12,24.573
2200.238845,0.961230091,10.12,24.573
2200.243965,0.959440814,10.12,24.573
2200.249089,0.957358047,10.12,24.573
2200.254218,0.957827769,10.12,24.573
2200.259351,0.951183765,10.12,24.573
2200.264488,0.933586582,10.12,24.573
2200.269629,0.9091914,10.12,24.573
2200.274774,0.872825971,10.12,24.573
2200.279923,0.832916878,10.12,24.573
2200.285077,0.795505902,10.12,24.573
2200.290235,0.771490706,10.12,24.573
2200.295397,0.765908559,10.12,24.573
2200.300563,0.782964593,10.12,24.573
2200.305734,0.81067996,10.12,24.573
2200.310908,0.845188265,10.12,24.573
2200.316087,0.880114651,10.12,24.573
2200.32127,0.907789608,10.12,24.573
2200.326458,0.931016564,10.12,24.573
2200.331649,0.943491413,10.12,24.573
2200.336845,0.951051865,10.12,24.573
2200.342045,0.954544262,10.12,24.573
2200.347249,0.956204366,10.12,24.573
2200.352457,0.951765259,10.12,24.573
2200.357669,0.951830233,10.12,24.573
2200.362886,0.953365737,10.12,24.573
2200.368107,0.956963188,10.12,24.573
2200.373332,0.958011885,10.12,24.573
2200.378561,0.960900417,10.12,24.573
2200.383795,0.96348556,10.12,24.573
2200.389032,0.965175505,10.12,24.573
2200.394274,0.96647297,10.12,24.573
2200.39952,0.967233819,10.12,24.573
2200.40477,0.972542051,10.12,24.573
2200.410025,0.974548882,10.12,24.573
2200.415284,0.972006236,10.12,24.573
2200.420546,0.970993225,10.12,24.573
2200.425813,0.973902588,10.12,24.573
2200.431085,0.971422564,10.12,24.573
2200.43636,0.973274109,10.12,24.573
2200.44164,0.974410422,10.12,24.573
2200.446924,0.97822308,10.12,24.573
2200.452212,0.972324301,10.12,24.573
2200.457504,0.972275328,10.12,24.573
2200.4628,0.972511574,10.12,24.573
2200.468101,0.973590066,10.12,24.573
2200.473406,0.97323036,10.12,24.573
2200.478715,0.971131413,10.12,24.573
2200.484028,0.96924064,10.12,24.573
2200.489345,0.967787828,10.12,24.573
2200.494667,0.96830156,10.12,24.573
2200.499993,0.968151607,10.12,24.573
2200.505323,0.96629519,10.12,24.573
2200.510657,0.96492153,10.12,24.573
2200.515996,0.962088216,10.12,24.573
2200.521338,0.960507493,10.12,24.573
2200.526685,0.958892914,10.12,24.573
2200.532036,0.956957501,10.12,24.573
2200.537391,0.952744232,10.12,24.573
2200.542751,0.949010673,10.12,24.573
2200.548114,0.937054568,10.12,24.573
2200.553482,0.91526114,10.12,24.573
2200.558854,0.892501886,10.12,24.573
2200.56423,0.873539566,10.12,24.573
2200.569611,0.858277477,10.12,24.573
2200.574995,0.85273078,10.12,24.573
2200.580384,0.866112671,10.12,24.573
2200.585777,0.877109164,10.12,24.573
2200.591174,0.89568764,10.12,24.573
2200.596576,0.904940612,10.12,24.573
2200.601981,0.914165942,10.12,24.573
2200.607391,0.914953772,10.12,24.573
2200.612805,0.909624273,10.12,24.573
2200.618223,0.902873958,10.12,24.573
2200.623646,0.892932648,10.12,24.573
2200.629072,0.886259995,10.12,24.573
2200.634503,0.881589036,10.12,24.573
2200.639938,0.866409254,10.12,24.573
2200.645377,0.860028484,10.12,24.573
2200.650821,0.853425973,10.12,24.573
2200.656268,0.844004412,10.12,24.573
2200.66172,0.834168948,10.12,24.573
