Wavenumber (cm-1),Transmission,Absorption,Pressure (Torr),Temperature
6308.512529,0.993819058,1.91E+00,742.08,22.15
6308.516295,0.99391377,1.88E+00,742.08,22.15
6308.520062,0.993715346,1.94E+00,742.08,22.15
6308.523828,0.993246138,2.08E+00,742.08,22.15
6308.527595,0.992884338,2.19E+00,742.08,22.15
6308.531362,0.992700577,2.25E+00,742.08,22.15
6308.535128,0.992376745,2.35E+00,742.08,22.15
6308.538895,0.991876006,2.51E+00,742.08,22.15
6308.542661,0.991536558,2.61E+00,742.08,22.15
6308.546428,0.991336107,2.67E+00,742.08,22.15
6308.550194,0.990873694,2.82E+00,742.08,22.15
6308.553961,0.990274012,3.00E+00,742.08,22.15
6308.557727,0.990113974,3.05E+00,742.08,22.15
6308.561494,0.990266323,3.01E+00,742.08,22.15
6308.56526,0.989936352,3.11E+00,742.08,22.15
6308.569027,0.989054024,3.38E+00,742.08,22.15
6308.572793,0.988416433,3.58E+00,742.08,22.15
6308.57656,0.988272905,3.63E+00,742.08,22.15
6308.580327,0.98799789,3.71E+00,742.08,22.15
6308.584093,0.9873088,3.93E+00,742.08,22.15
6308.58786,0.986666858,4.13E+00,742.08,22.15
6308.591626,0.986313641,4.24E+00,742.08,22.15
6308.595393,0.98586911,4.37E+00,742.08,22.15
6308.599159,0.984998941,4.64E+00,742.08,22.15
6308.602926,0.983868003,5.00E+00,742.08,22.15
6308.606692,0.982928574,5.29E+00,742.08,22.15
6308.610459,0.982503414,5.42E+00,742.08,22.15
6308.614225,0.982337713,5.48E+00,742.08,22.15
6308.617992,0.981643796,5.69E+00,742.08,22.15
6308.621759,0.980065107,6.19E+00,742.08,22.15
6308.625525,0.978322983,6.73E+00,742.08,22.15
6308.629292,0.977207542,7.09E+00,742.08,22.15
6308.633058,0.976387739,7.34E+00,742.08,22.15
6308.636825,0.975095987,7.75E+00,742.08,22.15
6308.640591,0.973439574,8.27E+00,742.08,22.15
6308.644358,0.972012222,8.72E+00,742.08,22.15
6308.648124,0.970710456,9.14E+00,742.08,22.15
6308.651891,0.968991697,9.68E+00,742.08,22.15
6308.655657,0.966886759,1.03E+01,742.08,22.15
6308.659424,0.964834809,1.10E+01,742.08,22.15
6308.66319,0.962932289,1.16E+01,742.08,22.15
6308.666957,0.961020529,1.22E+01,742.08,22.15
6308.670724,0.959062278,1.28E+01,742.08,22.15
6308.67449,0.956950307,1.35E+01,742.08,22.15
6308.678257,0.954476774,1.43E+01,742.08,22.15
6308.682023,0.951745153,1.52E+01,742.08,22.15
6308.68579,0.949005544,1.61E+01,742.08,22.15
6308.689556,0.946139753,1.70E+01,742.08,22.15
6308.693323,0.943048418,1.80E+01,742.08,22.15
6308.697089,0.940240502,1.89E+01,742.08,22.15
6308.700856,0.938121378,1.96E+01,742.08,22.15
6308.704622,0.93617779,2.03E+01,742.08,22.15
6308.708389,0.933881879,2.10E+01,742.08,22.15
6308.712156,0.931754768,2.17E+01,742.08,22.15
6308.715922,0.930447877,2.22E+01,742.08,22.15
6308.719689,0.929523051,2.25E+01,742.08,22.15
6308.723455,0.928282797,2.29E+01,742.08,22.15
6308.727222,0.927085817,2.33E+01,742.08,22.15
6308.730988,0.926796854,2.34E+01,742.08,22.15
6308.734755,0.927519202,2.31E+01,742.08,22.15
6308.738521,0.928637505,2.28E+01,742.08,22.15
6308.742288,0.929643512,2.24E+01,742.08,22.15
6308.746054,0.930561602,2.21E+01,742.08,22.15
6308.749821,0.931936622,2.17E+01,742.08,22.15
6308.753587,0.934295893,2.09E+01,742.08,22.15
6308.757354,0.937317908,1.99E+01,742.08,22.15
6308.761121,0.940089166,1.90E+01,742.08,22.15
6308.764887,0.942412555,1.82E+01,742.08,22.15
6308.768654,0.944930553,1.74E+01,742.08,22.15
6308.77242,0.947798967,1.65E+01,742.08,22.15
6308.776187,0.950487196,1.56E+01,742.08,22.15
6308.779953,0.952956915,1.48E+01,742.08,22.15
6308.78372,0.955628991,1.39E+01,742.08,22.15
6308.787486,0.95826894,1.31E+01,742.08,22.15
6308.791253,0.96031332,1.24E+01,742.08,22.15
6308.795019,0.962043226,1.19E+01,742.08,22.15
6308.798786,0.96410048,1.12E+01,742.08,22.15
6308.802553,0.966317296,1.05E+01,742.08,22.15
6308.806319,0.968180537,9.94E+00,742.08,22.15
6308.810086,0.969797015,9.42E+00,742.08,22.15
6308.813852,0.971432746,8.91E+00,742.08,22.15
6308.817619,0.972876906,8.45E+00,742.08,22.15
6308.821385,0.974018693,8.09E+00,742.08,22.15
6308.825152,0.97525245,7.70E+00,742.08,22.15
6308.828918,0.976778984,7.22E+00,742.08,22.15
6308.832685,0.97819531,6.78E+00,742.08,22.15
6308.836451,0.979118347,6.49E+00,742.08,22.15
6308.840218,0.979713678,6.30E+00,742.08,22.15
6308.843984,0.980409205,6.08E+00,742.08,22.15
6308.847751,0.981338263,5.79E+00,742.08,22.15
6308.851518,0.982233822,5.51E+00,742.08,22.15
6308.855284,0.982979536,5.28E+00,742.08,22.15
6308.859051,0.983974099,4.96E+00,742.08,22.15
6308.862817,0.985376656,4.53E+00,742.08,22.15
6308.866584,0.986410856,4.20E+00,742.08,22.15
6308.87035,0.986473799,4.19E+00,742.08,22.15
6308.874117,0.986389577,4.21E+00,742.08,22.15
6308.877883,0.987149477,3.97E+00,742.08,22.15
6308.88165,0.988122702,3.67E+00,742.08,22.15
6308.885416,0.988207221,3.65E+00,742.08,22.15
6308.889183,0.987891018,3.74E+00,742.08,22.15
6308.89295,0.988316834,3.61E+00,742.08,22.15
6308.896716,0.989278019,3.31E+00,742.08,22.15
6308.900483,0.989844084,3.14E+00,742.08,22.15
6308.904249,0.989979804,3.09E+00,742.08,22.15
6308.908016,0.99017328,3.03E+00,742.08,22.15
6308.911782,0.99048239,2.94E+00,742.08,22.15
6308.915549,0.990814686,2.84E+00,742.08,22.15
6308.919315,0.991188467,2.72E+00,742.08,22.15
6308.923082,0.991488218,2.63E+00,742.08,22.15
6308.926848,0.991787314,2.53E+00,742.08,22.15
6308.930615,0.992350876,2.36E+00,742.08,22.15
6308.934381,0.9927302,2.24E+00,742.08,22.15
6308.938148,0.992217004,2.40E+00,742.08,22.15
6308.941915,0.991588593,2.60E+00,742.08,22.15
6308.945681,0.992262006,2.39E+00,742.08,22.15
6308.949448,0.993590593,1.98E+00,742.08,22.15
6308.953214,0.993730724,1.93E+00,742.08,22.15
6308.956981,0.993003666,2.16E+00,742.08,22.15
6308.960747,0.993200719,2.10E+00,742.08,22.15
6308.964514,0.994062007,1.83E+00,742.08,22.15
6308.96828,0.993928194,1.87E+00,742.08,22.15
6308.972047,0.99316746,2.11E+00,742.08,22.15
6308.975813,0.993469536,2.01E+00,742.08,22.15
6308.97958,0.994591534,1.67E+00,742.08,22.15
6308.983347,0.994938374,1.56E+00,742.08,22.15
6308.987113,0.994381905,1.73E+00,742.08,22.15
6308.99088,0.993973732,1.86E+00,742.08,22.15
6308.994646,0.994026482,1.84E+00,742.08,22.15
6308.998413,0.994318306,1.75E+00,742.08,22.15
6309.002179,0.994823337,1.59E+00,742.08,22.15
6309.005946,0.995162189,1.49E+00,742.08,22.15
6309.009712,0.994802952,1.60E+00,742.08,22.15
6309.013479,0.994187772,1.79E+00,742.08,22.15
6309.017245,0.994198501,1.79E+00,742.08,22.15
6309.021012,0.994758308,1.62E+00,742.08,22.15
6309.024778,0.995294452,1.45E+00,742.08,22.15
6309.028545,0.995798171,1.29E+00,742.08,22.15
6309.032312,0.996250629,1.15E+00,742.08,22.15
6309.036078,0.996157646,1.18E+00,742.08,22.15
6309.039845,0.995600402,1.36E+00,742.08,22.15
6309.043611,0.995430768,1.41E+00,742.08,22.15
6309.047378,0.995816946,1.29E+00,742.08,22.15
6309.051144,0.996005654,1.23E+00,742.08,22.15
6309.054911,0.995754123,1.31E+00,742.08,22.15
6309.058677,0.99564898,1.34E+00,742.08,22.15
6309.062444,0.995970547,1.24E+00,742.08,22.15
6309.06621,0.996382535,1.11E+00,742.08,22.15
6309.069977,0.996626139,1.04E+00,742.08,22.15
6309.073744,0.996717811,1.01E+00,742.08,22.15
6309.07751,0.996690095,1.02E+00,742.08,22.15
6309.081277,0.996567309,1.06E+00,742.08,22.15
6309.085043,0.996397495,1.11E+00,742.08,22.15
6309.08881,0.996290147,1.14E+00,742.08,22.15
6309.092576,0.996484101,1.08E+00,742.08,22.15
6309.096343,0.996991992,9.26E-01,742.08,22.15
6309.100109,0.997280777,8.37E-01,742.08,22.15
6309.103876,0.997032762,9.13E-01,742.08,22.15
6309.107642,0.99681741,9.80E-01,742.08,22.15
6309.111409,0.997102141,8.92E-01,742.08,22.15
6309.115175,0.997405887,7.98E-01,742.08,22.15
6309.118942,0.997426927,7.92E-01,742.08,22.15
6309.122709,0.997764826,6.88E-01,742.08,22.15
6309.126475,0.99842459,4.85E-01,742.08,22.15
6309.130242,0.998321116,5.16E-01,742.08,22.15
6309.134008,0.997372806,8.08E-01,742.08,22.15
6309.137775,0.997033358,9.13E-01,742.08,22.15
6309.141541,0.997710288,7.04E-01,742.08,22.15
6309.145308,0.997995675,6.17E-01,742.08,22.15
6309.149074,0.997373939,8.08E-01,742.08,22.15
6309.152841,0.997173727,8.70E-01,742.08,22.15
6309.156607,0.997996807,6.16E-01,742.08,22.15
6309.160374,0.998644769,4.17E-01,742.08,22.15
6309.16414,0.998324394,5.15E-01,742.08,22.15
6309.167907,0.997746229,6.93E-01,742.08,22.15
6309.171674,0.997576237,7.46E-01,742.08,22.15
6309.17544,0.997634351,7.28E-01,742.08,22.15
6309.179207,0.997783423,6.82E-01,742.08,22.15
6309.182973,0.998103499,5.83E-01,742.08,22.15
6309.18674,0.998345196,5.09E-01,742.08,22.15
6309.190506,0.998265088,5.34E-01,742.08,22.15
6309.194273,0.998112321,5.81E-01,742.08,22.15
6309.198039,0.998090923,5.87E-01,742.08,22.15
6309.201806,0.998020589,6.09E-01,742.08,22.15
6309.205572,0.997944295,6.32E-01,742.08,22.15
6309.209339,0.998194218,5.55E-01,742.08,22.15
6309.213106,0.998599052,4.31E-01,742.08,22.15
6309.216872,0.998564303,4.42E-01,742.08,22.15
6309.220639,0.998115122,5.80E-01,742.08,22.15
6309.224405,0.997952461,6.30E-01,742.08,22.15
6309.228172,0.998335302,5.12E-01,742.08,22.15
6309.231938,0.998685181,4.04E-01,742.08,22.15
6309.235705,0.998481691,4.67E-01,742.08,22.15
6309.239471,0.997977734,6.22E-01,742.08,22.15
6309.243238,0.997846723,6.62E-01,742.08,22.15
6309.247004,0.998385966,4.96E-01,742.08,22.15
6309.250771,0.999126315,2.69E-01,742.08,22.15
6309.254537,0.999269784,2.24E-01,742.08,22.15
6309.258304,0.99862051,4.24E-01,742.08,22.15
6309.262071,0.997947335,6.31E-01,742.08,22.15
6309.265837,0.998006523,6.13E-01,742.08,22.15
6309.269604,0.998458922,4.74E-01,742.08,22.15
6309.27337,0.998439014,4.80E-01,742.08,22.15
6309.277137,0.998013854,6.11E-01,742.08,22.15
6309.280903,0.998040021,6.03E-01,742.08,22.15
6309.28467,0.99858886,4.34E-01,742.08,22.15
6309.288436,0.998831153,3.59E-01,742.08,22.15
6309.292203,0.998670995,4.09E-01,742.08,22.15
6309.295969,0.998951614,3.22E-01,742.08,22.15
6309.299736,0.999664187,1.03E-01,742.08,22.15
6309.303503,0.999647379,1.08E-01,742.08,22.15
6309.307269,0.998625815,4.23E-01,742.08,22.15
6309.311036,0.997840285,6.64E-01,742.08,22.15
6309.314802,0.998098493,5.85E-01,742.08,22.15
6309.318569,0.998816133,3.64E-01,742.08,22.15
6309.322335,0.999324918,2.08E-01,742.08,22.15
6309.326102,0.999540031,1.41E-01,742.08,22.15
6309.329868,0.999289274,2.18E-01,742.08,22.15
6309.333635,0.998605073,4.29E-01,742.08,22.15
6309.337401,0.998384297,4.97E-01,742.08,22.15
6309.341168,0.999152958,2.60E-01,742.08,22.15
6309.344934,0.999806285,5.95E-02,742.08,22.15
6309.348701,0.999239087,2.34E-01,742.08,22.15
6309.352468,0.998318732,5.17E-01,742.08,22.15
6309.356234,0.998458922,4.74E-01,742.08,22.15
6309.360001,0.999232888,2.36E-01,742.08,22.15
6309.363767,0.999220133,2.40E-01,742.08,22.15
6309.367534,0.998417735,4.87E-01,742.08,22.15
6309.3713,0.998115301,5.80E-01,742.08,22.15
6309.375067,0.998796344,3.70E-01,742.08,22.15
6309.378833,0.999563873,1.34E-01,742.08,22.15
6309.3826,0.99958235,1.28E-01,742.08,22.15
6309.386366,0.999128103,2.68E-01,742.08,22.15
6309.390133,0.998956144,3.21E-01,742.08,22.15
6309.3939,0.999209583,2.43E-01,742.08,22.15
6309.397666,0.999453545,1.68E-01,742.08,22.15
6309.401433,0.999524534,1.46E-01,742.08,22.15
6309.405199,0.999589086,1.26E-01,742.08,22.15
6309.408966,0.999478459,1.60E-01,742.08,22.15
6309.412732,0.998926938,3.30E-01,742.08,22.15
6309.416499,0.998415649,4.87E-01,742.08,22.15
6309.420265,0.998614788,4.26E-01,742.08,22.15
6309.424032,0.999129653,2.68E-01,742.08,22.15
6309.427798,0.999061525,2.89E-01,742.08,22.15
6309.431565,0.998553455,4.45E-01,742.08,22.15
6309.435331,0.99842757,4.84E-01,742.08,22.15
6309.439098,0.998717845,3.94E-01,742.08,22.15
6309.442865,0.998884797,3.43E-01,742.08,22.15
6309.446631,0.998925984,3.30E-01,742.08,22.15
6309.450398,0.99909997,2.77E-01,742.08,22.15
6309.454164,0.999264717,2.26E-01,742.08,22.15
6309.457931,0.999355018,1.98E-01,742.08,22.15
6309.461697,0.999670506,1.01E-01,742.08,22.15
6309.465464,1.00012815,-3.94E-02,742.08,22.15
6309.46923,1.000149608,-4.60E-02,742.08,22.15
6309.472997,0.999591827,1.25E-01,742.08,22.15
6309.476763,0.998952091,3.22E-01,742.08,22.15
6309.48053,0.998654068,4.14E-01,742.08,22.15
6309.484297,0.998770773,3.78E-01,742.08,22.15
6309.488063,0.999121606,2.70E-01,742.08,22.15
6309.49183,0.99927336,2.23E-01,742.08,22.15
6309.495596,0.998987973,3.11E-01,742.08,22.15
6309.499363,0.998714387,3.95E-01,742.08,22.15
6309.503129,0.998936057,3.27E-01,742.08,22.15
6309.506896,0.999369681,1.94E-01,742.08,22.15
6309.510662,0.999553025,1.37E-01,742.08,22.15
6309.514429,0.999580324,1.29E-01,742.08,22.15
6309.518195,0.999556959,1.36E-01,742.08,22.15
6309.521962,0.999248505,2.31E-01,742.08,22.15
6309.525728,0.998810053,3.66E-01,742.08,22.15
6309.529495,0.99879694,3.70E-01,742.08,22.15
6309.533262,0.999185443,2.50E-01,742.08,22.15
6309.537028,0.99944365,1.71E-01,742.08,22.15
6309.540795,0.999440432,1.72E-01,742.08,22.15
6309.544561,0.99930644,2.13E-01,742.08,22.15
6309.548328,0.998979569,3.14E-01,742.08,22.15
6309.552094,0.998671114,4.09E-01,742.08,22.15
6309.555861,0.99881798,3.63E-01,742.08,22.15
6309.559627,0.999126196,2.69E-01,742.08,22.15
6309.563394,0.998991847,3.10E-01,742.08,22.15
6309.56716,0.998831451,3.59E-01,742.08,22.15
6309.570927,0.999273777,2.23E-01,742.08,22.15
6309.574694,0.999600172,1.23E-01,742.08,22.15
6309.57846,0.999005735,3.06E-01,742.08,22.15
6309.582227,0.998427093,4.84E-01,742.08,22.15
6309.585993,0.998887479,3.42E-01,742.08,22.15
6309.58976,0.999417305,1.79E-01,742.08,22.15
6309.593526,0.99886477,3.49E-01,742.08,22.15
6309.597293,0.998097897,5.85E-01,742.08,22.15
6309.601059,0.998274744,5.31E-01,742.08,22.15
6309.604826,0.998794437,3.71E-01,742.08,22.15
6309.608592,0.998783767,3.74E-01,742.08,22.15
6309.612359,0.998706162,3.98E-01,742.08,22.15
6309.616125,0.999084592,2.81E-01,742.08,22.15
6309.619892,0.999472857,1.62E-01,742.08,22.15
6309.623659,0.999538243,1.42E-01,742.08,22.15
6309.627425,0.999479652,1.60E-01,742.08,22.15
6309.631192,0.999195457,2.47E-01,742.08,22.15
6309.634958,0.998603702,4.29E-01,742.08,22.15
6309.638725,0.998354733,5.06E-01,742.08,22.15
6309.642491,0.998829305,3.60E-01,742.08,22.15
6309.646258,0.99931103,2.12E-01,742.08,22.15
6309.650024,0.999247491,2.31E-01,742.08,22.15
6309.653791,0.999054432,2.91E-01,742.08,22.15
6309.657557,0.998988628,3.11E-01,742.08,22.15
6309.661324,0.998792112,3.71E-01,742.08,22.15
6309.665091,0.998699665,4.00E-01,742.08,22.15
6309.668857,0.999078393,2.83E-01,742.08,22.15
6309.672624,0.999321699,2.09E-01,742.08,22.15
6309.67639,0.99885428,3.52E-01,742.08,22.15
6309.680157,0.998400152,4.92E-01,742.08,22.15
6309.683923,0.998575449,4.38E-01,742.08,22.15
6309.68769,0.998626173,4.22E-01,742.08,22.15
6309.691456,0.998173475,5.62E-01,742.08,22.15
6309.695223,0.998232842,5.44E-01,742.08,22.15
6309.698989,0.999027371,2.99E-01,742.08,22.15
6309.702756,0.999168038,2.56E-01,742.08,22.15
6309.706522,0.998302877,5.22E-01,742.08,22.15
6309.710289,0.997928619,6.37E-01,742.08,22.15
6309.714056,0.998576641,4.38E-01,742.08,22.15
6309.717822,0.999062777,2.88E-01,742.08,22.15
6309.721589,0.999040604,2.95E-01,742.08,22.15
6309.725355,0.999348819,2.00E-01,742.08,22.15
6309.729122,0.999699533,9.24E-02,742.08,22.15
6309.732888,0.999108374,2.74E-01,742.08,22.15
6309.736655,0.998270214,5.32E-01,742.08,22.15
6309.740421,0.998501897,4.61E-01,742.08,22.15
6309.744188,0.999100864,2.76E-01,742.08,22.15
6309.747954,0.998686433,4.04E-01,742.08,22.15
6309.751721,0.997970879,6.24E-01,742.08,22.15
6309.755488,0.998349667,5.08E-01,742.08,22.15
6309.759254,0.99919951,2.46E-01,742.08,22.15
6309.763021,0.99924475,2.32E-01,742.08,22.15
6309.766787,0.998989344,3.11E-01,742.08,22.15
6309.770554,0.999388397,1.88E-01,742.08,22.15
6309.77432,0.999807,5.93E-02,742.08,22.15
6309.778087,0.999422193,1.78E-01,742.08,22.15
6309.781853,0.998965263,3.18E-01,742.08,22.15
6309.78562,0.99925679,2.28E-01,742.08,22.15
6309.789386,0.999614,1.19E-01,742.08,22.15
6309.793153,0.999230862,2.36E-01,742.08,22.15
6309.796919,0.998670757,4.09E-01,742.08,22.15
6309.800686,0.998712778,3.96E-01,742.08,22.15
6309.804453,0.998999894,3.08E-01,742.08,22.15
6309.808219,0.998913467,3.34E-01,742.08,22.15
6309.811986,0.99875021,3.84E-01,742.08,22.15
6309.815752,0.999063075,2.88E-01,742.08,22.15
6309.819519,0.99958539,1.27E-01,742.08,22.15
6309.823285,0.999616981,1.18E-01,742.08,22.15
6309.827052,0.999046445,2.93E-01,742.08,22.15
6309.830818,0.998381436,4.98E-01,742.08,22.15
6309.834585,0.998068929,5.94E-01,742.08,22.15
6309.838351,0.998244584,5.40E-01,742.08,22.15
6309.842118,0.998847783,3.54E-01,742.08,22.15
6309.845885,0.999554694,1.37E-01,742.08,22.15
6309.849651,0.999866307,4.11E-02,742.08,22.15
6309.853418,0.999598026,1.24E-01,742.08,22.15
6309.857184,0.999078035,2.83E-01,742.08,22.15
6309.860951,0.99869895,4.00E-01,742.08,22.15
6309.864717,0.998604357,4.29E-01,742.08,22.15
6309.868484,0.998791874,3.71E-01,742.08,22.15
6309.87225,0.999071479,2.85E-01,742.08,22.15
6309.876017,0.999082744,2.82E-01,742.08,22.15
6309.879783,0.998860061,3.51E-01,742.08,22.15
6309.88355,0.998926699,3.30E-01,742.08,22.15
6309.887316,0.999315143,2.11E-01,742.08,22.15
6309.891083,0.999333501,2.05E-01,742.08,22.15
6309.89485,0.998897314,3.39E-01,742.08,22.15
6309.898616,0.998886466,3.42E-01,742.08,22.15
6309.902383,0.99947381,1.62E-01,742.08,22.15
6309.906149,0.999640942,1.10E-01,742.08,22.15
6309.909916,0.999057233,2.90E-01,742.08,22.15
6309.913682,0.998699844,4.00E-01,742.08,22.15
6309.917449,0.998970687,3.16E-01,742.08,22.15
6309.921215,0.999082565,2.82E-01,742.08,22.15
6309.924982,0.998797953,3.70E-01,742.08,22.15
6309.928748,0.998794198,3.71E-01,742.08,22.15
6309.932515,0.999063492,2.88E-01,742.08,22.15
6309.936281,0.998930097,3.29E-01,742.08,22.15
6309.940048,0.998612702,4.27E-01,742.08,22.15
6309.943815,0.998846412,3.55E-01,742.08,22.15
6309.947581,0.999290884,2.18E-01,742.08,22.15
6309.951348,0.99918884,2.49E-01,742.08,22.15
6309.955114,0.998932302,3.28E-01,742.08,22.15
6309.958881,0.999183178,2.51E-01,742.08,22.15
6309.962647,0.999364793,1.95E-01,742.08,22.15
6309.966414,0.998805344,3.67E-01,742.08,22.15
6309.97018,0.998290539,5.26E-01,742.08,22.15
6309.973947,0.998727381,3.91E-01,742.08,22.15
6309.977713,0.999382198,1.90E-01,742.08,22.15
6309.98148,0.999200165,2.46E-01,742.08,22.15
6309.985247,0.99875772,3.82E-01,742.08,22.15
6309.989013,0.999113143,2.73E-01,742.08,22.15
6309.99278,0.999719322,8.63E-02,742.08,22.15
6309.996546,0.999385536,1.89E-01,742.08,22.15
6310.000313,0.998529553,4.52E-01,742.08,22.15
6310.004079,0.998542726,4.48E-01,742.08,22.15
6310.007846,0.999399424,1.85E-01,742.08,22.15
6310.011612,0.999760807,7.35E-02,742.08,22.15
6310.015379,0.999197364,2.47E-01,742.08,22.15
6310.019145,0.998584628,4.35E-01,742.08,22.15
6310.022912,0.998425722,4.84E-01,742.08,22.15
6310.026678,0.998312831,5.19E-01,742.08,22.15
6310.030445,0.997993946,6.17E-01,742.08,22.15
6310.034212,0.997733474,6.97E-01,742.08,22.15
6310.037978,0.997738957,6.96E-01,742.08,22.15
6310.041745,0.998045564,6.01E-01,742.08,22.15
6310.045511,0.998602986,4.30E-01,742.08,22.15
6310.049278,0.999034822,2.97E-01,742.08,22.15
6310.053044,0.998968005,3.17E-01,742.08,22.15
6310.056811,0.998745263,3.86E-01,742.08,22.15
6310.060577,0.998898149,3.39E-01,742.08,22.15
6310.064344,0.999113679,2.73E-01,742.08,22.15
6310.06811,0.998817384,3.64E-01,742.08,22.15
6310.071877,0.998318732,5.17E-01,742.08,22.15
6310.075644,0.998248458,5.39E-01,742.08,22.15
6310.07941,0.998531759,4.52E-01,742.08,22.15
6310.083177,0.998839498,3.57E-01,742.08,22.15
6310.086943,0.99912405,2.69E-01,742.08,22.15
6310.09071,0.999153197,2.60E-01,742.08,22.15
6310.094476,0.998722553,3.93E-01,742.08,22.15
6310.098243,0.998476505,4.69E-01,742.08,22.15
6310.102009,0.999021947,3.01E-01,742.08,22.15
6310.105776,0.999582827,1.28E-01,742.08,22.15
6310.109542,0.99921006,2.43E-01,742.08,22.15
6310.113309,0.998566628,4.41E-01,742.08,22.15
6310.117075,0.99873215,3.90E-01,742.08,22.15
6310.120842,0.999316633,2.10E-01,742.08,22.15
6310.124609,0.999370873,1.93E-01,742.08,22.15
6310.128375,0.998932183,3.28E-01,742.08,22.15
6310.132142,0.99842763,4.84E-01,742.08,22.15
6310.135908,0.997978449,6.22E-01,742.08,22.15
6310.139675,0.997947097,6.32E-01,742.08,22.15
6310.143441,0.998615801,4.26E-01,742.08,22.15
6310.147208,0.999237537,2.34E-01,742.08,22.15
6310.150974,0.999047637,2.93E-01,742.08,22.15
6310.154741,0.998656809,4.13E-01,742.08,22.15
6310.158507,0.998799145,3.69E-01,742.08,22.15
6310.162274,0.998849213,3.54E-01,742.08,22.15
6310.166041,0.998211026,5.50E-01,742.08,22.15
6310.169807,0.997697592,7.08E-01,742.08,22.15
6310.173574,0.998026788,6.07E-01,742.08,22.15
6310.17734,0.998529136,4.52E-01,742.08,22.15
6310.181107,0.998521626,4.55E-01,742.08,22.15
6310.184873,0.998387694,4.96E-01,742.08,22.15
6310.18864,0.998522461,4.54E-01,742.08,22.15
6310.192406,0.998665988,4.10E-01,742.08,22.15
6310.196173,0.998602092,4.30E-01,742.08,22.15
6310.199939,0.998393118,4.94E-01,742.08,22.15
6310.203706,0.998085082,5.89E-01,742.08,22.15
6310.207472,0.997965455,6.26E-01,742.08,22.15
6310.211239,0.998423636,4.85E-01,742.08,22.15
6310.215006,0.999044538,2.94E-01,742.08,22.15
6310.218772,0.998959243,3.20E-01,742.08,22.15
6310.222539,0.998344481,5.09E-01,742.08,22.15
6310.226305,0.998174787,5.61E-01,742.08,22.15
6310.230072,0.998490274,4.64E-01,742.08,22.15
6310.233838,0.998504341,4.60E-01,742.08,22.15
6310.237605,0.998242259,5.41E-01,742.08,22.15
6310.241371,0.998353541,5.06E-01,742.08,22.15
6310.245138,0.998617828,4.25E-01,742.08,22.15
6310.248904,0.998356342,5.06E-01,742.08,22.15
6310.252671,0.997954071,6.29E-01,742.08,22.15
6310.256438,0.998267174,5.33E-01,742.08,22.15
6310.260204,0.998906314,3.36E-01,742.08,22.15
6310.263971,0.998814821,3.64E-01,742.08,22.15
6310.267737,0.998138189,5.73E-01,742.08,22.15
