Spectrum Number,Spectrum Name,Wavenumber (cm-1),Pressure (atm),Temperature (K),alpha (10^-6 cm^-1),Model (10^-6 cm^-1),Residuals (10^-6 cm^-1),QF,Background,CIA (cm-1),Etalons,Y - (Baseline + Etalons)
1,22May17_P11P11_50Torr,13078.22658,0.0657575815526315,298.66664726,3.71874669875567,3.717396933684259,0.0013497650714109,1059.0,2.8321550350107203,0.0,-0.0001970685715398234,0.8867887323164898
1,22May17_P11P11_50Torr,13078.23323,0.0657444226710526,298.66703631,3.8289541153756903,3.8295380061051407,-0.0005838907294499,1059.0,2.8321593837389347,0.0,-0.00014811319422350702,0.9969428448309792
1,22May17_P11P11_50Torr,13078.23995,0.0657575815526315,298.66790118999995,3.6997014002419153,3.701250287004849,-0.0015488867629338,1059.0,2.832163778243235,0.0,-9.789597335203891e-05,0.8676355179720323
1,22May17_P11P11_50Torr,13078.24666,0.0657444226710526,298.66525625,3.424468469039319,3.4225981759241697,0.0018702931151493,1059.0,2.8321681662080964,0.0,-4.6572345368459025e-05,0.5923468751765912
1,22May17_P11P11_50Torr,13078.25322,0.0657444226710526,298.66673462,3.1592974001126937,3.160435101861664,-0.0011377017489704,1059.0,2.8321724560813424,0.0,5.699987162793201e-06,0.3271192440441886
1,22May17_P11P11_50Torr,13078.25984,0.0657575815526315,298.66625954999995,2.989747279818494,2.9894762896083003,0.0002709902101938,1059.0,2.8321767851912343,0.0,5.8761498638458624e-05,0.15751173312862132
1,22May17_P11P11_50Torr,13078.26656,0.0657444226710526,298.66568696,2.905964847271656,2.904474985385168,0.0014898618864882,1059.0,2.832181179695535,0.0,0.00011245128735087938,0.07367121628877005
1,22May17_P11P11_50Torr,13078.27314,0.0657444226710526,298.66703025,2.8701922109530345,2.8695486233372347,0.0006435876157997,1059.0,2.8321854826476627,0.0,0.00016660752506988317,0.037840120780301856
1,22May17_P11P11_50Torr,13078.27978,0.0657575815526315,298.66549686,2.8557296720832404,2.8547683321082844,0.0009613399749559,1059.0,2.832189824836437,0.0,0.00022106790806213322,0.02331877933874127
1,22May17_P11P11_50Torr,13078.28632,0.0657444226710526,298.66529854,2.848108512467487,2.8478305744317693,0.0002779380357176,1059.0,2.832194101630801,0.0,0.00027567010833552186,0.015638740728350253
1,22May17_P11P11_50Torr,13078.29294,0.0657444226710526,298.6652153,2.844515322099066,2.843867213249363,0.000648108849703,1059.0,2.832198430740693,0.0,0.00033025222389697616,0.011986639134476285
1,22May17_P11P11_50Torr,13078.29963,0.0657444226710526,298.66521397,2.8415695143951414,2.841316677983728,0.0002528364114131,1059.0,2.8322028056266717,0.0,0.0003846532268160167,0.008982055541653544
1,22May17_P11P11_50Torr,13078.30631,0.0657444226710526,298.66438881,2.839907690699664,2.839563544890435,0.0003441458092288,1059.0,2.8322071739732086,0.0,0.00043871340789358086,0.007261803318561633
1,22May17_P11P11_50Torr,13078.31301,0.0657444226710526,298.66495192,2.838557393829809,2.8382892641713298,0.0002681296584796,1059.0,2.832211555398628,0.0,0.000492274816745956,0.005853563614435231
1,22May17_P11P11_50Torr,13078.3196,0.0657575815526315,298.66502642999995,2.838102261218236,2.83734568378066,0.0007565774375759,1059.0,2.8322158648901974,0.0,0.0005451816961271414,0.005341214631911395
1,22May17_P11P11_50Torr,13078.32626,0.0657575815526315,298.66519786,2.83696483633806,2.836607096605173,0.0003577397328866,1059.0,2.8322202201578524,0.0,0.0005972809093295242,0.004147335270878294
1,22May17_P11P11_50Torr,13078.33291,0.0657444226710526,298.66331448999995,2.836643069890376,2.836023983464791,0.0006190864255852,1059.0,2.8322245688860663,0.0,0.0006484223595223843,0.0037700786447874
1,22May17_P11P11_50Torr,13078.33953,0.0657575815526315,298.65842109,2.836169053899095,2.83555636055721,0.000612693341885,1059.0,2.8322288979959582,0.0,0.0006984593999103774,0.0032416965032262546
1,22May17_P11P11_50Torr,13078.34616,0.0657575815526315,298.6590377,2.8357628729729103,2.835173247613326,0.0005896253595842,1059.0,2.832233233645291,0.0,0.0007472492336197042,0.0027823900939996093
1,22May17_P11P11_50Torr,13078.35271,0.0657444226710526,298.65660079,2.835373257440968,2.834859381860091,0.0005138755808764,1059.0,2.8322375169790965,0.0,0.0007946533022481156,0.002341087159623001
1,22May17_P11P11_50Torr,13078.35932,0.0657575815526315,298.65819933,2.834973511146873,2.834593828260485,0.0003796828863871,1059.0,2.8322418395495474,0.0,0.000840537662046165,0.0018911339352793988
1,22May17_P11P11_50Torr,13078.36608,0.0657575815526315,298.65862057,2.835228548333742,2.8343648073996888,0.000863740934053,1059.0,2.8322462602116123,0.0,0.0008847733467310273,0.0020975147753983236
1,22May17_P11P11_50Torr,13078.37271,0.0657444226710526,298.65707093,2.8347880001160557,2.8341745569504058,0.0006134431656494,1059.0,2.832250595860945,0.0,0.0009272367159708151,0.001610167539139784
1,22May17_P11P11_50Torr,13078.37932,0.0657575815526315,298.65803086,2.83400249639413,2.8340142085103137,-1.1712116183559829e-05,1059.0,2.832254918431396,0.0,0.0009678097886163957,0.0007797681741177342
1,22May17_P11P11_50Torr,13078.38595,0.0657444226710526,298.65581361,2.83466432994722,2.833880748423545,0.0007835815236747,1059.0,2.832259254080729,0.0,0.0010063805597992446,0.0013986953066917884
1,22May17_P11P11_50Torr,13078.39264,0.0657575815526315,298.65752024999995,2.834658223325633,2.8337721203416577,0.0008861029839755,1059.0,2.832263628966708,0.0,0.0010428433010576767,0.0013517510578675562
1,22May17_P11P11_50Torr,13078.39925,0.0657575815526315,298.65506811999995,2.834124225753906,2.8336842990837683,0.0004399266701375,1059.0,2.8322679515371583,0.0,0.0010770988426998455,0.0007791753740478136
1,22May17_P11P11_50Torr,13078.40587,0.0657575815526315,298.65617559,2.83398138733232,2.833603058511849,0.0003783288204708,1059.0,2.83227228064705,0.0,0.0011090548376599591,0.0006000518476101391
1,22May17_P11P11_50Torr,13078.4125,0.0657575815526315,298.65646176,2.8340605810442594,2.833516592361881,0.0005439886823785,1059.0,2.832276616296383,0.0,0.0011386260061542362,0.0006453387417222345
1,22May17_P11P11_50Torr,13078.41908,0.0657444226710526,298.65560471,2.834094376363847,2.833425256412722,0.0006691199511252,1059.0,2.8322809192485106,0.0,0.001165734360494929,0.0006477227548415954
1,22May17_P11P11_50Torr,13078.42571,0.0657575815526315,298.6554032,2.8341929279733047,2.833337164024212,0.0008557639490924,1059.0,2.8322852548978434,0.0,0.001190309409474304,0.0007173636659869587
1,22May17_P11P11_50Torr,13078.43241,0.0657575815526315,298.65653963,2.8342520680087078,2.83326059597345,0.0009914720352575,1059.0,2.8322896363232624,0.0,0.0012122883417854898,0.0007501433436600813
1,22May17_P11P11_50Torr,13078.43909,0.0657575815526315,298.65496131,2.833813948979983,2.833197812360107,0.0006161366198762,1059.0,2.8322940046698,0.0,0.0012316161880035726,0.0002883281221794931
1,22May17_P11P11_50Torr,13078.44568,0.0657575815526315,298.65626496,2.833939264052239,2.833145973866466,0.000793290185773,1059.0,2.8322983141613696,0.0,0.0012482459607079687,0.0003927039301614421
1,22May17_P11P11_50Torr,13078.45237,0.0657575815526315,298.6549733,2.8344088981018984,2.833100379983572,0.0013085181183267,1059.0,2.832302689047348,0.0,0.0012621387723858921,0.0008440702821648216
1,22May17_P11P11_50Torr,13078.45898,0.0657575815526315,298.65491626,2.8333943578031606,2.8330603845307056,0.0003339732724549,1059.0,2.832307011617798,0.0,0.001273263930816424,-0.00018591774545395623
1,22May17_P11P11_50Torr,13078.46563,0.0657575815526315,298.65499958,2.833453462109115,2.833024203801493,0.0004292583076215,1059.0,2.8323113603460133,0.0,0.0012815990116951336,-0.00013949724859330104
1,22May17_P11P11_50Torr,13078.47225,0.0657444226710526,298.65426270999995,2.833397857252376,2.8329916328445437,0.0004062244078326,1059.0,2.832315689455905,0.0,0.0012871299083203247,-0.00020496211184939384
1,22May17_P11P11_50Torr,13078.47881,0.0657575815526315,298.65534071,2.833649522563713,2.832962333126349,0.0006871894373645,1059.0,2.832319979329152,0.0,0.001289850858223463,3.9692376337718827e-05
