trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6793683,2,3,6291.583285,4.37E-30,0.0001464,1327.7369,87,85,1327.7369,       5 1 1 05,       0 1 1 01,               ,     R 42e     ,0.0678,0.75,-0.007564,0,0.064408629,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793684,2,1,6291.583778,2.32E-30,0.01518,3703.5649,87,85,3703.5649,       3 1 1 22,       0 1 1 11,               ,     R 42e     ,0.068,0.75,-0.007471,0,0.066177969,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793685,2,1,6291.592248,2.53E-30,1.02E-06,1521.6154,35,37,1521.6154,       3 2 2 12,       1 0 0 01,               ,     P 18e     ,0.0744,0.69,-0.006727,0,0.082060681,0.69,0,0,0,1,0,0,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793686,2,1,6291.604373,2.47E-30,1.91E-06,1801.0198,71,69,1801.0198,       2 4 4 12,       0 2 2 01,               ,     R 34e     ,0.0687,0.76,-0.007362,0,0.06353085,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793687,2,6,6291.604886,5.27E-30,0.001255,399.6889,756,780,399.6889,       3 0 0 11,       0 0 0 01,               ,     P 32e     ,0.0687,0.76,-0.007281,0,0.061829542,0.76,0,0,0,1,0,0,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793688,2,3,6291.6064,1.19E-28,0.005189,1391.7325,91,89,1391.7325,       3 1 1 12,       0 1 1 01,               ,     R 44e     ,0.0676,0.75,-0.007468,0,0.064408629,0.75,0,0,0,1,0,0,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793689,2,1,6291.633192,9.14E-30,0.01689,3507.5181,119,121,3507.5181,       4 1 1 12,       1 1 1 01,               ,     P 60f     ,0.0659,0.7,-0.007951,0,0.079413562,0.7,0,0,0,1,0,0,0.07,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793690,2,1,6291.667021,8.35E-30,0.04477,3421.4963,27,29,3421.4963,       5 1 1 13,       2 1 1 02,               ,     P 14f     ,0.0781,0.69,-0.006222,0,0.082060681,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793691,2,3,6291.6691,1.74E-28,0.005166,1297.6974,85,83,1297.6974,       3 1 1 12,       0 1 1 01,               ,     R 41f     ,0.0678,0.76,-0.007421,0,0.061832284,0.76,0,0,0,1,0,0,0.079,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793692,2,3,6291.678642,4.32E-30,0.0001006,1238.0232,81,79,1238.0232,       5 1 1 05,       0 1 1 01,               ,     R 39f     ,0.0679,0.76,-0.007523,0,0.061832284,0.76,0,0,0,1,0,0,0.081,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793693,2,3,6291.696511,3.61E-29,0.004155,1674.985,137,135,1674.985,       3 0 0 12,       0 0 0 01,               ,     R 67e     ,0.0643,0.69,-0.008305,0,0.0798667,0.69,0,0,0,1,0,0,0.067,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793694,2,1,6291.721746,4.65E-30,0.01981,3189.3103,11,9,3189.3103,       5 1 1 14,       2 1 1 03,               ,     R  4f     ,0.0872,0.76,-0.004688,0,0.06353085,0.76,0,0,0,1,0,0,0.117,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793695,2,1,6291.744793,8.32E-28,0.006253,2394.8481,131,133,2394.8481,       3 1 1 12,       0 1 1 01,               ,     P 66f     ,0.0649,0.69,-0.008209,0,0.082060681,0.69,0,0,0,1,0,0,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793696,2,2,6291.748162,1.87E-30,1.88E-06,730.6335,54,58,730.6335,       4 2 2 01,       0 1 1 01,               ,     P 14f     ,0.0779,0.69,-0.005705,0,0.080947479,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793697,2,4,6291.749984,1.31E-29,0.01535,1426.0242,126,138,1426.0242,       4 0 0 12,       1 0 0 01,               ,     P 11e     ,0.0809,0.7,-0.005702,0,0.078335359,0.7,0,0,0,1,0,0,0.108,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793698,2,4,6291.752046,1.87E-28,0.006312,824.1439,234,246,824.1439,       3 1 1 12,       0 1 1 01,               ,     P 20f     ,0.0728,0.7,-0.006848,0,0.078335359,0.7,0,0,0,1,0,0,0.099,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793699,2,5,6291.792149,2.08E-30,0.001281,882.8287,98,102,882.8287,       3 1 1 11,       0 1 1 01,               ,     P 25e     ,0.0701,0.73,-0.007087,0,0.068642574,0.73,0,0,0,1,0,0,0.095,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793700,2,2,6291.806852,1.33E-30,0.003946,2497.2214,98,94,2497.2214,       3 0 0 21,       0 0 0 11,               ,     R 23e     ,0.0708,0.73,-0.007034,0,0.070502643,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793701,2,2,6291.810012,2.01E-28,9.91E-05,843.0701,190,186,843.0701,       4 1 1 01,       0 0 0 01,               ,     R 46e     ,0.0674,0.74,-0.006909,0,0.067891434,0.74,0,0,0,1,0,0,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793702,2,1,6291.863611,1.60E-27,0.01525,2272.3052,57,59,2272.3052,       4 1 1 13,       1 1 1 02,               ,     P 29e     ,0.0694,0.75,-0.007262,0,0.066177969,0.75,0,0,0,1,0,0,0.092,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793703,2,4,6291.869882,3.59E-27,0.006562,27.2595,90,102,27.2595,       3 0 0 12,       0 0 0 01,               ,     P  8e     ,0.083,0.7,-0.00525,0,0.078335359,0.7,0,0,0,1,0,0,0.112,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793704,2,3,6291.914371,1.61E-29,0.005534,1764.7483,71,69,1764.7483,       3 2 2 12,       0 2 2 01,               ,     R 34e     ,0.0684,0.76,-0.007329,0,0.061832284,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793705,2,4,6291.939966,6.27E-30,0.00622,1557.8105,282,294,1557.8105,       3 2 2 12,       0 2 2 01,               ,     P 24e     ,0.0708,0.73,-0.007063,0,0.070501823,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793706,2,4,6291.948296,6.27E-30,0.00622,1557.8112,282,294,1557.8112,       3 2 2 12,       0 2 2 01,               ,     P 24f     ,0.0708,0.73,-0.007063,0,0.070501823,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793707,2,3,6291.963482,1.61E-29,0.005531,1764.7527,71,69,1764.7527,       3 2 2 12,       0 2 2 01,               ,     R 34f     ,0.0684,0.76,-0.007329,0,0.061832284,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793708,2,5,6291.970699,4.63E-29,0.0008916,112.6525,74,70,112.6525,       3 0 0 11,       0 0 0 01,               ,     R 17e     ,0.0739,0.7,-0.006605,0,0.076269527,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793709,2,1,6292.009139,1.25E-30,0.01496,3907.9353,129,127,3907.9353,       3 0 0 22,       0 0 0 11,               ,     R 63e     ,0.0653,0.7,-0.008136,0,0.079413562,0.7,0,0,0,1,0,0,0.068,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793710,2,3,6292.021016,2.05E-30,0.0111,2419.6909,109,107,2419.6909,       4 0 0 12,       1 0 0 01,               ,     R 53e     ,0.0666,0.72,-0.007702,0,0.072137664,0.72,0,0,0,1,0,0,0.072,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793711,2,3,6292.0469,1.03E-28,0.005201,1424.8629,93,91,1424.8629,       3 1 1 12,       0 1 1 01,               ,     R 45e     ,0.0675,0.75,-0.007481,0,0.064408629,0.75,0,0,0,1,0,0,0.076,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793712,2,1,6292.064016,2.04E-29,8.31E-05,2202.9563,95,97,2202.9563,       5 1 1 02,       1 0 0 02,               ,     P 48e     ,0.0675,0.74,-0.006949,0,0.068825087,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793713,2,3,6292.074207,2.85E-29,0.004129,1724.9088,139,137,1724.9088,       3 0 0 12,       0 0 0 01,               ,     R 68e     ,0.0641,0.68,-0.008349,0,0.082443045,0.68,0,0,0,1,0,0,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0
6793714,2,1,6292.189059,2.23E-28,0.02312,2609.3755,27,25,2609.3755,       5 0 0 14,       2 0 0 03,               ,     R 12e     ,0.0791,0.69,-0.00593,0,0.082060681,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793715,2,3,6292.1954,1.53E-28,0.005168,1328.6704,87,85,1328.6704,       3 1 1 12,       0 1 1 01,               ,     R 42f     ,0.0677,0.75,-0.007438,0,0.064408629,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793716,2,3,6292.227264,3.42E-30,8.37E-07,139.8859,37,39,139.8859,       4 1 1 01,       0 0 0 01,               ,     P 19e     ,0.0732,0.7,-0.006222,0,0.077290354,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793717,2,3,6292.230545,2.66E-30,0.0001017,1359.3979,89,87,1359.3979,       5 1 1 05,       0 1 1 01,               ,     R 43e     ,0.0677,0.75,-0.007573,0,0.064408629,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793718,2,5,6292.270757,2.08E-30,0.001281,883.198,98,102,883.198,       3 1 1 11,       0 1 1 01,               ,     P 25f     ,0.0701,0.73,-0.007087,0,0.068642574,0.73,0,0,0,1,0,0,0.095,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793719,2,1,6292.273587,2.48E-30,2.14E-06,1828.4126,73,71,1828.4126,       2 4 4 12,       0 2 2 01,               ,     R 35f     ,0.0686,0.76,-0.007377,0,0.06353085,0.76,0,0,0,1,0,0,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793720,2,1,6292.277212,1.72E-27,0.006399,2240.2375,125,127,2240.2375,       3 1 1 12,       0 1 1 01,               ,     P 63e     ,0.0654,0.69,-0.008059,0,0.082060681,0.69,0,0,0,1,0,0,0.069,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793721,2,1,6292.285209,1.37E-30,0.0132,3735.1338,69,71,3735.1338,       4 3 3 13,       1 3 3 02,               ,     P 35e     ,0.0687,0.76,-0.007384,0,0.06353085,0.76,0,0,0,1,0,0,0.086,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793722,2,1,6292.334948,2.48E-29,0.006145,3116.7019,133,135,3116.7019,       3 2 2 12,       0 2 2 01,               ,     P 67f     ,0.0647,0.68,-0.008262,0,0.0847078,0.68,0,0,0,1,0,0,0.068,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0
6793723,2,1,6292.345279,5.70E-30,4.67E-09,7.8043,11,9,7.8043,       2 2 2 12,       0 0 0 01,               ,     R  4e     ,0.0872,0.76,-0.004688,0,0.06353085,0.76,0,0,0,1,0,0,0.117,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793724,2,2,6292.345457,7.14E-30,1.03E-05,943.7026,106,110,943.7026,       2 0 0 23,       0 1 1 01,               ,     P 27e     ,0.0698,0.74,-0.007779,0,0.067891434,0.74,0,0,0,1,0,0,0.094,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793725,2,1,6292.380206,2.79E-29,3.11E-07,815.8032,41,39,815.8032,       2 3 3 12,       0 1 1 01,               ,     R 19e     ,0.0729,0.7,-0.006815,0,0.079413562,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793726,2,4,6292.38135,1.92E-28,0.006333,808.7424,222,234,808.7424,       3 1 1 12,       0 1 1 01,               ,     P 19e     ,0.0735,0.7,-0.006789,0,0.078335359,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793727,2,2,6292.387364,3.28E-30,2.54E-05,1387.0295,170,174,1387.0295,       5 0 0 01,       0 1 1 01,               ,     P 43e     ,0.0678,0.75,-0.006836,0,0.065280225,0.75,0,0,0,1,0,0,0.079,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793728,2,1,6292.412995,5.56E-30,0.0204,3193.1941,13,11,3193.1941,       5 1 1 14,       2 1 1 03,               ,     R  5e     ,0.0864,0.75,-0.004758,0,0.066177969,0.75,0,0,0,1,0,0,0.115,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793729,2,1,6292.415583,6.42E-30,0.0001151,2416.417,61,59,2416.417,       6 0 0 02,       1 1 1 01,               ,     R 29e     ,0.0692,0.75,-0.006688,0,0.066177969,0.75,0,0,0,1,0,0,0.091,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793730,2,1,6292.427465,2.62E-30,0.01511,3672.0735,85,83,3672.0735,       3 1 1 22,       0 1 1 11,               ,     R 41f     ,0.0681,0.76,-0.007454,0,0.06353085,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793731,2,3,6292.433194,2.79E-30,7.32E-05,1267.5242,83,81,1267.5242,       5 1 1 05,       0 1 1 01,               ,     R 40f     ,0.0679,0.76,-0.007536,0,0.061832284,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793732,2,3,6292.441479,1.44E-29,0.005452,1790.5961,73,71,1790.5961,       3 2 2 12,       0 2 2 01,               ,     R 35e     ,0.0683,0.76,-0.007345,0,0.061832284,0.76,0,0,0,1,0,0,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793733,2,3,6292.448134,2.25E-29,0.004104,1775.5623,141,139,1775.5623,       3 0 0 12,       0 0 0 01,               ,     R 69e     ,0.0639,0.68,-0.008405,0,0.082443045,0.68,0,0,0,1,0,0,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0
6793734,2,1,6292.449199,8.18E-30,0.04486,3410.3379,25,27,3410.3379,       5 1 1 13,       2 1 1 02,               ,     P 13e     ,0.0791,0.69,-0.006054,0,0.082060681,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793735,2,1,6292.459659,1.74E-30,0.01516,3770.9172,91,89,3770.9172,       3 1 1 22,       0 1 1 11,               ,     R 44e     ,0.0679,0.75,-0.007501,0,0.066177969,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793736,2,1,6292.475235,1.98E-30,3.46E-05,2417.4414,63,65,2417.4414,       5 2 2 02,       0 3 3 01,               ,     P 32f     ,0.0689,0.76,-0.006712,0,0.06353085,0.76,0,0,0,1,0,0,0.089,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793737,2,3,6292.4811,8.96E-29,0.005203,1458.7273,95,93,1458.7273,       3 1 1 12,       0 1 1 01,               ,     R 46e     ,0.0674,0.74,-0.00751,0,0.066984974,0.74,0,0,0,1,0,0,0.076,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793738,2,3,6292.493479,1.72E-30,0.01107,2459.4263,111,109,2459.4263,       4 0 0 12,       1 0 0 01,               ,     R 54e     ,0.0665,0.72,-0.007732,0,0.072137664,0.72,0,0,0,1,0,0,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793739,2,3,6292.496473,1.44E-29,0.005452,1790.6011,73,71,1790.6011,       3 2 2 12,       0 2 2 01,               ,     R 35f     ,0.0683,0.76,-0.007345,0,0.061832284,0.76,0,0,0,1,0,0,0.085,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793740,2,1,6292.507333,4.93E-29,0.06278,2673.4805,3,5,2673.4805,       5 0 0 13,       2 0 0 02,               ,     P  2e     ,0.0893,0.78,-0.004559,0,0.058236612,0.78,0,0,0,1,0,0,0.12,0.78,0,0,0.073333333,0.78,0,0,0,1,0,0
6793741,2,1,6292.513773,4.36E-29,0.01412,3024.5898,65,67,3024.5898,       4 2 2 13,       1 2 2 02,               ,     P 33f     ,0.0689,0.76,-0.007338,0,0.06353085,0.76,0,0,0,1,0,0,0.088,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793742,2,6,6292.520943,5.77E-30,0.001263,375.4733,732,756,375.4733,       3 0 0 11,       0 0 0 01,               ,     P 31e     ,0.0688,0.75,-0.007256,0,0.064405773,0.75,0,0,0,1,0,0,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793743,2,1,6292.534306,1.02E-29,2.84E-06,1406.4103,29,27,1406.4103,       5 1 1 02,       0 2 2 01,               ,     R 13f     ,0.078,0.69,-0.005566,0,0.082060681,0.69,0,0,0,1,0,0,0.105,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793744,2,1,6292.541812,1.74E-29,0.01707,3366.178,113,115,3366.178,       4 1 1 12,       1 1 1 01,               ,     P 57e     ,0.0664,0.71,-0.007842,0,0.076766443,0.71,0,0,0,1,0,0,0.071,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6793745,2,4,6292.564616,1.24E-29,0.01544,1417.6917,114,126,1417.6917,       4 0 0 12,       1 0 0 01,               ,     P 10e     ,0.082,0.71,-0.005546,0,0.07572418,0.71,0,0,0,1,0,0,0.109,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6793746,2,4,6292.617104,1.91E-28,0.00633,808.9635,222,234,808.9635,       3 1 1 12,       0 1 1 01,               ,     P 19f     ,0.0735,0.7,-0.006789,0,0.078335359,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793747,2,5,6292.621781,4.57E-29,0.0008914,125.9043,78,74,125.9043,       3 0 0 11,       0 0 0 01,               ,     R 18e     ,0.0731,0.7,-0.006692,0,0.076269527,0.7,0,0,0,1,0,0,0.1,0.7,0,0,0.1,0.7,0,0,0,1,0,0
6793748,2,2,6292.658348,1.59E-30,1.64E-06,719.5649,50,54,719.5649,       4 2 2 01,       0 1 1 01,               ,     P 13e     ,0.0789,0.69,-0.005549,0,0.080947479,0.69,0,0,0,1,0,0,0.106,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793749,2,5,6292.669555,2.19E-30,0.001285,864.4085,94,98,864.4085,       3 1 1 11,       0 1 1 01,               ,     P 24e     ,0.0705,0.73,-0.007033,0,0.068642574,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793750,2,4,6292.673182,3.24E-27,0.006633,21.202,78,90,21.202,       3 0 0 12,       0 0 0 01,               ,     P  7e     ,0.0853,0.74,-0.005149,0,0.067890644,0.74,0,0,0,1,0,0,0.113,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793751,2,3,6292.7159,1.35E-28,0.005168,1360.3792,89,87,1360.3792,       3 1 1 12,       0 1 1 01,               ,     R 43f     ,0.0677,0.75,-0.007447,0,0.064408629,0.75,0,0,0,1,0,0,0.078,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793752,2,1,6292.731604,7.26E-26,0.0178,1418.9348,35,37,1418.9348,       4 0 0 13,       1 0 0 02,               ,     P 18e     ,0.0744,0.69,-0.006727,0,0.082060681,0.69,0,0,0,1,0,0,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793753,2,1,6292.756943,1.19E-29,3.27E-06,1417.3755,31,29,1417.3755,       5 1 1 02,       0 2 2 01,               ,     R 14e     ,0.077,0.69,-0.005709,0,0.082060681,0.69,0,0,0,1,0,0,0.104,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793754,2,1,6292.766581,4.80E-28,0.01353,2632.5022,111,113,2632.5022,       4 0 0 12,       1 0 0 01,               ,     P 56e     ,0.0666,0.72,-0.007811,0,0.074119325,0.72,0,0,0,1,0,0,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793755,2,3,6292.818358,1.77E-29,0.004079,1826.9453,143,141,1826.9453,       3 0 0 12,       0 0 0 01,               ,     R 70e     ,0.0637,0.68,-0.008452,0,0.082443045,0.68,0,0,0,1,0,0,0.066,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0
6793756,2,4,6292.843037,6.57E-30,0.006234,1539.5767,270,282,1539.5767,       3 2 2 12,       0 2 2 01,               ,     P 23e     ,0.0712,0.72,-0.007004,0,0.073113002,0.72,0,0,0,1,0,0,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793757,2,1,6292.845405,3.24E-29,3.73E-07,831.6829,43,41,831.6829,       2 3 3 12,       0 1 1 01,               ,     R 20f     ,0.0724,0.71,-0.006883,0,0.076766443,0.71,0,0,0,1,0,0,0.099,0.71,0,0,0.096666667,0.71,0,0,0,1,0,0
6793758,2,4,6292.850018,6.57E-30,0.006234,1539.5771,270,282,1539.5771,       3 2 2 12,       0 2 2 01,               ,     P 23f     ,0.0712,0.72,-0.007004,0,0.073113002,0.72,0,0,0,1,0,0,0.097,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793759,2,3,6292.875065,1.73E-30,7.56E-05,1391.7935,91,89,1391.7935,       5 1 1 05,       0 1 1 01,               ,     R 44e     ,0.0676,0.75,-0.007595,0,0.064408629,0.75,0,0,0,1,0,0,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793760,2,1,6292.889867,2.13E-30,0.02683,3872.9143,103,105,3872.9143,       5 0 0 12,       2 0 0 01,               ,     P 52e     ,0.0671,0.73,-0.007656,0,0.071472206,0.73,0,0,0,1,0,0,0.073,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793761,2,3,6292.9081,7.74E-29,0.005204,1493.3259,97,95,1493.3259,       3 1 1 12,       0 1 1 01,               ,     R 47e     ,0.0672,0.74,-0.007534,0,0.066984974,0.74,0,0,0,1,0,0,0.075,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793762,2,3,6292.936868,4.04E-30,9.77E-07,125.9052,35,37,125.9052,       4 1 1 01,       0 0 0 01,               ,     P 18e     ,0.074,0.69,-0.006153,0,0.0798667,0.69,0,0,0,1,0,0,0.101,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793763,2,1,6292.939028,2.44E-30,2.35E-06,1856.587,75,73,1856.587,       2 4 4 12,       0 2 2 01,               ,     R 36e     ,0.0684,0.76,-0.007387,0,0.06353085,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793764,2,1,6292.941359,4.23E-30,6.32E-05,2551.0112,141,139,2551.0112,       5 0 0 02,       0 1 1 01,               ,     R 69e     ,0.064,0.68,-0.007772,0,0.0847078,0.68,0,0,0,1,0,0,0.067,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0
6793765,2,3,6292.96212,1.43E-30,0.01103,2499.895,113,111,2499.895,       4 0 0 12,       1 0 0 01,               ,     R 55e     ,0.0663,0.72,-0.007773,0,0.072137664,0.72,0,0,0,1,0,0,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793766,2,3,6292.962448,1.31E-29,0.005481,1817.1812,75,73,1817.1812,       3 2 2 12,       0 2 2 01,               ,     R 36e     ,0.0681,0.76,-0.007355,0,0.061832284,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793767,2,1,6292.996963,2.01E-25,0.00663,1244.2205,111,113,1244.2205,       3 0 0 12,       0 0 0 01,               ,     P 56e     ,0.0666,0.72,-0.007811,0,0.074119325,0.72,0,0,0,1,0,0,0.071,0.72,0,0,0.093333333,0.72,0,0,0,1,0,0
6793768,2,1,6292.998482,3.17E-29,0.006182,3064.3628,131,133,3064.3628,       3 2 2 12,       0 2 2 01,               ,     P 66e     ,0.0649,0.69,-0.008209,0,0.082060681,0.69,0,0,0,1,0,0,0.068,0.69,0,0,0.103333333,0.69,0,0,0,1,0,0
6793769,2,3,6293.023849,1.31E-29,0.005481,1817.1866,75,73,1817.1866,       3 2 2 12,       0 2 2 01,               ,     R 36f     ,0.0681,0.76,-0.007355,0,0.061832284,0.76,0,0,0,1,0,0,0.084,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793770,2,2,6293.03439,1.19E-30,0.003926,2535.1587,106,102,2535.1587,       3 0 0 21,       0 0 0 11,               ,     R 25e     ,0.07,0.74,-0.007136,0,0.067891434,0.74,0,0,0,1,0,0,0.095,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793771,2,2,6293.052728,6.73E-30,0.0009149,1971.307,166,170,1971.307,       4 0 0 12,       1 0 0 02,               ,     P 42e     ,0.068,0.76,-0.007423,0,0.062669016,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793772,2,5,6293.108582,2.19E-30,0.001287,864.7493,94,98,864.7493,       3 1 1 11,       0 1 1 01,               ,     P 24f     ,0.0705,0.73,-0.007033,0,0.068642574,0.73,0,0,0,1,0,0,0.096,0.73,0,0,0.09,0.73,0,0,0,1,0,0
6793773,2,1,6293.173884,6.38E-30,0.02078,3197.9419,15,13,3197.9419,       5 1 1 14,       2 1 1 03,               ,     R  6f     ,0.0854,0.74,-0.004871,0,0.068825087,0.74,0,0,0,1,0,0,0.114,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793774,2,3,6293.18495,1.38E-29,0.004053,1879.0577,145,143,1879.0577,       3 0 0 12,       0 0 0 01,               ,     R 71e     ,0.0635,0.68,-0.008506,0,0.082443045,0.68,0,0,0,1,0,0,0.066,0.68,0,0,0.106666667,0.68,0,0,0,1,0,0
6793775,2,3,6293.187305,1.90E-30,5.63E-05,1297.7611,85,83,1297.7611,       5 1 1 05,       0 1 1 01,               ,     R 41f     ,0.0678,0.76,-0.007547,0,0.061832284,0.76,0,0,0,1,0,0,0.08,0.76,0,0,0.08,0.76,0,0,0,1,0,0
6793776,2,1,6293.192382,2.00E-30,3.20E-05,2392.3474,61,63,2392.3474,       5 2 2 02,       0 3 3 01,               ,     P 31e     ,0.0691,0.75,-0.006688,0,0.066177969,0.75,0,0,0,1,0,0,0.09,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
6793777,2,2,6293.218115,1.52E-28,0.0001031,917.1009,198,194,917.1009,       4 1 1 01,       0 0 0 01,               ,     R 48e     ,0.0672,0.74,-0.006956,0,0.067891434,0.74,0,0,0,1,0,0,0.074,0.74,0,0,0.086666667,0.74,0,0,0,1,0,0
6793778,2,3,6293.2322,1.17E-28,0.005166,1392.8234,91,89,1392.8234,       3 1 1 12,       0 1 1 01,               ,     R 44f     ,0.0676,0.75,-0.007468,0,0.064408629,0.75,0,0,0,1,0,0,0.077,0.75,0,0,0.083333333,0.75,0,0,0,1,0,0
