trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self
6279782,7,3,7794.563682,3.951e-30,2.35e-05,379.1158,174.0,186.0,379.1158,       a      0,       X      0,               , O 16P 15     d,0.0449,0.83,-0.004456,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279783,7,1,7794.844882,1.24e-29,3.263e-05,1600.1301,9.0,11.0,1600.1301,       a      1,       X      1,               , P  5P  5     d,0.0543,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279786,7,2,7795.563393,2.913e-30,5.8e-05,1099.7671,55.0,55.0,1099.7671,       a      0,       X      0,               , P 28Q 27     d,0.0303,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279787,7,1,7795.62292,3.654e-30,0.000122,2479.6468,51.0,51.0,2479.6468,       a      1,       X      1,               , Q 25Q 25     d,0.0323,0.78,0.0,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279789,7,1,7796.71544,3.049e-29,4.459e-08,188.8531,17.0,21.0,188.8531,       a      0,       X      0,               , N 11O 10     q,0.0508,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.049,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279790,7,1,7796.859306,2.206e-29,5.752e-05,1598.1157,9.0,9.0,1598.1157,       a      1,       X      1,               , P  5Q  4     d,0.0543,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.054,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279791,7,1,7797.414743,1.026e-30,3.398e-05,2477.8549,51.0,49.0,2477.8549,       a      1,       X      1,               , Q 25R 24     d,0.0323,0.78,0.0,0.0,0.06970054433113301,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279792,7,1,7797.418819,1.191e-26,2.331e-05,343.9694,27.0,29.0,343.9694,       a      0,       X      0,               , O 15P 14     d,0.046,0.83,-0.004403,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279793,7,2,7797.496377,3.631e-30,5.241e-05,1025.8792,53.0,55.0,1025.8792,       a      0,       X      0,               , P 27P 27     d,0.0313,0.78,-0.004816,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279794,7,2,7797.612735,2.263e-29,2.45e-05,368.9507,29.0,31.0,368.9507,       a      0,       X      0,               , O 16P 15     d,0.0449,0.83,-0.004456,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.044,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279795,7,1,7797.727973,6.608e-30,0.000122,2340.874,47.0,47.0,2340.874,       a      1,       X      1,               , Q 23Q 23     d,0.0345,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279798,7,1,7798.845721,2.651e-27,5.023e-05,933.5309,49.0,51.0,933.5309,       a      0,       X      0,               , P 25P 25     d,0.0355,0.79,-0.004754,0.0,0.06653233777062696,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279799,7,2,7799.27751,4.057e-30,5.808e-05,1024.0981,53.0,53.0,1024.0981,       a      0,       X      0,               , P 27Q 26     d,0.0313,0.78,-0.004817,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279800,7,1,7799.537613,1.874e-30,3.432e-05,2339.0644,47.0,45.0,2339.0644,       a      1,       X      1,               , Q 23R 22     d,0.0345,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279801,7,1,7799.656407,1.123e-29,0.000122,2213.3478,43.0,43.0,2213.3478,       a      1,       X      1,               , Q 21Q 21     d,0.0368,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279802,7,1,7799.909367,1.492e-30,2.728e-05,2338.6926,47.0,49.0,2338.6926,       a      1,       X      1,               , Q 23P 24     d,0.0345,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279804,7,1,7800.633483,2.985e-27,5.61e-05,931.7431,49.0,49.0,931.7431,       a      0,       X      0,               , P 25Q 24     d,0.0355,0.79,-0.004755,0.0,0.06653233777062696,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279805,7,3,7800.671313,4.514e-30,2.326e-05,334.5305,162.0,174.0,334.5305,       a      0,       X      0,               , O 15P 14     d,0.0459,0.83,-0.004403,0.0,0.052986641957713826,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279806,7,1,7800.826557,3.903e-30,1.635e-05,1574.5401,5.0,7.0,1574.5401,       a      1,       X      1,               , P  3P  3     d,0.0568,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.058,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279807,7,1,7801.039397,2.612e-30,4.9e-08,931.3372,49.0,53.0,931.3372,       a      0,       X      0,               , P 25O 26     q,0.0393,0.79,0.0,0.0,0.06653233777062696,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279808,7,2,7801.165614,4.966e-30,5.23e-05,952.895,51.0,53.0,952.895,       a      0,       X      0,               , P 26P 26     d,0.0323,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279809,7,1,7801.409451,1.791e-29,0.000122,2097.0889,39.0,39.0,2097.0889,       a      1,       X      1,               , Q 19Q 19     d,0.0392,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279810,7,1,7801.484089,3.221e-30,3.471e-05,2211.5201,43.0,41.0,2211.5201,       a      1,       X      1,               , Q 21R 20     d,0.0368,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279811,7,1,7801.819592,2.509e-30,2.699e-05,2211.1846,43.0,45.0,2211.1846,       a      1,       X      1,               , Q 21P 22     d,0.0368,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279812,7,3,7801.999918,1.092e-30,5.009e-05,906.8353,294.0,306.0,906.8353,       a      0,       X      0,               , P 25P 25     d,0.0333,0.79,-0.004754,0.0,0.0654540871242347,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279813,7,1,7802.912189,1.065e-29,4.419e-05,1572.4545,5.0,5.0,1572.4545,       a      1,       X      1,               , P  3Q  2     d,0.0568,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.058,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279814,7,2,7802.955023,5.569e-30,5.817e-05,951.1056,51.0,51.0,951.1056,       a      0,       X      0,               , P 26Q 25     d,0.0323,0.78,-0.0048,0.0,0.06748186590292109,0.78,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.78,0.0,0.0,0.07333333333333332,0.78,0.0,0.0,0.0,1.0,0.0,0.0
6279815,7,1,7802.988222,2.675e-29,0.0001219,1992.1165,35.0,35.0,1992.1165,       a      1,       X      1,               , Q 17Q 17     d,0.0416,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279816,7,1,7803.255471,5.206e-30,3.516e-05,2095.2429,39.0,37.0,2095.2429,       a      1,       X      1,               , Q 19R 18     d,0.0392,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279817,7,1,7803.554237,3.951e-30,2.665e-05,2094.9441,39.0,41.0,2094.9441,       a      1,       X      1,               , Q 19P 20     d,0.0392,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279818,7,2,7803.556599,2.57e-29,2.424e-05,325.561,27.0,29.0,325.561,       a      0,       X      0,               , O 15P 14     d,0.0459,0.83,-0.004403,0.0,0.05214507819771177,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279819,7,3,7803.792986,1.229e-30,5.591e-05,905.0422,294.0,294.0,905.0422,       a      0,       X      0,               , P 25Q 24     d,0.0333,0.79,-0.004755,0.0,0.0654540871242347,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279820,7,1,7804.393723,3.729e-29,0.0001218,1898.4477,31.0,31.0,1898.4477,       a      1,       X      1,               , Q 15Q 15     d,0.0438,0.83,0.0,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279821,7,2,7804.798262,6.69e-30,5.215e-05,882.5901,49.0,51.0,882.5901,       a      0,       X      0,               , P 25P 25     d,0.0333,0.79,-0.004754,0.0,0.06441450836187922,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279822,7,1,7804.852977,7.905e-30,3.573e-05,1990.2517,35.0,33.0,1990.2517,       a      1,       X      1,               , Q 17R 16     d,0.0416,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279823,7,1,7805.114346,5.811e-30,2.623e-05,1989.9904,35.0,37.0,1989.9904,       a      1,       X      1,               , Q 17P 18     d,0.0416,0.81,0.0,0.0,0.06019592464961487,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.81,0.0,0.0,0.06333333333333331,0.81,0.0,0.0,0.0,1.0,0.0,0.0
6279824,7,1,7805.626846,4.835e-29,0.0001215,1816.0979,27.0,27.0,1816.0979,       a      1,       X      1,               , Q 13Q 13     d,0.0459,0.83,0.0,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279825,7,3,7805.69519,1.463e-30,4.995e-05,837.3536,282.0,294.0,837.3536,       a      0,       X      0,               , P 24P 24     d,0.0345,0.8,-0.0048,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279826,7,1,7806.277771,1.125e-29,3.642e-05,1896.5637,31.0,29.0,1896.5637,       a      1,       X      1,               , Q 15R 14     d,0.0438,0.83,0.0,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279827,7,1,7806.421702,4.783e-27,4.999e-05,793.2087,45.0,47.0,793.2087,       a      0,       X      0,               , P 23P 23     d,0.0376,0.8,-0.004684,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279828,7,1,7806.50082,7.948e-30,2.57e-05,1896.3406,31.0,33.0,1896.3406,       a      1,       X      1,               , Q 15P 16     d,0.0438,0.83,0.0,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279829,7,2,7806.595982,7.536e-30,5.826e-05,880.7923,49.0,49.0,880.7923,       a      0,       X      0,               , P 25Q 24     d,0.0333,0.79,-0.004755,0.0,0.06441450836187922,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.037,0.79,0.0,0.0,0.06999999999999998,0.79,0.0,0.0,0.0,1.0,0.0,0.0
6279830,7,1,7806.688374,5.793e-29,0.0001211,1745.0806,23.0,23.0,1745.0806,       a      1,       X      1,               , Q 11Q 11     d,0.0478,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279831,7,3,7806.743281,5.05e-30,2.297e-05,292.7225,150.0,162.0,292.7225,       a      0,       X      0,               , O 14P 13     d,0.0469,0.85,-0.004354,0.0,0.04675291937445337,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6279832,7,3,7807.49686,1.654e-30,5.601e-05,835.552,282.0,282.0,835.552,       a      0,       X      0,               , P 24Q 23     d,0.0345,0.8,-0.0048,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279833,7,1,7807.531007,1.5e-29,3.737e-05,1814.1937,27.0,25.0,1814.1937,       a      1,       X      1,               , Q 13R 12     d,0.0459,0.83,0.0,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279834,7,1,7807.578979,6.35e-29,0.0001202,1685.4073,19.0,19.0,1685.4073,       a      1,       X      1,               , Q  9Q  9     d,0.0496,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279835,7,1,7807.714393,1.005e-29,2.502e-05,1814.0104,27.0,29.0,1814.0104,       a      1,       X      1,               , Q 13P 14     d,0.0459,0.83,0.0,0.0,0.053859511528602806,0.83,0.0,0.0,0.0,1.0,0.0,0.0,0.045,0.83,0.0,0.0,0.05666666666666668,0.83,0.0,0.0,0.0,1.0,0.0,0.0
6279836,7,1,7808.227285,5.425e-27,5.623e-05,791.4031,45.0,45.0,791.4031,       a      0,       X      0,               , P 23Q 22     d,0.0376,0.8,-0.004685,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.041,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279837,7,1,7808.299224,6.254e-29,0.0001186,1637.0878,15.0,15.0,1637.0878,       a      1,       X      1,               , Q  7Q  7     d,0.0513,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279838,7,2,7808.394361,8.878e-30,5.199e-05,814.9672,47.0,49.0,814.9672,       a      0,       X      0,               , P 24P 24     d,0.0345,0.8,-0.0048,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279839,7,1,7808.597343,4.699e-30,4.862e-08,791.0331,45.0,49.0,791.0331,       a      0,       X      0,               , P 23O 24     q,0.0409,0.8,0.0,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279840,7,1,7808.61393,1.865e-29,3.863e-05,1743.155,23.0,21.0,1743.155,       a      1,       X      1,               , Q 11R 10     d,0.0478,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279841,7,1,7808.755583,1.165e-29,2.411e-05,1743.0133,23.0,25.0,1743.0133,       a      1,       X      1,               , Q 11P 12     d,0.0478,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279842,7,1,7808.849565,5.313e-29,0.0001148,1600.1301,11.0,11.0,1600.1301,       a      1,       X      1,               , Q  5Q  5     d,0.0533,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279843,7,1,7809.230349,3.419e-29,0.0001025,1574.5401,7.0,7.0,1574.5401,       a      1,       X      1,               , Q  3Q  3     d,0.0555,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279844,7,3,7809.352946,1.928e-30,4.976e-05,770.6298,270.0,282.0,770.6298,       a      0,       X      0,               , P 23P 23     d,0.0356,0.8,-0.004684,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279845,7,2,7809.465698,2.86e-29,2.394e-05,284.8744,25.0,27.0,284.8744,       a      0,       X      0,               , O 14P 13     d,0.0469,0.85,-0.004354,0.0,0.04601036311562803,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.046,0.85,0.0,0.0,0.05,0.85,0.0,0.0,0.0,1.0,0.0,0.0
6279846,7,1,7809.528108,2.158e-29,4.049e-05,1683.4581,19.0,17.0,1683.4581,       a      1,       X      1,               , Q  9R  8     d,0.0496,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279847,7,1,7809.624602,1.22e-29,2.288e-05,1683.3616,19.0,21.0,1683.3616,       a      1,       X      1,               , Q  9P 10     d,0.0496,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279848,7,1,7809.893965,1.473e-26,2.265e-05,260.6824,23.0,25.0,260.6824,       a      0,       X      0,               , O 13P 12     d,0.0477,0.84,-0.004295,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279849,7,2,7810.200431,1.005e-29,5.836e-05,813.1611,47.0,47.0,813.1611,       a      0,       X      0,               , P 24Q 23     d,0.0345,0.8,-0.0048,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279850,7,1,7810.276109,2.314e-29,4.348e-05,1635.1109,15.0,13.0,1635.1109,       a      1,       X      1,               , Q  7R  6     d,0.0513,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279851,7,1,7810.321117,1.12e-29,2.104e-05,1635.0659,15.0,17.0,1635.0659,       a      1,       X      1,               , Q  7P  8     d,0.0513,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279852,7,1,7810.843576,8.445e-30,1.808e-05,1598.1361,11.0,13.0,1598.1361,       a      1,       X      1,               , Q  5P  6     d,0.0533,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279853,7,1,7810.863988,2.292e-29,4.907e-05,1598.1157,11.0,9.0,1598.1157,       a      1,       X      1,               , Q  5R  4     d,0.0533,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279854,7,3,7811.163266,2.191e-30,5.608e-05,768.8195,270.0,270.0,768.8195,       a      0,       X      0,               , P 23Q 22     d,0.0356,0.8,-0.004685,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279855,7,1,7811.186732,4.242e-30,1.261e-05,1572.5838,7.0,9.0,1572.5838,       a      1,       X      1,               , Q  3P  4     d,0.0555,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279856,7,1,7811.315981,2.133e-29,6.336e-05,1572.4545,7.0,5.0,1572.4545,       a      1,       X      1,               , Q  3R  2     d,0.0555,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279857,7,2,7811.953944,1.16e-29,5.179e-05,750.0289,45.0,47.0,750.0289,       a      0,       X      0,               , P 23P 23     d,0.0356,0.8,-0.004684,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279858,7,3,7812.779491,5.522e-30,2.262e-05,253.6934,138.0,150.0,253.6934,       a      0,       X      0,               , O 13P 12     d,0.0478,0.84,-0.004295,0.0,0.0498697806660836,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279859,7,3,7812.973216,2.502e-30,4.956e-05,706.6664,258.0,270.0,706.6664,       a      0,       X      0,               , P 22P 22     d,0.0368,0.8,-0.004649,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279860,7,2,7813.768408,1.32e-29,5.844e-05,748.2144,45.0,45.0,748.2144,       a      0,       X      0,               , P 23Q 22     d,0.0356,0.8,-0.004685,0.0,0.06134715082083735,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.038,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279861,7,1,7813.843221,8.057e-27,4.948e-05,664.2595,41.0,43.0,664.2595,       a      0,       X      0,               , P 21P 21     d,0.0396,0.8,-0.004606,0.0,0.06336413121012092,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279862,7,1,7814.558763,2.772e-29,3.971e-08,128.492,13.0,17.0,128.492,       a      0,       X      0,               , N  9O  8     q,0.0526,0.86,0.0,0.0,0.04435489184708466,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.051,0.86,0.0,0.0,0.04666666666666667,0.86,0.0,0.0,0.0,1.0,0.0,0.0
6279863,7,3,7814.792239,2.859e-30,5.616e-05,704.8474,258.0,258.0,704.8474,       a      0,       X      0,               , P 22Q 21     d,0.0368,0.8,-0.00465,0.0,0.062337225832604475,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.039,0.8,0.0,0.0,0.06666666666666665,0.8,0.0,0.0,0.0,1.0,0.0,0.0
6279864,7,1,7815.044552,3.771e-29,0.000148,1560.3221,5.0,3.0,1560.3221,       a      1,       X      1,               , R  1R  1     d,0.0568,0.84,0.0,0.0,0.05069130496809676,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.058,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
6279865,7,2,7815.339941,3.112e-29,2.358e-05,246.8923,23.0,25.0,246.8923,       a      0,       X      0,               , O 13P 12     d,0.0478,0.84,-0.004295,0.0,0.0490777206566699,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.047,0.84,0.0,0.0,0.053333333333333344,0.84,0.0,0.0,0.0,1.0,0.0,0.0
