trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self_296
6280069,7,2,7869.45128,8.35E-30,0.0001183,1025.8792,55,55,1025.8792,       a      0,       X      0,               , Q 27Q 27     d,0.0303,0.78,-0.004795,0,0,0.78,0,0,0,1,0,0,0.035,0.78,0,0,0,0.78,0,0,0,1,0,0
6280070,7,3,7869.485664,1.86E-30,0.0001138,979.072,318,318,979.072,       a      0,       X      0,               , Q 26Q 26     d,0.0313,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
33,7,1,7869.488646,8.32E-28,2.58E-05,1082.9917,55,57,1082.9917,       a      0,       X      0,               , Q 27P 28     d,0.0355,0.78,-0.003565,0,0.263,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280074,7,1,7869.641318,2.04E-29,2.81E-08,42.224,9,13,42.224,       a      0,       X      0,               , P  5O  6     q,0.0548,1.01,0,0,0,1.01,0,0,0,1,0,0,0.053,1.01,0,0,0,1.01,0,0,0,1,0,0
34,7,1,7869.665852,3.93E-26,5.32E-05,42.2001,9,9,42.2001,       a      0,       X      0,               , P  5Q  4     d,0.0555,0.84,-0.002323,0,0.135,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280076,7,2,7869.785875,4.35E-29,3.16E-05,42.5407,9,11,42.5407,       a      0,       X      0,               , P  5P  5     d,0.0543,0.84,-0.003434,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280077,7,2,7870.155239,1.67E-30,3.26E-05,1099.7671,57,55,1099.7671,       a      0,       X      0,               , Q 28R 27     d,0.0294,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.034,0.78,0,0,0,0.78,0,0,0,1,0,0
6280079,7,1,7870.299961,1.92E-30,6.23E-05,2477.4473,53,53,2477.4473,       a      1,       X      1,               , R 25Q 26     d,0.0313,0.78,0,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280080,7,2,7870.480621,1.15E-29,0.0001183,952.895,53,53,952.895,       a      0,       X      0,               , Q 26Q 26     d,0.0313,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280081,7,3,7870.503839,2.54E-30,0.0001138,906.8353,306,306,906.8353,       a      0,       X      0,               , Q 25Q 25     d,0.0323,0.78,-0.004723,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280082,7,2,7870.590438,1.38E-30,2.69E-05,1099.3319,57,59,1099.3319,       a      0,       X      0,               , Q 28P 29     d,0.0294,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.034,0.78,0,0,0,0.78,0,0,0,1,0,0
6280084,7,3,7870.789388,1.42E-29,5.37E-05,41.6435,54,54,41.6435,       a      0,       X      0,               , P  5Q  4     d,0.0543,0.84,-0.003435,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
35,7,1,7871.207074,1.79E-27,3.16E-05,931.7432,51,49,931.7432,       a      0,       X      0,               , Q 25R 24     d,0.0353,0.78,-0.00312,0,0.213,0.78,0,0,0,1,0,0,0.037,0.78,0,0,0,0.78,0,0,0,1,0,0
6280086,7,2,7871.232413,2.33E-30,3.27E-05,1024.0981,55,53,1024.0981,       a      0,       X      0,               , Q 27R 26     d,0.0303,0.78,-0.004796,0,0,0.78,0,0,0,1,0,0,0.035,0.78,0,0,0,0.78,0,0,0,1,0,0
6280088,7,1,7871.330701,1.09E-30,6.87E-05,2629.6432,57,55,2629.6432,       a      1,       X      1,               , R 27R 27     d,0.0294,0.78,0,0,0,0.78,0,0,0,1,0,0,0.034,0.78,0,0,0,0.78,0,0,0,1,0,0
36,7,1,7871.394565,1.13E-26,0.0001133,793.2087,47,47,793.2087,       a      0,       X      0,               , Q 23Q 23     d,0.0377,0.79,-0.002989,0,0.196,0.79,0,0,0,1,0,0,0.04,0.79,0,0,0,0.79,0,0,0,1,0,0
6280090,7,2,7871.47053,1.55E-29,0.0001184,882.5901,51,51,882.5901,       a      0,       X      0,               , Q 25Q 25     d,0.0323,0.78,-0.004723,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280091,7,3,7871.481576,3.42E-30,0.0001138,837.3536,294,294,837.3536,       a      0,       X      0,               , Q 24Q 24     d,0.0333,0.79,-0.004683,0,0,0.79,0,0,0,1,0,0,0.037,0.79,0,0,0,0.79,0,0,0,1,0,0
37,7,1,7871.612987,1.42E-27,2.55E-05,931.3373,51,53,931.3373,       a      0,       X      0,               , Q 25P 26     d,0.0359,0.78,-0.003142,0,0.232,0.78,0,0,0,1,0,0,0.037,0.78,0,0,0,0.78,0,0,0,1,0,0
6280093,7,2,7871.650966,1.91E-30,2.68E-05,1023.6795,55,57,1023.6795,       a      0,       X      0,               , Q 27P 28     d,0.0303,0.78,-0.004797,0,0,0.78,0,0,0,1,0,0,0.035,0.78,0,0,0,0.78,0,0,0,1,0,0
6280095,7,3,7871.724781,5.32E-30,2.45E-05,29.7006,42,54,29.7006,       a      0,       X      0,               , P  4P  4     d,0.0555,0.84,-0.003299,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280096,7,2,7871.79078,7.79E-29,5.62E-05,40.5358,9,9,40.5358,       a      0,       X      0,               , P  5Q  4     d,0.0543,0.84,-0.003435,0,0,0.84,0,0,0,1,0,0,0.054,0.84,0,0,0,0.84,0,0,0,1,0,0
6280097,7,2,7872.27003,3.21E-30,3.29E-05,951.1056,53,51,951.1056,       a      0,       X      0,               , Q 26R 25     d,0.0313,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280099,7,3,7872.419025,4.53E-30,0.0001138,770.6298,282,282,770.6298,       a      0,       X      0,               , Q 23Q 23     d,0.0345,0.8,-0.004641,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280100,7,2,7872.421157,2.07E-29,0.0001184,814.9672,49,49,814.9672,       a      0,       X      0,               , Q 24Q 24     d,0.0333,0.79,-0.004683,0,0,0.79,0,0,0,1,0,0,0.037,0.79,0,0,0,0.79,0,0,0,1,0,0
6280101,7,2,7872.650337,2.91E-29,2.55E-05,28.9644,7,9,28.9644,       a      0,       X      0,               , P  4P  4     d,0.0555,0.84,-0.003299,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280102,7,2,7872.671887,2.62E-30,2.67E-05,950.7037,53,55,950.7037,       a      0,       X      0,               , Q 26P 27     d,0.0313,0.78,-0.0048,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
38,7,1,7873.200149,3.37E-27,3.18E-05,791.4032,47,45,791.4032,       a      0,       X      0,               , Q 23R 22     d,0.037,0.79,-0.0029,0,0.195,0.79,0,0,0,1,0,0,0.04,0.79,0,0,0,0.79,0,0,0,1,0,0
39,7,1,7873.204075,1.93E-26,0.0001132,664.2595,43,43,664.2595,       a      0,       X      0,               , Q 21Q 21     d,0.0405,0.8,-0.004,0,0.183,0.8,0,0,0,1,0,0,0.042,0.8,0,0,0,0.8,0,0,0,1,0,0
6280106,7,2,7873.26825,4.37E-30,3.30E-05,880.7923,51,49,880.7923,       a      0,       X      0,               , Q 25R 24     d,0.0323,0.78,-0.004723,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
6280108,7,3,7873.316333,5.92E-30,0.0001138,706.6664,270,270,706.6664,       a      0,       X      0,               , Q 22Q 22     d,0.0356,0.8,-0.004597,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280109,7,2,7873.332644,2.73E-29,0.0001184,750.0289,47,47,750.0289,       a      0,       X      0,               , Q 23Q 23     d,0.0345,0.8,-0.004641,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
40,7,1,7873.570206,2.51E-27,2.53E-05,791.0331,47,49,791.0331,       a      0,       X      0,               , Q 23P 24     d,0.0368,0.79,-0.003178,0,0.189,0.79,0,0,0,1,0,0,0.04,0.79,0,0,0,0.79,0,0,0,1,0,0
6280112,7,2,7873.653354,3.53E-30,2.67E-05,880.4072,51,53,880.4072,       a      0,       X      0,               , Q 25P 26     d,0.0323,0.78,-0.004723,0,0,0.78,0,0,0,1,0,0,0.036,0.78,0,0,0,0.78,0,0,0,1,0,0
41,7,1,7873.680901,6.96E-27,1.52E-05,18.3372,5,7,18.3372,       a      0,       X      0,               , P  3P  3     d,0.061,0.84,-0.000912,0,0.131,0.84,0,0,0,1,0,0,0.057,0.84,0,0,0,0.84,0,0,0,1,0,0
6280115,7,3,7873.75963,1.11E-29,5.05E-05,27.6658,42,42,27.6658,       a      0,       X      0,               , P  4Q  3     d,0.0555,0.84,-0.0033,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
6280116,7,3,7874.173639,7.61E-30,0.0001138,645.466,258,258,645.466,       a      0,       X      0,               , Q 21Q 21     d,0.0368,0.8,-0.00455,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280117,7,2,7874.205129,3.53E-29,0.0001184,687.7777,45,45,687.7777,       a      0,       X      0,               , Q 22Q 22     d,0.0356,0.8,-0.004597,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280118,7,2,7874.227227,5.86E-30,3.32E-05,813.1611,49,47,813.1611,       a      0,       X      0,               , Q 24R 23     d,0.0333,0.79,-0.0048,0,0,0.79,0,0,0,1,0,0,0.037,0.79,0,0,0,0.79,0,0,0,1,0,0
6280119,7,3,7874.229346,1.29E-30,3.20E-05,768.8195,282,270,768.8195,       a      0,       X      0,               , Q 23R 22     d,0.0345,0.8,-0.004641,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280121,7,3,7874.589456,1.02E-30,2.54E-05,768.4594,282,294,768.4594,       a      0,       X      0,               , Q 23P 24     d,0.0345,0.8,-0.004641,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280122,7,2,7874.595515,4.70E-30,2.65E-05,812.7928,49,51,812.7928,       a      0,       X      0,               , Q 24P 25     d,0.0333,0.79,-0.0048,0,0,0.79,0,0,0,1,0,0,0.037,0.79,0,0,0,0.79,0,0,0,1,0,0
6280123,7,3,7874.630261,2.50E-30,1.52E-05,18.5392,30,42,18.5392,       a      0,       X      0,               , P  3P  3     d,0.0568,0.84,-0.00315,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280124,7,2,7874.680445,6.08E-29,5.28E-05,26.9343,7,7,26.9343,       a      0,       X      0,               , P  4Q  3     d,0.0555,0.84,-0.0033,0,0,0.84,0,0,0,1,0,0,0.056,0.84,0,0,0,0.84,0,0,0,1,0,0
42,7,1,7874.848999,3.10E-26,0.0001132,546.7042,39,39,546.7042,       a      0,       X      0,               , Q 19Q 19     d,0.0414,0.81,-0.003003,0,0.176,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280126,7,3,7874.991075,9.64E-30,0.0001138,587.0309,246,246,587.0309,       a      0,       X      0,               , Q 20Q 20     d,0.038,0.8,-0.0045,0,0,0.8,0,0,0,1,0,0,0.04,0.8,0,0,0,0.8,0,0,0,1,0,0
43,7,1,7875.02771,5.69E-27,3.22E-05,662.4359,43,41,662.4359,       a      0,       X      0,               , Q 21R 20     d,0.0397,0.8,-0.003,0,0.196,0.8,0,0,0,1,0,0,0.042,0.8,0,0,0,0.8,0,0,0,1,0,0
6280128,7,2,7875.038745,4.51E-29,0.0001184,628.216,43,43,628.216,       a      0,       X      0,               , Q 21Q 21     d,0.0368,0.8,-0.00455,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280129,7,3,7875.135357,1.69E-30,3.22E-05,704.8474,270,258,704.8474,       a      0,       X      0,               , Q 22R 21     d,0.0356,0.8,-0.0048,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280130,7,2,7875.147108,7.74E-30,3.33E-05,748.2144,47,45,748.2144,       a      0,       X      0,               , Q 23R 22     d,0.0345,0.8,-0.004641,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
44,7,1,7875.361531,4.29E-27,2.51E-05,662.1021,43,45,662.1021,       a      0,       X      0,               , Q 21P 22     d,0.0391,0.8,-0.002992,0,0.184,0.8,0,0,0,1,0,0,0.042,0.8,0,0,0,0.8,0,0,0,1,0,0
6280132,7,2,7875.477741,1.36E-29,1.59E-05,18.1026,5,7,18.1026,       a      0,       X      0,               , P  3P  3     d,0.0568,0.84,-0.00315,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280133,7,3,7875.477982,1.33E-30,2.53E-05,704.5048,270,282,704.5048,       a      0,       X      0,               , Q 22P 23     d,0.0356,0.8,-0.0048,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280134,7,2,7875.498509,6.15E-30,2.64E-05,747.863,47,49,747.863,       a      0,       X      0,               , Q 23P 24     d,0.0345,0.8,-0.004641,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280135,7,1,7875.629788,6.13E-30,1.35E-08,16.3876,5,9,16.3876,       a      0,       X      0,               , P  3O  4     q,0.0575,0.87,0,0,0,0.87,0,0,0,1,0,0,0.056,0.87,0,0,0,0.87,0,0,0,1,0,0
45,7,1,7875.765218,1.90E-26,4.08E-05,16.2529,5,5,16.2529,       a      0,       X      0,               , P  3Q  2     d,0.0597,0.84,-0.001286,0,0.129,0.84,0,0,0,1,0,0,0.057,0.84,0,0,0,0.84,0,0,0,1,0,0
6280137,7,3,7875.768768,1.20E-29,0.0001138,531.3635,234,234,531.3635,       a      0,       X      0,               , Q 19Q 19     d,0.0392,0.81,-0.004448,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280138,7,2,7875.833617,5.66E-29,0.0001184,571.346,41,41,571.346,       a      0,       X      0,               , Q 20Q 20     d,0.038,0.8,-0.0045,0,0,0.8,0,0,0,1,0,0,0.04,0.8,0,0,0,0.8,0,0,0,1,0,0
6280139,7,3,7876.001426,2.19E-30,3.24E-05,643.6382,258,246,643.6382,       a      0,       X      0,               , Q 21R 20     d,0.0368,0.8,-0.00455,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280140,7,2,7876.028038,1.01E-29,3.35E-05,685.9548,45,43,685.9548,       a      0,       X      0,               , Q 22R 21     d,0.0356,0.8,-0.0048,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280141,7,3,7876.326465,1.70E-30,2.52E-05,643.3132,258,270,643.3132,       a      0,       X      0,               , Q 21P 22     d,0.0368,0.8,-0.00455,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
46,7,1,7876.330387,4.65E-26,0.0001131,440.5618,35,35,440.5618,       a      0,       X      0,               , Q 17Q 17     d,0.0434,0.81,-0.002637,0,0.168,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280143,7,2,7876.362469,7.92E-30,2.63E-05,685.6204,45,47,685.6204,       a      0,       X      0,               , Q 22P 23     d,0.0356,0.8,-0.0048,0,0,0.8,0,0,0,1,0,0,0.038,0.8,0,0,0,0.8,0,0,0,1,0,0
6280144,7,3,7876.506838,1.47E-29,0.0001138,478.466,222,222,478.466,       a      0,       X      0,               , Q 18Q 18     d,0.0404,0.81,-0.004392,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280145,7,2,7876.589864,7.01E-29,0.0001183,517.17,39,39,517.17,       a      0,       X      0,               , Q 19Q 19     d,0.0392,0.81,-0.004448,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
47,7,1,7876.690986,9.16E-27,3.27E-05,544.8622,39,37,544.8622,       a      0,       X      0,               , Q 19R 18     d,0.041,0.81,-0.002801,0,0.174,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280148,7,3,7876.706884,6.84E-30,4.14E-05,16.4625,30,30,16.4625,       a      0,       X      0,               , P  3Q  2     d,0.0568,0.84,-0.003151,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280149,7,3,7876.827697,2.78E-30,3.26E-05,585.1943,246,234,585.1943,       a      0,       X      0,               , Q 20R 19     d,0.038,0.8,-0.004502,0,0,0.8,0,0,0,1,0,0,0.04,0.8,0,0,0,0.8,0,0,0,1,0,0
6280150,7,2,7876.870155,1.29E-29,3.37E-05,626.3846,43,41,626.3846,       a      0,       X      0,               , Q 21R 20     d,0.0368,0.8,-0.00455,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
48,7,1,7876.988071,6.79E-27,2.47E-05,544.5651,39,41,544.5651,       a      0,       X      0,               , Q 19P 20     d,0.0409,0.81,-0.002666,0,0.171,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280152,7,3,7877.135033,2.14E-30,2.50E-05,584.887,246,258,584.887,       a      0,       X      0,               , Q 20P 21     d,0.038,0.8,-0.0048,0,0,0.8,0,0,0,1,0,0,0.04,0.8,0,0,0,0.8,0,0,0,1,0,0
6280153,7,2,7877.187522,1.01E-29,2.61E-05,626.0672,43,45,626.0672,       a      0,       X      0,               , Q 21P 22     d,0.0368,0.8,-0.00455,0,0,0.8,0,0,0,1,0,0,0.039,0.8,0,0,0,0.8,0,0,0,1,0,0
6280154,7,3,7877.2054,1.78E-29,0.0001136,428.3404,210,210,428.3404,       a      0,       X      0,               , Q 17Q 17     d,0.0416,0.81,-0.004333,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280156,7,2,7877.3076,8.53E-29,0.0001183,465.69,37,37,465.69,       a      0,       X      0,               , Q 18Q 18     d,0.0404,0.81,-0.004392,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280157,7,2,7877.547119,3.76E-29,4.34E-05,16.0333,5,5,16.0333,       a      0,       X      0,               , P  3Q  2     d,0.0568,0.84,-0.003151,0,0,0.84,0,0,0,1,0,0,0.058,0.84,0,0,0,0.84,0,0,0,1,0,0
6280158,7,3,7877.614305,3.50E-30,3.28E-05,529.518,234,222,529.518,       a      0,       X      0,               , Q 19R 18     d,0.0392,0.81,-0.004449,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
49,7,1,7877.649184,6.51E-26,0.0001127,345.8495,31,31,345.8495,       a      0,       X      0,               , Q 15Q 15     d,0.0451,0.83,-0.002495,0,0.161,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280160,7,2,7877.673594,1.64E-29,3.39E-05,569.5061,41,39,569.5061,       a      0,       X      0,               , Q 20R 19     d,0.038,0.8,-0.004502,0,0,0.8,0,0,0,1,0,0,0.04,0.8,0,0,0,0.8,0,0,0,1,0,0
6280161,7,3,7877.864562,2.11E-29,0.0001136,380.9887,198,198,380.9887,       a      0,       X      0,               , Q 16Q 16     d,0.0427,0.83,-0.00427,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280162,7,3,7877.903804,2.65E-30,2.48E-05,529.2285,234,246,529.2285,       a      0,       X      0,               , Q 19P 20     d,0.0392,0.81,-0.004449,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280163,7,2,7877.973789,1.26E-29,2.60E-05,569.2059,41,43,569.2059,       a      0,       X      0,               , Q 20P 21     d,0.038,0.8,-0.0048,0,0,0.8,0,0,0,1,0,0,0.04,0.8,0,0,0,0.8,0,0,0,1,0,0
6280164,7,2,7877.986934,1.02E-28,0.0001183,416.908,35,35,416.908,       a      0,       X      0,               , Q 17Q 17     d,0.0416,0.81,-0.004333,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
50,7,1,7878.191135,1.40E-26,3.31E-05,438.701,35,33,438.701,       a      0,       X      0,               , Q 17R 16     d,0.043,0.81,-0.002805,0,0.169,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280166,7,3,7878.361385,4.32E-30,3.31E-05,476.6115,222,210,476.6115,       a      0,       X      0,               , Q 18R 17     d,0.0404,0.81,-0.004393,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280167,7,2,7878.438483,2.04E-29,3.42E-05,515.3214,39,37,515.3214,       a      0,       X      0,               , Q 19R 18     d,0.0392,0.81,-0.004449,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
51,7,1,7878.450804,1.00E-26,2.44E-05,438.4413,35,37,438.4413,       a      0,       X      0,               , Q 17P 18     d,0.0427,0.81,-0.002785,0,0.166,0.81,0,0,0,1,0,0,0.043,0.81,0,0,0,0.81,0,0,0,1,0,0
6280169,7,3,7878.484425,2.46E-29,0.0001135,336.4128,186,186,336.4128,       a      0,       X      0,               , Q 15Q 15     d,0.0438,0.83,-0.004202,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280170,7,2,7878.627967,1.21E-28,0.0001181,370.8258,33,33,370.8258,       a      0,       X      0,               , Q 16Q 16     d,0.0427,0.83,-0.00427,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280171,7,3,7878.632891,3.23E-30,2.47E-05,476.34,222,234,476.34,       a      0,       X      0,               , Q 18P 19     d,0.0404,0.81,-0.004393,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280172,7,1,7878.71141,2.07E-29,3.72E-05,1743.0133,27,25,1743.0133,       a      1,       X      1,               , S 11R 12     d,0.0459,0.83,0,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280173,7,2,7878.721381,1.54E-29,2.58E-05,515.0385,39,41,515.0385,       a      0,       X      0,               , Q 19P 20     d,0.0392,0.81,-0.004449,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
52,7,1,7878.806231,8.47E-26,0.0001127,262.5827,27,27,262.5827,       a      0,       X      0,               , Q 13Q 13     d,0.0467,0.83,-0.002357,0,0.152,0.83,0,0,0,1,0,0,0.046,0.83,0,0,0,0.83,0,0,0,1,0,0
6280175,7,3,7879.065085,2.81E-29,0.0001134,294.6144,174,174,294.6144,       a      0,       X      0,               , Q 14Q 14     d,0.0449,0.83,-0.00413,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
6280176,7,3,7879.069068,5.26E-30,3.33E-05,426.4768,210,198,426.4768,       a      0,       X      0,               , Q 17R 16     d,0.0416,0.81,-0.004334,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280177,7,2,7879.164951,2.50E-29,3.44E-05,463.8327,37,35,463.8327,       a      0,       X      0,               , Q 18R 17     d,0.0404,0.81,-0.004393,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
6280178,7,2,7879.230796,1.40E-28,0.0001181,327.4452,31,31,327.4452,       a      0,       X      0,               , Q 15Q 15     d,0.0438,0.83,-0.004202,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
6280179,7,3,7879.322395,3.86E-30,2.44E-05,426.2234,210,222,426.2234,       a      0,       X      0,               , Q 17P 18     d,0.0416,0.81,-0.004334,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280180,7,2,7879.430405,1.87E-29,2.56E-05,463.5672,37,39,463.5672,       a      0,       X      0,               , Q 18P 19     d,0.0404,0.81,-0.004393,0,0,0.81,0,0,0,1,0,0,0.041,0.81,0,0,0,0.81,0,0,0,1,0,0
53,7,1,7879.529265,2.01E-26,3.39E-05,343.9694,31,29,343.9694,       a      0,       X      0,               , Q 15R 14     d,0.0451,0.83,-0.003027,0,0.166,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280183,7,3,7879.606632,3.16E-29,0.0001133,255.5952,162,162,255.5952,       a      0,       X      0,               , Q 13Q 13     d,0.0459,0.83,-0.004053,0,0,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280184,7,3,7879.737482,6.30E-30,3.36E-05,379.1158,198,186,379.1158,       a      0,       X      0,               , Q 16R 15     d,0.0427,0.83,-0.004271,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
54,7,1,7879.75057,1.41E-26,2.38E-05,343.7481,31,33,343.7481,       a      0,       X      0,               , Q 15P 16     d,0.0454,0.83,-0.002638,0,0.137,0.83,0,0,0,1,0,0,0.045,0.83,0,0,0,0.83,0,0,0,1,0,0
6280186,7,2,7879.795512,1.59E-28,0.000118,286.7679,29,29,286.7679,       a      0,       X      0,               , Q 14Q 14     d,0.0449,0.83,-0.00413,0,0,0.83,0,0,0,1,0,0,0.044,0.83,0,0,0,0.83,0,0,0,1,0,0
55,7,1,7879.802264,1.01E-25,0.0001123,190.7748,23,23,190.7748,       a      0,       X      0,               , Q 11Q 11     d,0.049,0.84,-0.001741,0,0.156,0.84,0,0,0,1,0,0,0.048,0.84,0,0,0,0.84,0,0,0,1,0,0
6280189,7,2,7879.853119,3.03E-29,3.47E-05,415.0418,35,33,415.0418,       a      0,       X      0,               , Q 17R 16     d,0.0416,0.81,-0.004334,0,0,0.81,0,0,0,1,0,0,0.042,0.81,0,0,0,0.81,0,0,0,1,0,0
6280190,7,3,7879.972412,4.54E-30,2.42E-05,378.8809,198,210,378.8809,       a      0,       X      0,               , Q 16P 17     d,0.0427,0.83,-0.004271,0,0,0.83,0,0,0,1,0,0,0.043,0.83,0,0,0,0.83,0,0,0,1,0,0
