dsd,line,molec_id,local_iso_id,elower,nu,sw,gamma0_O2,n_gamma0_O2,delta0_O2,n_delta0_O2,nuVC_O2,n_nuVC_O2,SD_gamma_O2,n_gamma2_O2,SD_delta_O2,n_delta2_O2,eta_O2,y_O2,n_y_O2,gamma0_N2,n_gamma0_N2,delta0_N2,n_delta0_N2,nuVC_N2,n_nuVC_N2,SD_gamma_N2,n_gamma2_N2,SD_delta_N2,n_delta2_N2,eta_N2,y_N2,n_y_N2
,,1,1,2724.0414,7508.253019,1.40E-30,0.0631,0.66,-0.02315,0,0,1,0,0.66,0,0,0,0,0,0.0631,0.66,-0.02315,0,0,1,0,0.66,0,0,0,0,0
,,1,1,1631.383,7508.301078,8.83E-26,0.0501,0.51,-0.02187,0,0,1,0,0.51,0,0,0,0,0,0.0501,0.51,-0.02187,0,0,1,0,0.51,0,0,0,0,0
,,1,1,416.2087,7508.388838,8.85E-24,0.0828,0.67,-0.00557,0,0,1,0,0.67,0,0,0,0,0,0.0828,0.67,-0.00557,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2533.7932,7508.408157,3.40E-25,0.0682,0.6,-0.02362,0,0,1,0,0.6,0,0,0,0,0,0.0682,0.6,-0.02362,0,0,1,0,0.6,0,0,0,0,0
,,1,1,2880.8342,7508.418045,2.44E-26,0.0579,0.52,-0.01752,0,0,1,0,0.52,0,0,0,0,0,0.0579,0.52,-0.01752,0,0,1,0,0.52,0,0,0,0,0
,,1,1,1631.2455,7508.430273,2.95E-26,0.0497,0.51,-0.02196,0,0,1,0,0.51,0,0,0,0,0,0.0497,0.51,-0.02196,0,0,1,0,0.51,0,0,0,0,0
,,1,1,2631.2834,7508.444554,7.50E-30,0.0368,0.36,-0.009174,0,0,1,0,0.36,0,0,0,0,0,0.0368,0.36,-0.009174,0,0,1,0,0.36,0,0,0,0,0
,,1,1,3438.575,7508.457783,2.10E-30,0.0932,0.72,-0.00386,0,0,1,0,0.72,0,0,0,0,0,0.0932,0.72,-0.00386,0,0,1,0,0.72,0,0,0,0,0
,,1,1,4232.3843,7508.617837,7.33E-30,0.0626,0.52,-0.03084,0,0,1,0,0.52,0,0,0,0,0,0.0626,0.52,-0.03084,0,0,1,0,0.52,0,0,0,0,0
,,1,1,2275.3729,7508.64292,5.20E-27,0.0486,0.46,-0.02088,0,0,1,0,0.46,0,0,0,0,0,0.0486,0.46,-0.02088,0,0,1,0,0.46,0,0,0,0,0
,,1,1,275.497,7508.786052,3.57E-24,0.0915,0.73,-0.00187,0,0,1,0,0.73,0,0,0,0,0,0.0915,0.73,-0.00187,0,0,1,0,0.73,0,0,0,0,0
,,1,1,4232.1844,7508.824185,2.20E-29,0.0626,0.52,-0.03081,0,0,1,0,0.52,0,0,0,0,0,0.0626,0.52,-0.03081,0,0,1,0,0.52,0,0,0,0,0
,,1,1,2337.6667,7508.862506,1.04E-28,0.0853,0.71,-0.00301,0,0,1,0,0.71,0,0,0,0,0,0.0853,0.71,-0.00301,0,0,1,0,0.71,0,0,0,0,0
,,1,1,3237.9173,7509.130818,6.68E-30,0.1,0.75,-0.00093,0,0,1,0,0.75,0,0,0,0,0,0.1,0.75,-0.00093,0,0,1,0,0.75,0,0,0,0,0
,,1,1,2983.3963,7509.134986,1.27E-29,0.0398,0.36,-0.009174,0,0,1,0,0.36,0,0,0,0,0,0.0398,0.36,-0.009174,0,0,1,0,0.36,0,0,0,0,0
,,1,1,508.8121,7509.157429,1.28E-23,0.0802,0.71,-0.00879,0,0,1,0,0.71,0,0,0,0,0,0.0802,0.71,-0.00879,0,0,1,0,0.71,0,0,0,0,0
,,1,1,542.9058,7509.282332,3.03E-29,0.0781,0.67,0,0,0,1,0,0.67,0,0,0,0,0,0.0781,0.67,0,0,0,1,0,0.67,0,0,0,0,0
,,1,1,3084.8357,7509.334714,8.00E-30,0.048,0.2,-0.0251,0,0,1,0,0.2,0,0,0,0,0,0.048,0.2,-0.0251,0,0,1,0,0.2,0,0,0,0,0
,,1,1,3237.9173,7509.343105,8.20E-30,0.0978,0.74,-0.00587,0,0,1,0,0.74,0,0,0,0,0,0.0978,0.74,-0.00587,0,0,1,0,0.74,0,0,0,0,0
,,1,1,2024.1526,7509.432182,1.88E-29,0.0821,0.64,-0.01016,0,0,1,0,0.64,0,0,0,0,0,0.0821,0.64,-0.01016,0,0,1,0,0.64,0,0,0,0,0
,,1,1,1050.1577,7509.556942,1.83E-28,0.0842,0.74,-0.00941,0,0,1,0,0.74,0,0,0,0,0,0.0842,0.74,-0.00941,0,0,1,0,0.74,0,0,0,0,0
,,1,1,1922.8291,7509.684102,7.34E-28,0.0784,0.63,-0.01089,0,0,1,0,0.63,0,0,0,0,0,0.0784,0.63,-0.01089,0,0,1,0,0.63,0,0,0,0,0
,,1,1,1327.1176,7509.73941,1.36E-27,0.0615,0.58,-0.01875,0,0,1,0,0.58,0,0,0,0,0,0.0615,0.58,-0.01875,0,0,1,0,0.58,0,0,0,0,0
,,1,1,744.1627,7509.813694,1.45E-26,0.0789,0.68,-0.00172,0,0,1,0,0.68,0,0,0,0,0,0.0789,0.68,-0.00172,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2764.6974,7509.871294,4.18E-30,0.0822,0.7,-0.01263,0,0,1,0,0.7,0,0,0,0,0,0.0822,0.7,-0.01263,0,0,1,0,0.7,0,0,0,0,0
,,1,1,3083.8653,7509.88529,1.24E-29,0.0368,0.36,-0.009175,0,0,1,0,0.36,0,0,0,0,0,0.0368,0.36,-0.009175,0,0,1,0,0.36,0,0,0,0,0
,,1,1,982.9117,7509.930344,1.45E-28,0.076,0.66,0.00068,0,0,1,0,0.66,0,0,0,0,0,0.076,0.66,0.00068,0,0,1,0,0.66,0,0,0,0,0
,,1,1,2512.3757,7510.031852,1.06E-30,0.0809,0.7,0.00677,0,0,1,0,0.7,0,0,0,0,0,0.0809,0.7,0.00677,0,0,1,0,0.7,0,0,0,0,0
,,1,1,552.9114,7510.101156,6.92E-28,0.0827,0.71,-0.00033,0,0,1,0,0.71,0,0,0,0,0,0.0827,0.71,-0.00033,0,0,1,0,0.71,0,0,0,0,0
,,1,1,503.9681,7510.181841,9.01E-30,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0
,,1,1,4382.7801,7510.187524,1.03E-30,0.0595,0.55,0.01266,0,0,1,0,0.55,0,0,0,0,0,0.0595,0.55,0.01266,0,0,1,0,0.55,0,0,0,0,0
,,1,1,2756.4153,7510.30453,1.87E-26,0.0588,0.58,-0.02911,0,0,1,0,0.58,0,0,0,0,0,0.0588,0.58,-0.02911,0,0,1,0,0.58,0,0,0,0,0
,,1,1,3583.3743,7510.308027,2.52E-30,0.0254,0.25,-0.01472,0,0,1,0,0.25,0,0,0,0,0,0.0254,0.25,-0.01472,0,0,1,0,0.25,0,0,0,0,0
,,1,1,136.7617,7510.316,8.92E-30,0.094,0.73,0,0,0,1,0,0.73,0,0,0,0,0,0.094,0.73,0,0,0,1,0,0.73,0,0,0,0,0
,,1,1,1114.5323,7510.317406,1.41E-27,0.0714,0.66,-0.00573,0,0,1,0,0.66,0,0,0,0,0,0.0714,0.66,-0.00573,0,0,1,0,0.66,0,0,0,0,0
,,1,1,885.6002,7510.346249,4.31E-27,0.0764,0.68,-0.00331,0,0,1,0,0.68,0,0,0,0,0,0.0764,0.68,-0.00331,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2613.1045,7510.398536,1.68E-29,0.0435,0.45,-0.02913,0,0,1,0,0.45,0,0,0,0,0,0.0435,0.45,-0.02913,0,0,1,0,0.45,0,0,0,0,0
,,1,1,447.2524,7510.416349,5.91E-25,0.0874,0.7,-0.00809,0,0,1,0,0.7,0,0,0,0,0,0.0874,0.7,-0.00809,0,0,1,0,0.7,0,0,0,0,0
,,1,1,2690.5936,7510.432453,2.24E-28,0.0571,0.5,-0.01104,0,0,1,0,0.5,0,0,0,0,0,0.0571,0.5,-0.01104,0,0,1,0,0.5,0,0,0,0,0
,,1,1,4292.9099,7510.454732,1.04E-29,0.0776,0.65,-0.02495,0,0,1,0,0.65,0,0,0,0,0,0.0776,0.65,-0.02495,0,0,1,0,0.65,0,0,0,0,0
,,1,1,3592.4239,7510.52222,8.70E-30,0.0437,0.41,-0.01722,0,0,1,0,0.41,0,0,0,0,0,0.0437,0.41,-0.01722,0,0,1,0,0.41,0,0,0,0,0
,,1,1,315.7795,7510.524907,2.38E-23,0.0902,0.73,-0.00557,0,0,1,0,0.73,0,0,0,0,0,0.0902,0.73,-0.00557,0,0,1,0,0.73,0,0,0,0,0
,,1,1,1525.136,7510.561283,1.10E-27,0.0616,0.61,0.00063,0,0,1,0,0.61,0,0,0,0,0,0.0616,0.61,0.00063,0,0,1,0,0.61,0,0,0,0,0
,,1,1,4172.1523,7510.672906,1.04E-30,0.0266,0.37,-0.01626,0,0,1,0,0.37,0,0,0,0,0,0.0266,0.37,-0.01626,0,0,1,0,0.37,0,0,0,0,0
,,1,1,2612.7998,7510.682995,4.93E-29,0.0429,0.45,-0.02913,0,0,1,0,0.45,0,0,0,0,0,0.0429,0.45,-0.02913,0,0,1,0,0.45,0,0,0,0,0
,,1,1,3084.8357,7510.696881,1.47E-28,0.0414,0.39,-0.00509,0,0,1,0,0.39,0,0,0,0,0,0.0414,0.39,-0.00509,0,0,1,0,0.39,0,0,0,0,0
,,1,1,2915.8743,7510.70797,4.65E-30,0.055,0.52,-0.01358,0,0,1,0,0.52,0,0,0,0,0,0.055,0.52,-0.01358,0,0,1,0,0.52,0,0,0,0,0
,,1,1,1255.9116,7510.715283,1.04E-26,0.0596,0.56,-0.02075,0,0,1,0,0.56,0,0,0,0,0,0.0596,0.56,-0.02075,0,0,1,0,0.56,0,0,0,0,0
,,1,1,1724.7054,7510.74609,1.89E-26,0.0656,0.62,-0.02161,0,0,1,0,0.62,0,0,0,0,0,0.0656,0.62,-0.02161,0,0,1,0,0.62,0,0,0,0,0
,,1,1,4045.3223,7510.753694,1.62E-30,0.0293,0.32,-0.0356,0,0,1,0,0.32,0,0,0,0,0,0.0293,0.32,-0.0356,0,0,1,0,0.32,0,0,0,0,0
,,1,1,742.0763,7510.756635,1.31E-30,0.0816,0.7,-0.00889,0,0,1,0,0.7,0,0,0,0,0,0.0816,0.7,-0.00889,0,0,1,0,0.7,0,0,0,0,0
,,1,1,1524.8479,7510.90557,4.34E-26,0.075,0.68,-0.0062,0,0,1,0,0.68,0,0,0,0,0,0.075,0.68,-0.0062,0,0,1,0,0.68,0,0,0,0,0
,,1,1,3465.0694,7510.913336,2.44E-30,0.0332,0.35,-0.03379,0,0,1,0,0.35,0,0,0,0,0,0.0332,0.35,-0.03379,0,0,1,0,0.35,0,0,0,0,0
,,1,1,1080.3854,7510.973526,7.90E-29,0.0745,0.69,-0.00001,0,0,1,0,0.69,0,0,0,0,0,0.0745,0.69,-0.00001,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2983.3963,7510.97891,1.05E-26,0.0784,0.69,-0.03238,0,0,1,0,0.69,0,0,0,0,0,0.0784,0.69,-0.03238,0,0,1,0,0.69,0,0,0,0,0
,,1,1,4207.5614,7511.054238,7.96E-30,0.034,0.41,-0.009175,0,0,1,0,0.41,0,0,0,0,0,0.034,0.41,-0.009175,0,0,1,0,0.41,0,0,0,0,0
,,1,1,3464.8874,7511.084521,7.37E-30,0.033,0.35,-0.0335,0,0,1,0,0.35,0,0,0,0,0,0.033,0.35,-0.0335,0,0,1,0,0.35,0,0,0,0,0
,,1,1,2300.685,7511.124344,2.28E-29,0.0721,0.71,-0.01179,0,0,1,0,0.71,0,0,0,0,0,0.0721,0.71,-0.01179,0,0,1,0,0.71,0,0,0,0,0
,,1,1,446.5107,7511.158032,1.87E-28,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2248.0645,7511.178141,5.80E-29,0.0461,0.54,0.00512,0,0,1,0,0.54,0,0,0,0,0,0.0461,0.54,0.00512,0,0,1,0,0.54,0,0,0,0,0
,,1,1,2490.354,7511.181918,2.20E-30,0.0735,0.67,0.00472,0,0,1,0,0.67,0,0,0,0,0,0.0735,0.67,0.00472,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2764.6974,7511.213134,4.71E-28,0.0617,0.57,-0.01497,0,0,1,0,0.57,0,0,0,0,0,0.0617,0.57,-0.01497,0,0,1,0,0.57,0,0,0,0,0
,,1,1,3360.6004,7511.231738,3.93E-27,0.059,0.55,-0.01884,0,0,1,0,0.55,0,0,0,0,0,0.059,0.55,-0.01884,0,0,1,0,0.55,0,0,0,0,0
,,1,1,2024.1526,7511.274855,1.65E-28,0.0874,0.7,-0.01261,0,0,1,0,0.7,0,0,0,0,0,0.0874,0.7,-0.01261,0,0,1,0,0.7,0,0,0,0,0
,,1,1,325.3479,7511.294623,1.33E-22,0.0915,0.72,-0.0053,0,0,1,0,0.72,0,0,0,0,0,0.0915,0.72,-0.0053,0,0,1,0,0.72,0,0,0,0,0
,,1,1,2054.3687,7511.357305,7.06E-28,0.0373,0.38,-0.01958,0,0,1,0,0.38,0,0,0,0,0,0.0373,0.38,-0.01958,0,0,1,0,0.38,0,0,0,0,0
,,1,1,2054.3452,7511.380316,2.12E-27,0.0372,0.38,-0.01954,0,0,1,0,0.38,0,0,0,0,0,0.0372,0.38,-0.01954,0,0,1,0,0.38,0,0,0,0,0
,,1,1,212.1564,7511.447267,2.17E-30,0.094,0.73,0,0,0,1,0,0.73,0,0,0,0,0,0.094,0.73,0,0,0,1,0,0.73,0,0,0,0,0
,,1,1,1875.4696,7511.525215,5.19E-28,0.0916,0.73,-0.00184,0,0,1,0,0.73,0,0,0,0,0,0.0916,0.73,-0.00184,0,0,1,0,0.73,0,0,0,0,0
,,1,1,2180.6429,7511.629903,5.26E-27,0.0741,0.62,-0.01457,0,0,1,0,0.62,0,0,0,0,0,0.0741,0.62,-0.01457,0,0,1,0,0.62,0,0,0,0,0
,,1,1,885.6002,7511.68953,1.15E-27,0.0803,0.72,-0.00155,0,0,1,0,0.72,0,0,0,0,0,0.0803,0.72,-0.00155,0,0,1,0,0.72,0,0,0,0,0
,,1,1,1581.336,7511.699161,6.64E-29,0.0681,0.68,-0.00892,0,0,1,0,0.68,0,0,0,0,0,0.0681,0.68,-0.00892,0,0,1,0,0.68,0,0,0,0,0
,,1,1,416.2087,7511.711252,3.57E-30,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0
,,1,1,2205.6528,7511.775279,2.44E-27,0.0674,0.61,-0.01389,0,0,1,0,0.61,0,0,0,0,0,0.0674,0.61,-0.01389,0,0,1,0,0.61,0,0,0,0,0
,,1,1,488.1077,7511.851113,3.32E-30,0.0882,0.72,-0.00581,0,0,1,0,0.72,0,0,0,0,0,0.0882,0.72,-0.00581,0,0,1,0,0.72,0,0,0,0,0
,,1,1,2904.6703,7511.900076,5.99E-29,0.0785,0.69,-0.00895,0,0,1,0,0.69,0,0,0,0,0,0.0785,0.69,-0.00895,0,0,1,0,0.69,0,0,0,0,0
,,1,1,70.0908,7511.925441,1.19E-23,0.0986,0.75,-0.00215,0,0,1,0,0.75,0,0,0,0,0,0.0986,0.75,-0.00215,0,0,1,0,0.75,0,0,0,0,0
,,1,1,4353.2314,7511.978278,1.85E-30,0.0851,0.71,-0.00581,0,0,1,0,0.71,0,0,0,0,0,0.0851,0.71,-0.00581,0,0,1,0,0.71,0,0,0,0,0
,,1,1,3083.8653,7512.020654,3.24E-30,0.0409,0.44,-0.00788,0,0,1,0,0.44,0,0,0,0,0,0.0409,0.44,-0.00788,0,0,1,0,0.44,0,0,0,0,0
,,1,1,3439.3066,7512.146286,2.08E-30,0.0452,0.46,-0.00817,0,0,1,0,0.46,0,0,0,0,0,0.0452,0.46,-0.00817,0,0,1,0,0.46,0,0,0,0,0
,,1,1,1985.7849,7512.19495,5.90E-27,0.0528,0.49,-0.01807,0,0,1,0,0.49,0,0,0,0,0,0.0528,0.49,-0.01807,0,0,1,0,0.49,0,0,0,0,0
,,1,1,1446.1283,7512.2682,3.44E-25,0.0539,0.49,0.00699,0,0,1,0,0.49,0,0,0,0,0,0.0539,0.49,0.00699,0,0,1,0,0.49,0,0,0,0,0
,,1,1,326.6255,7512.285559,1.69E-30,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0
,,1,1,4190.2622,7512.296776,6.96E-30,0.0803,0.65,-0.01624,0,0,1,0,0.65,0,0,0,0,0,0.0803,0.65,-0.01624,0,0,1,0,0.65,0,0,0,0,0
,,1,1,1693.65,7512.31859,7.26E-27,0.0998,0.74,-0.00395,0,0,1,0,0.74,0,0,0,0,0,0.0998,0.74,-0.00395,0,0,1,0,0.74,0,0,0,0,0
,,1,1,3101.4409,7512.42334,5.12E-27,0.0638,0.64,-0.03072,0,0,1,0,0.64,0,0,0,0,0,0.0638,0.64,-0.03072,0,0,1,0,0.64,0,0,0,0,0
,,1,1,2042.3106,7512.442954,2.32E-29,0.0471,0.48,0.00829,0,0,1,0,0.48,0,0,0,0,0,0.0471,0.48,0.00829,0,0,1,0,0.48,0,0,0,0,0
,,1,1,1899.0082,7512.481258,6.36E-27,0.0756,0.74,-0.00697,0,0,1,0,0.74,0,0,0,0,0,0.0756,0.74,-0.00697,0,0,1,0,0.74,0,0,0,0,0
,,1,1,1874.973,7512.486141,1.56E-30,0.0669,0.63,-0.02728,0,0,1,0,0.63,0,0,0,0,0,0.0669,0.63,-0.02728,0,0,1,0,0.63,0,0,0,0,0
,,1,1,2915.8943,7512.585203,3.82E-29,0.0419,0.4,-0.00627,0,0,1,0,0.4,0,0,0,0,0,0.0419,0.4,-0.00627,0,0,1,0,0.4,0,0,0,0,0
,,1,1,1920.7666,7512.73776,8.29E-27,0.0788,0.63,-0.00858,0,0,1,0,0.63,0,0,0,0,0,0.0788,0.63,-0.00858,0,0,1,0,0.63,0,0,0,0,0
,,1,1,2181.0898,7512.741252,2.51E-28,0.0804,0.68,-0.00421,0,0,1,0,0.68,0,0,0,0,0,0.0804,0.68,-0.00421,0,0,1,0,0.68,0,0,0,0,0
,,1,1,2161.2861,7512.764817,2.16E-28,0.0806,0.69,-0.00582,0,0,1,0,0.69,0,0,0,0,0,0.0806,0.69,-0.00582,0,0,1,0,0.69,0,0,0,0,0
,,1,1,1843.0296,7512.832247,2.12E-26,0.0521,0.47,-0.01471,0,0,1,0,0.47,0,0,0,0,0,0.0521,0.47,-0.01471,0,0,1,0,0.47,0,0,0,0,0
,,1,1,1581.336,7512.887821,1.99E-25,0.0567,0.51,-0.01487,0,0,1,0,0.51,0,0,0,0,0,0.0567,0.51,-0.01487,0,0,1,0,0.51,0,0,0,0,0
,,1,1,648.9787,7512.908855,9.43E-24,0.0701,0.64,-0.00669,0,0,1,0,0.64,0,0,0,0,0,0.0701,0.64,-0.00669,0,0,1,0,0.64,0,0,0,0,0
,,1,1,3141.0459,7512.921768,1.60E-29,0.0634,0.6,-0.02234,0,0,1,0,0.6,0,0,0,0,0,0.0634,0.6,-0.02234,0,0,1,0,0.6,0,0,0,0,0
,,1,1,1327.11,7512.9352,5.87E-27,0.0549,0.52,-0.01305,0,0,1,0,0.52,0,0,0,0,0,0.0549,0.52,-0.01305,0,0,1,0,0.52,0,0,0,0,0
,,1,1,3080.1787,7513.09747,4.88E-28,0.0497,0.5,-0.02498,0,0,1,0,0.5,0,0,0,0,0,0.0497,0.5,-0.02498,0,0,1,0,0.5,0,0,0,0,0
,,1,1,816.6942,7513.197019,1.77E-24,0.0715,0.61,-0.00981,0,0,1,0,0.61,0,0,0,0,0,0.0715,0.61,-0.00981,0,0,1,0,0.61,0,0,0,0,0
,,1,1,3626.9221,7513.218104,9.62E-30,0.0897,0.73,-0.00551,0,0,1,0,0.73,0,0,0,0,0,0.0897,0.73,-0.00551,0,0,1,0,0.73,0,0,0,0,0
,,1,1,222.0528,7513.27399,3.54E-30,0.0887,0.71,0,0,0,1,0,0.71,0,0,0,0,0,0.0887,0.71,0,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2073.5156,7513.416219,1.70E-28,0.0407,0.44,-0.00608,0,0,1,0,0.44,0,0,0,0,0,0.0407,0.44,-0.00608,0,0,1,0,0.44,0,0,0,0,0
,,1,1,4045.3223,7513.427655,5.90E-30,0.0283,0.26,-0.02022,0,0,1,0,0.26,0,0,0,0,0,0.0283,0.26,-0.02022,0,0,1,0,0.26,0,0,0,0,0
,,1,1,4045.2849,7513.547367,1.97E-30,0.0368,0.38,-0.009176,0,0,1,0,0.38,0,0,0,0,0,0.0368,0.38,-0.009176,0,0,1,0,0.38,0,0,0,0,0
,,1,1,1255.1668,7513.562426,1.58E-25,0.058,0.54,-0.0198,0,0,1,0,0.54,0,0,0,0,0,0.058,0.54,-0.0198,0,0,1,0,0.54,0,0,0,0,0
,,1,1,3101.1422,7513.626842,1.98E-29,0.046,0.46,-0.02109,0,0,1,0,0.46,0,0,0,0,0,0.046,0.46,-0.02109,0,0,1,0,0.46,0,0,0,0,0
,,1,1,383.8425,7513.644964,3.64E-24,0.0825,0.7,-0.00935,0,0,1,0,0.7,0,0,0,0,0,0.0825,0.7,-0.00935,0,0,1,0,0.7,0,0,0,0,0
,,1,1,503.9681,7513.651544,3.64E-24,0.0779,0.66,-0.01043,0,0,1,0,0.66,0,0,0,0,0,0.0779,0.66,-0.01043,0,0,1,0,0.66,0,0,0,0,0
,,1,1,3101.1237,7513.651578,5.93E-29,0.0458,0.45,-0.02106,0,0,1,0,0.45,0,0,0,0,0,0.0458,0.45,-0.02106,0,0,1,0,0.45,0,0,0,0,0
,,1,1,416.2087,7513.777207,8.60E-29,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0,0.0833,0.69,0,0,0,1,0,0.69,0,0,0,0,0
,,1,1,3722.731,7513.84995,2.13E-30,0.0898,0.73,-0.01067,0,0,1,0,0.73,0,0,0,0,0,0.0898,0.73,-0.01067,0,0,1,0,0.73,0,0,0,0,0
,,1,1,552.9114,7513.898486,1.82E-23,0.0779,0.65,-0.0059,0,0,1,0,0.65,0,0,0,0,0,0.0779,0.65,-0.0059,0,0,1,0,0.65,0,0,0,0,0
,,1,1,2551.4835,7513.939387,4.91E-28,0.0468,0.47,-0.02028,0,0,1,0,0.47,0,0,0,0,0,0.0468,0.47,-0.02028,0,0,1,0,0.47,0,0,0,0,0
,,1,1,2124.9514,7514.003145,1.77E-26,0.0493,0.45,-0.00629,0,0,1,0,0.45,0,0,0,0,0,0.0493,0.45,-0.00629,0,0,1,0,0.45,0,0,0,0,0
,,1,1,1340.8849,7514.036759,1.75E-25,0.0614,0.56,-0.01696,0,0,1,0,0.56,0,0,0,0,0,0.0614,0.56,-0.01696,0,0,1,0,0.56,0,0,0,0,0
,,1,1,1360.2353,7514.058881,2.65E-29,0.0804,0.75,-0.01052,0,0,1,0,0.75,0,0,0,0,0,0.0804,0.75,-0.01052,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1293.6341,7514.084047,7.14E-26,0.0782,0.69,0.00083,0,0,1,0,0.69,0,0,0,0,0,0.0782,0.69,0.00083,0,0,1,0,0.69,0,0,0,0,0
,,1,1,1079.0796,7514.09886,7.16E-30,0.0646,0.6,0,0,0,1,0,0.6,0,0,0,0,0,0.0646,0.6,0,0,0,1,0,0.6,0,0,0,0,0
,,1,1,3879.3361,7514.108271,1.04E-29,0.0861,0.71,-0.00056,0,0,1,0,0.71,0,0,0,0,0,0.0861,0.71,-0.00056,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2053.9686,7514.239064,2.74E-26,0.0897,0.73,-0.00551,0,0,1,0,0.73,0,0,0,0,0,0.0897,0.73,-0.00551,0,0,1,0,0.73,0,0,0,0,0
,,1,1,3482.0645,7514.2441,7.52E-30,0.084,0.68,-0.00276,0,0,1,0,0.68,0,0,0,0,0,0.084,0.68,-0.00276,0,0,1,0,0.68,0,0,0,0,0
,,1,1,1131.7756,7514.27764,2.10E-25,0.0756,0.71,-0.01672,0,0,1,0,0.71,0,0,0,0,0,0.0756,0.71,-0.01672,0,0,1,0,0.71,0,0,0,0,0
,,1,1,2321.9057,7514.440181,1.91E-28,0.0441,0.47,-0.02746,0,0,1,0,0.47,0,0,0,0,0,0.0441,0.47,-0.02746,0,0,1,0,0.47,0,0,0,0,0
,,1,1,2918.2449,7514.495915,9.22E-30,0.0468,0.48,-0.02117,0,0,1,0,0.48,0,0,0,0,0,0.0468,0.48,-0.02117,0,0,1,0,0.48,0,0,0,0,0
,,1,1,1340.8849,7514.511653,1.15E-29,0.0588,0.6,-0.00457,0,0,1,0,0.6,0,0,0,0,0,0.0588,0.6,-0.00457,0,0,1,0,0.6,0,0,0,0,0
,,1,1,2321.813,7514.527605,6.91E-29,0.0438,0.47,-0.02745,0,0,1,0,0.47,0,0,0,0,0,0.0438,0.47,-0.02745,0,0,1,0,0.47,0,0,0,0,0
,,1,1,4095.92,7514.531652,2.65E-29,0.0959,0.75,-0.0154,0,0,1,0,0.75,0,0,0,0,0,0.0959,0.75,-0.0154,0,0,1,0,0.75,0,0,0,0,0
,,1,1,1045.0583,7514.656268,4.20E-30,0.0781,0.67,0,0,0,1,0,0.67,0,0,0,0,0,0.0781,0.67,0,0,0,1,0,0.67,0,0,0,0,0
,,1,1,1045.058,7514.65756,1.26E-29,0.0781,0.67,0,0,0,1,0,0.67,0,0,0,0,0,0.0781,0.67,0,0,0,1,0,0.67,0,0,0,0,0
,,1,1,2748.0996,7514.669424,1.05E-29,0.0426,0.42,-0.02894,0,0,1,0,0.42,0,0,0,0,0,0.0426,0.42,-0.02894,0,0,1,0,0.42,0,0,0,0,0
,,1,1,2903.1461,7514.714366,1.20E-28,0.0566,0.51,-0.02157,0,0,1,0,0.51,0,0,0,0,0,0.0566,0.51,-0.02157,0,0,1,0,0.51,0,0,0,0,0
,,1,1,1006.1159,7514.849529,2.78E-24,0.0664,0.57,-0.00916,0,0,1,0,0.57,0,0,0,0,0,0.0664,0.57,-0.00916,0,0,1,0,0.57,0,0,0,0,0
,,1,1,1411.6419,7514.885598,5.15E-26,0.0492,0.52,-0.02242,0,0,1,0,0.52,0,0,0,0,0,0.0492,0.52,-0.02242,0,0,1,0,0.52,0,0,0,0,0
,,1,1,1411.6115,7514.916367,1.55E-25,0.0489,0.52,-0.0225,0,0,1,0,0.52,0,0,0,0,0,0.0489,0.52,-0.0225,0,0,1,0,0.52,0,0,0,0,0
,,1,1,382.5169,7514.928937,1.18E-23,0.0806,0.69,-0.01022,0,0,1,0,0.69,0,0,0,0,0,0.0806,0.69,-0.01022,0,0,1,0,0.69,0,0,0,0,0
,,1,1,3629.0965,7514.929699,4.37E-28,0.0446,0.44,-0.02609,0,0,1,0,0.44,0,0,0,0,0,0.0446,0.44,-0.02609,0,0,1,0,0.44,0,0,0,0,0
,,1,1,1446.1283,7514.931206,1.14E-27,0.0654,0.64,-0.00527,0,0,1,0,0.64,0,0,0,0,0,0.0654,0.64,-0.00527,0,0,1,0,0.64,0,0,0,0,0
,,1,1,3831.1791,7514.934388,2.16E-30,0.0306,0.51,-0.03694,0,0,1,0,0.51,0,0,0,0,0,0.0306,0.51,-0.03694,0,0,1,0,0.51,0,0,0,0,0
,,1,1,3083.8653,7514.984035,8.54E-29,0.0368,0.38,-0.009177,0,0,1,0,0.38,0,0,0,0,0,0.0368,0.38,-0.009177,0,0,1,0,0.38,0,0,0,0,0
