,Unnamed: 0,molec_id,local_iso_id,elower,nu,nu_err,nu_vary,sw,sw_err,sw_vary,sw_scale_factor,gamma0_O2,gamma0_O2_err,gamma0_O2_vary,n_gamma0_O2,gamma0_N2,gamma0_N2_err,gamma0_N2_vary,n_gamma0_N2,delta0_O2,delta0_O2_err,delta0_O2_vary,n_delta0_O2,delta0_N2,delta0_N2_err,delta0_N2_vary,n_delta0_N2,nuVC_O2,nuVC_O2_err,nuVC_O2_vary,n_nuVC_O2,nuVC_N2,nuVC_N2_err,nuVC_N2_vary,n_nuVC_N2,SD_gamma_O2,SD_gamma_O2_err,SD_gamma_O2_vary,n_gamma2_O2,SD_gamma_N2,SD_gamma_N2_err,SD_gamma_N2_vary,n_gamma2_N2,SD_delta_O2,SD_delta_O2_err,SD_delta_O2_vary,n_delta2_O2,SD_delta_N2,SD_delta_N2_err,SD_delta_N2_vary,n_delta2_N2,eta_O2,eta_O2_err,eta_O2_vary,eta_N2,eta_N2_err,eta_N2_vary,y_O2,y_O2_err,y_O2_vary,n_y_O2,y_N2,y_N2_err,y_N2_vary,n_y_N2,BIA_slope_O2,BIA_slope_N2,BIA_collision_duration_O2,BIA_collision_duration_N2
5170,5170.0,1,1,1293.0181,7930.367697,0.0,False,5.690000000000001e-06,0.0,False,1e-20,0.0515,0.0,False,0.47,0.0515,0.0,False,0.47,-0.00675,0.0,False,0.0,-0.00675,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.47,0.0,0.0,False,0.47,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5171,5171.0,1,1,3211.2127,7930.527491,0.0,False,6.690000000000001e-10,0.0,False,1e-20,0.0402,0.0,False,0.42,0.0402,0.0,False,0.42,0.02,0.0,False,0.0,0.02,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.42,0.0,0.0,False,0.42,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5172,5172.0,1,1,2572.1392,7930.547702,0.0,False,8.79e-09,0.0,False,1e-20,0.0869,0.0,False,0.72,0.0869,0.0,False,0.72,-0.01076,0.0,False,0.0,-0.01076,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5173,5173.0,1,1,2552.8573,7930.570117,0.0,False,2.52e-09,0.0,False,1e-20,0.0734,0.0,False,0.64,0.0734,0.0,False,0.64,-0.00786,0.0,False,0.0,-0.00786,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.64,0.0,0.0,False,0.64,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5174,5174.0,1,1,3269.5392,7930.6476,0.0,False,2.9400000000000006e-09,0.0,False,1e-20,0.0623,0.0,False,0.6,0.0623,0.0,False,0.6,-0.00053,0.0,False,0.0,-0.00053,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.6,0.0,0.0,False,0.6,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5175,5175.0,7,3,531.3635,7930.658457,0.0,False,7.21e-10,0.0,False,1e-20,0.038,0.0,False,0.8,0.038,0.0,False,0.8,-0.004362,0.0,False,0.0,-0.004362,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5176,5176.0,1,1,2983.323,7930.750439,0.0,False,1.9400000000000003e-09,0.0,False,1e-20,0.0803,0.0,False,0.69,0.0803,0.0,False,0.69,-0.00109,0.0,False,0.0,-0.00109,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5177,5177.0,7,3,476.34,7930.792346,0.0,False,7.82e-10,0.0,False,1e-20,0.0392,0.0,False,0.81,0.0392,0.0,False,0.81,-0.004298,0.0,False,0.0,-0.004298,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.81,0.0,0.0,False,0.81,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5178,5178.0,7,3,77.9038,7930.818203,0.0,False,1.69e-09,0.0,False,1e-20,0.0496,0.0,False,0.84,0.0496,0.0,False,0.84,-0.00282,0.0,False,0.0,-0.00282,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.84,0.0,0.0,False,0.84,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5179,5179.0,1,1,888.6327,7931.030097,0.0,False,7.23e-10,0.0,False,1e-20,0.0856,0.0,False,0.71,0.0856,0.0,False,0.71,-0.01331,0.0,False,0.0,-0.01331,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5180,5180.0,1,1,2282.5895,7931.133255,0.0,False,1.22e-10,0.0,False,1e-20,0.0832,0.0,False,0.73,0.0832,0.0,False,0.73,-0.00961,0.0,False,0.0,-0.00961,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5181,5181.0,1,1,1616.4531,7931.20649,0.0,False,2.56e-10,0.0,False,1e-20,0.0799,0.0,False,0.75,0.0799,0.0,False,0.75,-0.01167,0.0,False,0.0,-0.01167,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.75,0.0,0.0,False,0.75,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5182,5182.0,7,1,546.7042,7931.398732,0.0,False,1.86e-06,0.0,False,1e-20,0.040747295,0.0,False,0.8,0.040747295,0.0,False,0.8,-0.001955101,0.0,False,0.0,-0.001955101,0.0,False,0.0,0.00414571,0.0,False,1.0,0.00414571,0.0,False,1.0,0.092261191,0.0,False,0.8,0.092261191,0.0,False,0.8,-0.08764651,0.0,False,0.0,-0.08764651,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.000913952,0.0,False,0.0,0.000913952,0.0,False,0.0,0.0,0.0,0.0,0.0
5183,5183.0,7,1,79.5646,7931.510318,0.0,False,4.65e-06,0.0,False,1e-20,0.050368275,0.0,False,0.84,0.050368275,0.0,False,0.84,-0.000357181,0.0,False,0.0,-0.000357181,0.0,False,0.0,0.002082318,0.0,False,1.0,0.002082318,0.0,False,1.0,0.078536789,0.0,False,0.84,0.078536789,0.0,False,0.84,0.008516276,0.0,False,0.0,0.008516276,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,-0.00352915,0.0,False,0.0,-0.00352915,0.0,False,0.0,0.0,0.0,0.0,0.0
5184,5184.0,1,1,816.6942,7931.74032,0.0,False,1.7600000000000007e-07,0.0,False,1e-20,0.0745,0.0,False,0.68,0.0745,0.0,False,0.68,-0.00904,0.0,False,0.0,-0.00904,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.68,0.0,0.0,False,0.68,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5185,5185.0,1,1,1899.0082,7931.838796,0.0,False,4.1e-09,0.0,False,1e-20,0.0817,0.0,False,0.72,0.0817,0.0,False,0.72,-0.01718,0.0,False,0.0,-0.01718,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5186,5186.0,1,1,1810.5879,7931.901301,0.0,False,5.1400000000000004e-08,0.0,False,1e-20,0.0282,0.0,False,0.24,0.0282,0.0,False,0.24,-0.00233,0.0,False,0.0,-0.00233,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.24,0.0,0.0,False,0.24,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5187,5187.0,1,1,1810.5833,7931.903354,0.0,False,1.7e-08,0.0,False,1e-20,0.0275,0.0,False,0.22,0.0275,0.0,False,0.22,-0.00217,0.0,False,0.0,-0.00217,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.22,0.0,0.0,False,0.22,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5188,5188.0,7,2,571.346,7931.908691,0.0,False,3.37e-09,0.0,False,1e-20,0.0368,0.0,False,0.8,0.0368,0.0,False,0.8,-0.004423,0.0,False,0.0,-0.004423,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5189,5189.0,7,2,515.0385,7932.141145,0.0,False,3.71e-09,0.0,False,1e-20,0.038,0.0,False,0.8,0.038,0.0,False,0.8,-0.004363,0.0,False,0.0,-0.004363,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5190,5190.0,1,1,1810.5879,7932.215627,0.0,False,1.78e-08,0.0,False,1e-20,0.051,0.0,False,0.65,0.051,0.0,False,0.65,-0.0244,0.0,False,0.0,-0.0244,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5191,5191.0,1,1,1810.5833,7932.220279,0.0,False,6.1800000000000006e-09,0.0,False,1e-20,0.051,0.0,False,0.65,0.051,0.0,False,0.65,-0.0244,0.0,False,0.0,-0.0244,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.65,0.0,0.0,False,0.65,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5192,5192.0,7,3,587.0309,7932.60869,0.0,False,5.74e-10,0.0,False,1e-20,0.0368,0.0,False,0.8,0.0368,0.0,False,0.8,-0.004423,0.0,False,0.0,-0.004423,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5193,5193.0,1,1,2552.8797,7932.66601,0.0,False,1.0200000000000002e-09,0.0,False,1e-20,0.0789,0.0,False,0.69,0.0789,0.0,False,0.69,-9e-05,0.0,False,0.0,-9e-05,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.69,0.0,0.0,False,0.69,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5194,5194.0,1,1,1524.8479,7932.684198,0.0,False,6.02e-08,0.0,False,1e-20,0.0604,0.0,False,0.61,0.0604,0.0,False,0.61,-0.00089,0.0,False,0.0,-0.00089,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.61,0.0,0.0,False,0.61,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5195,5195.0,1,1,552.9114,7932.706235,0.0,False,8.980000000000001e-07,0.0,False,1e-20,0.0719,0.0,False,0.61,0.0719,0.0,False,0.61,-0.00647,0.0,False,0.0,-0.00647,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.61,0.0,0.0,False,0.61,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5196,5196.0,7,3,529.2285,7932.793494,0.0,False,6.37e-10,0.0,False,1e-20,0.038,0.0,False,0.8,0.038,0.0,False,0.8,-0.004363,0.0,False,0.0,-0.004363,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5197,5197.0,1,1,3211.2127,7932.813581,0.0,False,3.33e-10,0.0,False,1e-20,0.0373,0.0,False,0.4,0.0373,0.0,False,0.4,-0.00568,0.0,False,0.0,-0.00568,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.4,0.0,0.0,False,0.4,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5198,5198.0,1,1,2426.1965,7932.991747,0.0,False,1.73e-10,0.0,False,1e-20,0.043,0.0,False,0.37,0.043,0.0,False,0.37,-0.009378,0.0,False,0.0,-0.009378,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.37,0.0,0.0,False,0.37,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5199,5199.0,1,1,2771.6902,7933.085424,0.0,False,2.0400000000000004e-09,0.0,False,1e-20,0.0809,0.0,False,0.7,0.0809,0.0,False,0.7,-0.01924,0.0,False,0.0,-0.01924,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5200,5200.0,1,1,2426.1965,7933.18795,0.0,False,8.290000000000002e-08,0.0,False,1e-20,0.0452,0.0,False,0.43,0.0452,0.0,False,0.43,-0.00986,0.0,False,0.0,-0.00986,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.43,0.0,0.0,False,0.43,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5201,5201.0,7,1,544.8622,7933.240542,0.0,False,1.8700000000000004e-09,0.0,False,1e-20,0.0425,0.0,False,1.06,0.0425,0.0,False,1.06,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,1.06,0.0,0.0,False,1.06,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5202,5202.0,1,1,2927.9412,7933.26064,0.0,False,1.1400000000000002e-09,0.0,False,1e-20,0.0642,0.0,False,0.62,0.0642,0.0,False,0.62,0.00797,0.0,False,0.0,0.00797,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.62,0.0,0.0,False,0.62,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5203,5203.0,1,1,2705.0969,7933.37713,0.0,False,2.63e-08,0.0,False,1e-20,0.0405,0.0,False,0.32,0.0405,0.0,False,0.32,-0.01582,0.0,False,0.0,-0.01582,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.32,0.0,0.0,False,0.32,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5204,5204.0,1,1,756.7248,7933.381002,0.0,False,3.2499999999999996e-10,0.0,False,1e-20,0.0879,0.0,False,0.71,0.0879,0.0,False,0.71,-0.01732,0.0,False,0.0,-0.01732,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5205,5205.0,1,1,1360.2353,7933.448514,0.0,False,4.420000000000001e-09,0.0,False,1e-20,0.0773,0.0,False,0.72,0.0773,0.0,False,0.72,-0.01113,0.0,False,0.0,-0.01113,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.72,0.0,0.0,False,0.72,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5206,5206.0,1,1,1806.67,7933.480185,0.0,False,5.4e-10,0.0,False,1e-20,0.0766,0.0,False,0.71,0.0766,0.0,False,0.71,-0.00583,0.0,False,0.0,-0.00583,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.71,0.0,0.0,False,0.71,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5207,5207.0,1,1,3072.7263,7933.4813,0.0,False,4.37e-09,0.0,False,1e-20,0.0646,0.0,False,0.58,0.0646,0.0,False,0.58,-0.02578,0.0,False,0.0,-0.02578,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.58,0.0,0.0,False,0.58,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5208,5208.0,7,1,544.5651,7933.537812,0.0,False,1.64e-06,0.0,False,1e-20,0.040949106,0.0,False,0.8,0.040949106,0.0,False,0.8,-0.001991401,0.0,False,0.0,-0.001991401,0.0,False,0.0,0.002183037,0.0,False,1.0,0.002183037,0.0,False,1.0,0.105185833,0.0,False,0.8,0.105185833,0.0,False,0.8,-0.015037339,0.0,False,0.0,-0.015037339,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5209,5209.0,1,1,3083.8653,7933.560841,0.0,False,3.5e-10,0.0,False,1e-20,0.0339,0.0,False,0.36,0.0339,0.0,False,0.36,-0.03456,0.0,False,0.0,-0.03456,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.36,0.0,0.0,False,0.36,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5210,5210.0,1,1,3654.2151,7933.574013,0.0,False,3.22e-10,0.0,False,1e-20,0.043,0.0,False,0.37,0.043,0.0,False,0.37,-0.009378,0.0,False,0.0,-0.009378,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.37,0.0,0.0,False,0.37,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5211,5211.0,1,1,1899.0082,7933.623366,0.0,False,2.82e-10,0.0,False,1e-20,0.0734,0.0,False,0.7,0.0734,0.0,False,0.7,-0.01116,0.0,False,0.0,-0.01116,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.7,0.0,0.0,False,0.7,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5212,5212.0,7,2,628.216,7933.766835,0.0,False,2.6600000000000003e-09,0.0,False,1e-20,0.0356,0.0,False,0.8,0.0356,0.0,False,0.8,-0.00448,0.0,False,0.0,-0.00448,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5213,5213.0,7,2,569.2059,7934.048863,0.0,False,2.99e-09,0.0,False,1e-20,0.0368,0.0,False,0.8,0.0368,0.0,False,0.8,-0.004424,0.0,False,0.0,-0.004424,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5214,5214.0,1,1,2631.2688,7934.07791,0.0,False,2.2800000000000006e-07,0.0,False,1e-20,0.0255,0.0,False,0.23,0.0255,0.0,False,0.23,-0.02466,0.0,False,0.0,-0.02466,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.23,0.0,0.0,False,0.23,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5215,5215.0,1,1,1874.973,7934.176143,0.0,False,2.22e-09,0.0,False,1e-20,0.0605,0.0,False,0.58,0.0605,0.0,False,0.58,-0.03114,0.0,False,0.0,-0.03114,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.58,0.0,0.0,False,0.58,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5216,5216.0,1,1,2631.2834,7934.18355,0.0,False,8.060000000000002e-08,0.0,False,1e-20,0.0242,0.0,False,0.2,0.0242,0.0,False,0.2,-0.02399,0.0,False,0.0,-0.02399,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.2,0.0,0.0,False,0.2,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5217,5217.0,1,1,1960.2074,7934.323435,0.0,False,7.26e-09,0.0,False,1e-20,0.0602,0.0,False,0.59,0.0602,0.0,False,0.59,0.01974,0.0,False,0.0,0.01974,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.59,0.0,0.0,False,0.59,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5218,5218.0,1,1,3387.4006,7934.400518,0.0,False,2.65e-10,0.0,False,1e-20,0.0669,0.0,False,0.61,0.0669,0.0,False,0.61,-0.02999,0.0,False,0.0,-0.02999,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.61,0.0,0.0,False,0.61,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5219,5219.0,7,3,645.466,7934.516756,0.0,False,4.5e-10,0.0,False,1e-20,0.0356,0.0,False,0.8,0.0356,0.0,False,0.8,-0.00448,0.0,False,0.0,-0.00448,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.8,0.0,0.0,False,0.8,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
5220,5220.0,1,1,3746.7627,7934.51885,0.0,False,1.72e-10,0.0,False,1e-20,0.0824,0.0,False,0.73,0.0824,0.0,False,0.73,-0.009378,0.0,False,0.0,-0.009378,0.0,False,0.0,0.0,0.0,False,1.0,0.0,0.0,False,1.0,0.0,0.0,False,0.73,0.0,0.0,False,0.73,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0
