trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self
6281025,7,2,13086.54727,1.23E-26,0.0219,211.61622,23,23,211.6163,       b      0,       X      0,               ,P12Q11,0.047317759,0.72,-0.007368051,0,0.085886011,0.72,0,0,0.012133625,1,0,0,0.046641791,0.72,-0.007368051,0,0.090510875,0.72,0,0,0.015378272,1,0,0
6281028,7,2,13088.3096,1.46E-26,0.02455,180.97044,21,23,180.9705,       b      0,       X      0,               ,P11P11,0.047993727,0.72,-0.007266656,0,0.085886011,0.72,0,0,0.012201222,1,0,0,0.046979775,0.72,-0.007266656,0,0.090510875,0.72,0,0,0.015107884,1,0,0
6281030,7,2,13090.23259,1.31E-26,0.02194,179.04745,21,21,179.0475,       b      0,       X      0,               ,P11Q10,0.047993727,0.73,-0.007266656,0,0.082818654,0.73,0,0,0.011930835,1,0,0,0.046979775,0.73,-0.007266656,0,0.087278344,0.73,0,0,0.01794695,1,0,0
6281032,7,2,13091.89766,1.54E-26,0.02488,151.12066,19,21,151.1207,       b      0,       X      0,               ,P10P10,0.048331711,0.73,-0.007131462,0,0.082818654,0.73,0,0,0.011964633,1,0,0,0.047655743,0.73,-0.007131462,0,0.087278344,0.73,0,0,0.017811756,1,0,0
6281037,7,2,13093.83128,1.38E-26,0.022,149.18704,19,19,149.1871,       b      0,       X      0,               ,P10Q9,0.048331711,0.74,-0.007131462,0,0.079751296,0.74,0,0,0.011728045,1,0,0,0.047655743,0.74,-0.007131462,0,0.084045813,0.74,0,0,0.017811756,1,0,0
6281038,7,2,13095.39863,1.6E-26,0.02528,123.98087,17,19,123.9809,       b      0,       X      0,               ,P9P9,0.049007679,0.74,-0.006996269,0,0.079751296,0.74,0,0,0.011694246,1,0,0,0.048331711,0.74,-0.006996269,0,0.084045813,0.74,0,0,0.017642764,1,0,0
6281041,7,2,13097.34351,1.41E-26,0.02206,122.03598,17,17,122.036,       b      0,       X      0,               ,P9Q8,0.049007679,0.74,-0.006996269,0,0.079751296,0.74,0,0,0.011525254,1,0,0,0.048331711,0.74,-0.006996269,0,0.084045813,0.74,0,0,0.017642764,1,0,0
6281042,7,2,13098.8125,1.62E-26,0.02579,99.55209,15,17,99.5521,       b      0,       X      0,               ,P8P8,0.049683647,0.74,-0.006827277,0,0.079751296,0.74,0,0,0.011390061,1,0,0,0.049007679,0.74,-0.006827277,0,0.084045813,0.74,0,0,0.017473772,1,0,0
6281046,7,2,13100.76955,1.4E-26,0.02215,97.59505,15,15,97.595,       b      0,       X      0,               ,P8Q7,0.049683647,0.73,-0.006827277,0,0.082818654,0.73,0,0,0,1,0,0,0.049,0.73,-0.006827277,0,0.087278344,0.73,0,0,0.017473772,1,0,0
6281049,7,2,13102.13927,1.6E-26,0.02645,77.83528,13,15,77.8353,       b      0,       X      0,               ,P7P7,0.050697599,0.73,-0.006692083,0,0.082818654,0.73,0,0,0.011052077,1,0,0,0.049683647,0.73,-0.006692083,0,0.087278344,0.73,0,0,0.017270982,1,0,0
6281052,7,2,13104.10979,1.36E-26,0.02225,75.86476,13,13,75.8648,       b      0,       X      0,               ,P7Q6,0.050697599,0.73,-0.006692083,0,0.082818654,0.73,0,0,0.010950681,1,0,0,0.049683647,0.73,-0.006692083,0,0.087278344,0.73,0,0,0.017270982,1,0,0
6281053,7,2,13105.3789,1.53E-26,0.02736,58.83125,11,13,58.8313,       b      0,       X      0,               ,P6P6,0.051711551,0.73,-0.006556889,0,0.082818654,0.73,0,0,0.010612697,1,0,0,0.050697599,0.73,-0.006556889,0,0.087278344,0.73,0,0,0.017068192,1,0,0
6281058,7,2,13107.36492,1.27E-26,0.02239,56.8452,11,11,56.8452,       b      0,       X      0,               ,P6Q5,0.051711551,0.74,-0.006556889,0,0.079751296,0.74,0,0,0.010578899,1,0,0,0.050697599,0.74,-0.006556889,0,0.084045813,0.74,0,0,0.017068192,1,0,0
6281061,7,2,13108.53137,1.42E-26,0.02867,42.54074,9,11,42.5407,       b      0,       X      0,               ,P5P5,0.053063487,0.74,-0.006421696,0,0.079751296,0.74,0,0,0.010105721,1,0,0,0.051711551,0.74,-0.006421696,0,0.084045813,0.74,0,0,0.016865401,1,0,0
6281064,7,2,13110.53627,1.13E-26,0.0226,40.53584,9,9,40.5358,       b      0,       X      0,               ,P5Q4,0.053063487,0.72,-0.006421696,0,0.085886011,0.72,0,0,0.01013952,1,0,0,0.051711551,0.72,-0.006421696,0,0.090510875,0.72,0,0,0.016865401,1,0,0
6281065,7,2,13111.59661,1.27E-26,0.03072,28.96436,7,9,28.9644,       b      0,       X      0,               ,P4P4,0.054415423,0.72,-0.006252704,0,0.085886011,0.72,0,0,0.00949735,1,0,0,0.053063487,0.72,-0.006252704,0,0.090510875,0.72,0,0,0.016628812,1,0,0
6281069,7,2,13113.62672,9.53E-27,0.02292,26.93426,7,7,26.9343,       b      0,       X      0,               ,P4Q3,0.054415423,0.7,-0.006252704,0,0.092020726,0.7,0,0,0.009632544,1,0,0,0.053063487,0.7,-0.006252704,0,0.096975938,0.7,0,0,0.016628812,1,0,0
6281072,7,2,13114.57459,1.07E-26,0.03441,18.10264,5,7,18.1026,       b      0,       X      0,               ,P3P3,0.056443327,0.7,0.00611751,0,0.092020726,0.7,0,0,0.008753785,1,0,0,0.054753407,0.7,0.00611751,0,0.096975938,0.7,0,0,0.016392224,1,0,0
6281075,7,2,13116.64397,7.36E-27,0.0235,16.03326,5,5,16.0333,       b      0,       X      0,               ,P3Q2,0.056443327,0.71,-0.00611751,0,0.088953369,0.71,0,0,0.008990374,1,0,0,0.054753407,0.71,-0.00611751,0,0.093743407,0.71,0,0,0.016392224,1,0,0
6281076,7,2,13117.46522,8.32E-27,0.04302,9.95599,3,5,9.956,       b      0,       X      0,               ,P2P2,0.058471231,0.71,-0.005982317,0,0.088953369,0.71,0,0,0.007841229,1,0,0,0.056443327,0.71,-0.005982317,0,0.093743407,0.71,0,0,0.016121836,1,0,0
6281080,7,2,13119.61761,4.87E-27,0.02494,7.8036,3,3,7.8036,       b      0,       X      0,               ,P2Q1,0.058471231,0.72,-0.005982317,0,0.085886011,0.72,0,0,0.008179213,1,0,0,0.056443327,0.72,-0.005982317,0,0.090510875,0.72,0,0,0.016121836,1,0,0
6281082,7,2,13120.26843,5.7E-27,0.08603,4.52471,1,3,4.5247,       b      0,       X      0,               ,P1P1,0.061513087,0.72,-0.005813325,0,0.085886011,0.72,0,0,0.006658285,1,0,0,0.058809215,0.72,-0.005813325,0,0.090510875,0.72,0,0,0.015851449,1,0,0
6281086,7,2,13127.42121,3.67E-27,0.01807,0,3,3,0,       b      0,       X      0,               ,R0Q1,0.058471231,0.72,-0.005982317,0,0.085886011,0.72,0,0,0.01436432,1,0,0,0.056443327,0.72,-0.005982317,0,0.090510875,0.72,0,0,0.015851449,1,0,0
6281087,7,2,13128.15252,2.85E-27,0.00861,4.52471,5,3,4.5247,       b      0,       X      0,               ,R1R1,0.056443327,0.71,-0.00611751,0,0.088953369,0.71,0,0,0.014499513,1,0,0,0.054753407,0.71,-0.00611751,0,0.093743407,0.71,0,0,0.015581062,1,0,0
6281091,7,2,13130.04456,6.51E-27,0.01951,2.63267,5,5,2.6327,       b      0,       X      0,               ,R1Q2,0.056443327,0.71,-0.00611751,0,0.088953369,0.71,0,0,0.014465715,1,0,0,0.054753407,0.71,-0.00611751,0,0.093743407,0.71,0,0,0.015581062,1,0,0
6281093,7,2,13130.60499,5.54E-27,0.0123,9.95599,7,5,9.956,       b      0,       X      0,               ,R2R2,0.054415423,0.7,-0.006252704,0,0.092020726,0.7,0,0,0.014634707,1,0,0,0.053063487,0.7,-0.006252704,0,0.096975938,0.7,0,0,0.015276876,1,0,0
6281097,7,2,13132.53633,9.14E-27,0.0201,8.02465,7,7,8.0247,       b      0,       X      0,               ,R2Q3,0.054415423,0.7,-0.006252704,0,0.092020726,0.7,0,0,0.01456711,1,0,0,0.053063487,0.7,-0.006252704,0,0.096975938,0.7,0,0,0.015276876,1,0,0
6281098,7,2,13132.96947,7.98E-27,0.01434,18.10264,9,7,18.1026,       b      0,       X      0,               ,R3R3,0.053063487,0.72,-0.006421696,0,0.085886011,0.72,0,0,0.0147699,1,0,0,0.051711551,0.72,-0.006421696,0,0.090510875,0.72,0,0,0.014972691,1,0,0
6281103,7,2,13134.92603,1.15E-26,0.02042,16.14607,9,9,16.1461,       b      0,       X      0,               ,R3Q4,0.053063487,0.72,-0.006421696,0,0.085886011,0.72,0,0,0.014668505,1,0,0,0.051711551,0.72,-0.006421696,0,0.090510875,0.72,0,0,0.014972691,1,0,0
6281104,7,2,13135.24579,1.01E-26,0.01565,28.96436,11,9,28.9644,       b      0,       X      0,               ,R4R4,0.051711551,0.74,-0.006556889,0,0.079751296,0.74,0,0,0.014871296,1,0,0,0.050697599,0.74,-0.006556889,0,0.084045813,0.74,0,0,0.014668505,1,0,0
6281108,7,2,13137.22128,1.34E-26,0.02062,26.98888,11,11,26.9889,       b      0,       X      0,               ,R4Q5,0.051711551,0.74,-0.006556889,0,0.079751296,0.74,0,0,0.014736102,1,0,0,0.050697599,0.74,-0.006556889,0,0.084045813,0.74,0,0,0.014668505,1,0,0
6281109,7,2,13137.43381,1.18E-26,0.01655,42.54074,13,11,42.5407,       b      0,       X      0,               ,R5R5,0.050697599,0.73,-0.006692083,0,0.082818654,0.73,0,0,0.014972691,1,0,0,0.049683647,0.73,-0.006692083,0,0.087278344,0.73,0,0,0.01436432,1,0,0
6281114,7,2,13139.42484,1.5E-26,0.02076,40.54971,13,13,40.5497,       b      0,       X      0,               ,R5Q6,0.050697599,0.73,-0.006692083,0,0.082818654,0.73,0,0,0.0147699,1,0,0,0.049683647,0.73,-0.006692083,0,0.087278344,0.73,0,0,0.01436432,1,0,0
6281115,7,2,13139.53334,1.31E-26,0.01722,58.83125,15,13,58.8313,       b      0,       X      0,               ,R6R6,0.049683647,0.73,-0.006827277,0,0.082818654,0.73,0,0,0.015040288,1,0,0,0.049007679,0.73,-0.006827277,0,0.087278344,0.73,0,0,0.014060134,1,0,0
6281119,7,2,13141.5379,1.6E-26,0.02086,56.8267,15,15,56.8267,       b      0,       X      0,               ,R6Q7,0.049683647,0.73,-0.006827277,0,0.082818654,0.73,0,0,0.014837497,1,0,0,0.049007679,0.73,-0.006827277,0,0.087278344,0.73,0,0,0.014060134,1,0,0
6281120,7,2,13141.54422,1.39E-26,0.01772,77.83528,17,15,77.8353,       b      0,       X      0,               ,R7R7,0.049007679,0.74,-0.006996269,0,0.079751296,0.74,0,0,0.015074086,1,0,0,0.048331711,0.74,-0.006996269,0,0.084045813,0.74,0,0,0.013789747,1,0,0
6281125,7,2,13143.09458,3.42E-27,0.02281,77.90391,19,17,99.5521,       b      0,       X      0,               ,R7Q8,0.049007679,0.74,-0.006996269,0,0.079751296,0.74,0,0,0.015310675,1,0,0,0.048331711,0.74,-0.006996269,0,0.084045813,0.74,0,0,0.00308,1,0,0
,7,2,13143.46623,1.43E-26,0.01812,99.55209,,,,,,,R8R8,0.048331711,0.74,-0.007131462,0,0.079751296,0.74,0,0,0.015141683,1,0,0,0.047655743,0.74,-0.007131462,0,0.084045813,0.74,0,0,0.013789747,1,0,0
6281126,7,2,13143.56099,1.66E-26,0.02094,75.8185,17,17,75.8185,       b      0,       X      0,               ,R7Q8,0.049007679,0.74,-0.006996269,0,0.079751296,0.74,0,0,0.014871296,1,0,0,0.048331711,0.74,-0.006996269,0,0.084045813,0.74,0,0,0.013485561,1,0,0
6281130,7,2,13145.29917,1.43E-26,0.01845,123.98087,21,19,123.9809,       b      0,       X      0,               ,R9R9,0.047993727,0.73,-0.007266656,0,0.082818654,0.73,0,0,0.015175481,1,0,0,0.046979775,0.73,-0.007266656,0,0.087278344,0.73,0,0,0.013485561,1,0,0
6281131,7,2,13145.49434,1.68E-26,0.021,97.52399,19,19,97.524,       b      0,       X      0,               ,R8Q9,0.047993727,0.74,-0.007131462,0,0.079751296,0.74,0,0,0.014905094,1,0,0,0.047655743,0.74,-0.007131462,0,0.084045813,0.74,0,0,0.013215174,1,0,0
6281136,7,2,13147.04284,1.39E-26,0.01872,151.12066,23,21,151.1207,       b      0,       X      0,               ,R10R10,0.047317759,0.72,-0.007368051,0,0.085886011,0.72,0,0,0.015243078,1,0,0,0.046641791,0.72,-0.007368051,0,0.090510875,0.72,0,0,0.013215174,1,0,0
6281137,7,2,13147.33798,1.65E-26,0.02105,121.94206,21,21,121.9421,       b      0,       X      0,               ,R9Q10,0.047993727,0.73,-0.007266656,0,0.082818654,0.73,0,0,0.014938892,1,0,0,0.046979775,0.73,-0.007266656,0,0.087278344,0.73,0,0,0.012978585,1,0,0
6281142,7,2,13148.69698,1.32E-26,0.01894,180.97044,25,23,180.9705,       b      0,       X      0,               ,R11R11,0.046979775,0.72,-0.007503245,0,0.085886011,0.72,0,0,0.015276876,1,0,0,0.045965823,0.72,-0.007503245,0,0.090510875,0.72,0,0,0.012978585,1,0,0
6281144,7,2,13149.09188,1.58E-26,0.02109,149.07162,23,23,149.0716,       b      0,       X      0,               ,R10Q11,0.047317759,0.72,-0.007368051,0,0.085886011,0.72,0,0,0.014972691,1,0,0,0.046641791,0.72,-0.007368051,0,0.090510875,0.72,0,0,0.012708198,1,0,0
6281148,7,2,13150.26137,1.23E-26,0.01913,213.52906,27,25,213.5291,       b      0,       X      0,               ,R12R12,0.046303807,0.7,-0.007638438,0,0.092020726,0.7,0,0,0.015310675,1,0,0,0.045627839,0.7,-0.007638438,0,0.096975938,0.7,0,0,0.012708198,1,0,0
6281150,7,2,13150.7559,1.49E-26,0.02113,178.91152,25,25,178.9115,       b      0,       X      0,               ,R11Q12,0.046979775,0.72,-0.007503245,0,0.085886011,0.72,0,0,0.015006489,1,0,0,0.045965823,0.72,-0.007503245,0,0.090510875,0.72,0,0,0.012505408,1,0,0
6281154,7,2,13151.73574,1.12E-26,0.01929,248.79528,29,27,248.7954,       b      0,       X      0,               ,R13R13,0.045965823,0.67,-0.007773632,0,0.101222799,0.67,0,0,0.015344473,1,0,0,0.044951871,0.67,-0.007773632,0,0.106673532,0.67,0,0,0.012505408,1,0,0
6281157,7,2,13152.32989,1.38E-26,0.02116,211.46054,27,27,211.4606,       b      0,       X      0,               ,R12Q13,0.046303807,0.7,-0.007638438,0,0.092020726,0.7,0,0,0.015006489,1,0,0,0.045627839,0.7,-0.007638438,0,0.096975938,0.7,0,0,0.012268819,1,0,0
6281159,7,2,13153.11984,1.01E-26,0.01944,286.76774,31,29,286.7679,       b      0,       X      0,               ,R14R14,0.045289855,0.66,-0.007875027,0,0.104290156,0.66,0,0,0.01541207,1,0,0,0.044613887,0.66,-0.007875027,0,0.109906063,0.66,0,0,0.012268819,1,0,0
6281163,7,2,13153.81366,1.25E-26,0.02119,246.71737,29,29,246.7175,       b      0,       X      0,               ,R13Q14,0.045965823,0.67,-0.007773632,0,0.101222799,0.67,0,0,0.015040288,1,0,0,0.044951871,0.67,-0.007773632,0,0.106673532,0.67,0,0,0.012066029,1,0,0
6281167,7,2,13154.41338,8.85E-27,0.01956,327.44497,33,31,327.4452,       b      0,       X      0,               ,R15R15,0.044613887,0.65,-0.008010221,0,0.107357514,0.65,0,0,0.015445868,1,0,0,0.043937919,0.65,-0.008010221,0,0.113138594,0.65,0,0,0.012066029,1,0,0
6281170,7,2,13155.20697,1.11E-26,0.02121,284.68061,31,31,284.6808,       b      0,       X      0,               ,R14Q15,0.045289855,0.66,-0.007875027,0,0.104290156,0.66,0,0,0.015074086,1,0,0,0.044613887,0.66,-0.007875027,0,0.109906063,0.66,0,0,0.011863238,1,0,0
6281172,7,2,13155.61606,7.64E-27,0.01968,370.82543,35,33,370.8258,       b      0,       X      0,               ,R16R16,0.043937919,0.65,-0.008111616,0,0.107357514,0.65,0,0,0.015513465,1,0,0,0.043599935,0.65,-0.008111616,0,0.113138594,0.65,0,0,0.011863238,1,0,0
,7,2,13156.23629,2.41E-30,0.02068,2216.96355,,,,,,,R40R40,0.024233452,0.67,-0.010274713,0,0.101222799,0.67,0,0,0.017135788,1,0,0,0.028323059,0.67,-0.010274713,0,0.106673532,0.67,0,0,0.011694246,1,0,0
6281176,7,2,13156.50958,9.7E-27,0.02122,325.34877,33,33,325.349,       b      0,       X      0,               ,R15Q16,0.044613887,0.65,-0.008010221,0,0.107357514,0.65,0,0,0.015107884,1,0,0,0.043937919,0.65,-0.008010221,0,0.113138594,0.65,0,0,0.011694246,1,0,0
6281179,7,2,13156.7276,6.49E-27,0.01977,416.90743,37,35,416.908,       b      0,       X      0,               ,R17R17,0.043261951,0.65,-0.008246809,0,0.107357514,0.65,0,0,0.015547264,1,0,0,0.042923967,0.65,-0.008246809,0,0.113138594,0.65,0,0,0.011491456,1,0,0
,7,2,13157.33626,3.97E-30,0.02066,2109.45667,,,,,,,R39R39,0.024639033,0.63,-0.010207117,0,0.113492229,0.63,0,0,0.01710199,1,0,0,0.028661043,0.63,-0.010207117,0,0.119603657,0.63,0,0,0.011491456,1,0,0
6281184,7,2,13157.72122,8.33E-27,0.02124,368.72026,35,35,368.7207,       b      0,       X      0,               ,R16Q17,0.043937919,0.65,-0.008111616,0,0.107357514,0.65,0,0,0.015141683,1,0,0,0.043599935,0.65,-0.008111616,0,0.113138594,0.65,0,0,0.011288665,1,0,0
6281185,7,2,13157.74766,5.42E-27,0.01986,465.6892,39,37,465.69,       b      0,       X      0,               ,R18R18,0.042585983,0.64,-0.008348205,0,0.110424871,0.64,0,0,0.01561486,1,0,0,0.042247999,0.64,-0.008348205,0,0.116371125,0.64,0,0,0.011288665,1,0,0
,7,2,13158.33426,6.44E-30,0.02064,2004.5827,,,,,,,R38R38,0.025044614,0.64,-0.01013952,0,0.110424871,0.64,0,0,0.017068192,1,0,0,0.029032825,0.64,-0.01013952,0,0.116371125,0.64,0,0,0.011119673,1,0,0
,7,2,13158.54441,2.52E-30,0.02134,2214.65543,,,,,,,R40Q41,0.024233452,0.65,-0.010274713,0,0.107357514,0.65,0,0,0.016189433,1,0,0,0.028323059,0.65,-0.010274713,0,0.113138594,0.65,0,0,0.011119673,1,0,0
6281188,7,2,13158.67592,4.45E-27,0.01994,517.16885,41,39,517.17,       b      0,       X      0,               ,R19R19,0.041572031,0.64,-0.0084496,0,0.110424871,0.64,0,0,0.015682457,1,0,0,0.041572031,0.64,-0.0084496,0,0.116371125,0.64,0,0,0.010883085,1,0,0
6281192,7,2,13158.84162,7.05E-27,0.02125,414.7934,37,37,414.794,       b      0,       X      0,               ,R17Q18,0.043261951,0.65,-0.008246809,0,0.107357514,0.65,0,0,0.015175481,1,0,0,0.042923967,0.65,-0.008246809,0,0.113138594,0.65,0,0,0.010883085,1,0,0
,7,2,13159.23093,1.03E-29,0.02063,1902.34587,,,,,,,R37R37,0.025517791,0.63,-0.010071923,0,0.113492229,0.63,0,0,0.017034393,1,0,0,0.029472204,0.63,-0.010071923,0,0.119603657,0.63,0,0,0.010680294,1,0,0
6281195,7,2,13159.51204,3.6E-27,0.02001,571.34441,43,41,571.346,       b      0,       X      0,               ,R20R20,0.040896063,0.63,-0.008584793,0,0.113492229,0.63,0,0,0.015783852,1,0,0,0.040896063,0.63,-0.008584793,0,0.119603657,0.63,0,0,0.010680294,1,0,0
,7,2,13159.63607,4.14E-30,0.02134,2107.15685,,,,,,,R39Q40,0.024639033,0.63,-0.010207117,0,0.113492229,0.63,0,0,0.016189433,1,0,0,0.028661043,0.63,-0.010207117,0,0.119603657,0.63,0,0,0.010409907,1,0,0
6281198,7,2,13159.87046,5.86E-27,0.02127,463.56639,39,39,463.5672,       b      0,       X      0,               ,R18Q19,0.042585983,0.64,-0.008348205,0,0.110424871,0.64,0,0,0.01520928,1,0,0,0.042247999,0.64,-0.008348205,0,0.116371125,0.64,0,0,0.010409907,1,0,0
,7,2,13160.02689,1.63E-29,0.02061,1802.75031,,,,,,,R36R36,0.026024767,0.64,-0.010004326,0,0.110424871,0.64,0,0,0.016966796,1,0,0,0.029911583,0.64,-0.010004326,0,0.116371125,0.64,0,0,0.01013952,1,0,0
6281199,7,2,13160.25567,2.87E-27,0.02008,628.21376,45,43,628.216,       b      0,       X      0,               ,R21R21,0.039882111,0.63,-0.008686189,0,0.113492229,0.63,0,0,0.015851449,1,0,0,0.040220095,0.63,-0.008686189,0,0.119603657,0.63,0,0,0.01013952,1,0,0
,7,2,13160.62576,6.73E-30,0.02134,2002.29119,,,,,,,R38Q39,0.025044614,0.65,-0.01013952,0,0.107357514,0.65,0,0,0.016155635,1,0,0,0.029032825,0.65,-0.01013952,0,0.113138594,0.65,0,0,0.009835334,1,0,0
,7,2,13160.72275,2.53E-29,0.02059,1705.8,,,,,,,R35R35,0.026565542,0.65,-0.009936729,0,0.107357514,0.65,0,0,0.016932998,1,0,0,0.030418559,0.65,-0.009936729,0,0.113138594,0.65,0,0,0.009835334,1,0,0
6281205,7,2,13160.74642,2.53E-29,0.02062,1705.8516,73,71,1705.8516,       b      0,       X      0,               , R 35R 35     d,0.0266,0.63,-0.0105,0,0.113492229,0.63,0,0,0,1,0,0,0.03,0.63,0,0,0.119603657,0.63,0,0,0,1,0,0
6281207,7,2,13160.80744,0.048,0.02128,515.03734,41,41,515.0385,       b      0,       X      0,               ,R19Q20,0.041572031,0.64,-0.0084496,0,0.110424871,0.64,0,0,0.015276876,1,0,0,0.041572031,0.64,-0.0084496,0,0.116371125,0.64,0,0,0.009463552,1,0,0
6281209,7,2,13160.90642,2.25E-27,0.02014,687.77471,47,45,687.7777,       b      0,       X      0,               ,R22R22,0.038868159,0.63,-0.008787584,0,0.113492229,0.63,0,0,0.015952844,1,0,0,0.039544127,0.63,-0.008787584,0,0.119603657,0.63,0,0,0.009463552,1,0,0
6281211,7,2,13161.31911,3.89E-29,0.02057,1611.49884,71,69,1611.5421,       b      0,       X      0,               ,R34R34,0.027173913,0.63,-0.009835334,0,0.113492229,0.63,0,0,0.0168992,1,0,0,0.030925535,0.63,-0.009835334,0,0.119603657,0.63,0,0,0.009057971,1,0,0
6281214,7,2,13161.46393,1.74E-27,0.02019,750.02495,49,47,750.0289,       b      0,       X      0,               ,R23R23,0.037516223,0.63,-0.008888979,0,0.113492229,0.63,0,0,0.016020441,1,0,0,0.038868159,0.63,-0.008888979,0,0.119603657,0.63,0,0,0.009057971,1,0,0
,7,2,13161.51412,1.08E-29,0.02135,1900.06268,,,,,,,R37Q38,0.025517791,0.63,-0.010071923,0,0.113492229,0.63,0,0,0.016121836,1,0,0,0.029472204,0.63,-0.010071923,0,0.119603657,0.63,0,0,0.008550995,1,0,0
6281217,7,2,13161.65221,3.87E-27,0.02129,569.20424,43,43,569.2059,       b      0,       X      0,               ,R20Q21,0.040896063,0.63,-0.008584793,0,0.113492229,0.63,0,0,0.015310675,1,0,0,0.040896063,0.63,-0.008584793,0,0.119603657,0.63,0,0,0.008550995,1,0,0
6281219,7,2,13161.81652,5.9E-29,0.02054,1519.85059,69,67,1519.8867,       b      0,       X      0,               ,R33R33,0.027849881,0.63,-0.009767737,0,0.113492229,0.63,0,0,0.016831603,1,0,0,0.031500108,0.63,-0.009767737,0,0.119603657,0.63,0,0,0.007976422,1,0,0
6281222,7,2,13161.9278,1.32E-27,0.02024,814.96204,51,49,814.9672,       b      0,       X      0,               ,R24R24,0.036502271,0.63,-0.008990374,0,0.113492229,0.63,0,0,0.016121836,1,0,0,0.037854207,0.63,-0.008990374,0,0.119603657,0.63,0,0,0.007976422,1,0,0
6281225,7,2,13162.21555,8.82E-29,0.02052,1430.8589,67,65,1430.8889,       b      0,       X      0,               ,R32R32,0.028593446,0.63,-0.009700141,0,0.113492229,0.63,0,0,0.016764006,1,0,0,0.032108479,0.63,-0.009700141,0,0.119603657,0.63,0,0,0.007266656,1,0,0
6281227,7,2,13162.29762,9.91E-28,0.02028,882.58346,53,51,882.5901,       b      0,       X      0,               ,R25R25,0.035488319,0.63,-0.009091769,0,0.113492229,0.63,0,0,0.016223232,1,0,0,0.037178239,0.63,-0.009091769,0,0.119603657,0.63,0,0,0.007266656,1,0,0
,7,2,13162.30177,1.7E-29,0.02135,1800.47543,,,,,,,R36Q37,0.026024767,0.63,-0.010004326,0,0.113492229,0.63,0,0,0.016088038,1,0,0,0.029911583,0.63,-0.010004326,0,0.119603657,0.63,0,0,0.006387897,1,0,0
6281229,7,2,13162.40444,3.07E-27,0.0213,626.06499,45,45,626.0672,       b      0,       X      0,               ,R21Q22,0.039882111,0.63,-0.008686189,0,0.113492229,0.63,0,0,0.015378272,1,0,0,0.040220095,0.63,-0.008686189,0,0.119603657,0.63,0,0,0.007266656,1,0,0
6281233,7,2,13162.51674,1.3E-28,0.02049,1344.5273,65,63,1344.552,       b      0,       X      0,               ,R31R31,0.029404607,0.63,-0.009598745,0,0.113492229,0.63,0,0,0.016696409,1,0,0,0.032750649,0.63,-0.009598745,0,0.119603657,0.63,0,0,0.007976422,1,0,0
6281234,7,2,13162.57296,7.32E-28,0.02033,952.88657,55,53,952.895,       b      0,       X      0,               ,R26R26,0.034136383,0.63,-0.009159366,0,0.113492229,0.63,0,0,0.016290828,1,0,0,0.036502271,0.63,-0.009159366,0,0.119603657,0.63,0,0,0.007976422,1,0,0
6281238,7,2,13162.72062,1.89E-28,0.02047,1260.85922,63,61,1260.8794,       b      0,       X      0,               ,R30R30,0.030283366,0.63,-0.009531149,0,0.113492229,0.63,0,0,0.016628812,1,0,0,0.033426617,0.63,-0.009531149,0,0.119603657,0.63,0,0,0.008550995,1,0,0
6281239,7,2,13162.75339,5.33E-28,0.02037,1025.86861,57,55,1025.8792,       b      0,       X      0,               ,R27R27,0.033223827,0.63,-0.009260761,0,0.113492229,0.63,0,0,0.016392224,1,0,0,0.035488319,0.63,-0.009260761,0,0.119603657,0.63,0,0,0.008550995,1,0,0
6281241,7,2,13162.82769,2.71E-28,0.02044,1179.85797,61,59,1179.8744,       b      0,       X      0,               ,R29R29,0.031195923,0.63,-0.009429753,0,0.113492229,0.63,0,0,0.016561216,1,0,0,0.034136383,0.63,-0.009429753,0,0.119603657,0.63,0,0,0.009057971,1,0,0
6281243,7,2,13162.83845,3.83E-28,0.0204,1101.52674,59,57,1101.54,       b      0,       X      0,               ,R28R28,0.032176076,0.63,-0.009362157,0,0.113492229,0.63,0,0,0.01645982,1,0,0,0.034812351,0.63,-0.009362157,0,0.119603657,0.63,0,0,0.009057971,1,0,0
,7,2,13162.98931,2.66E-29,0.02135,1703.53344,,,,,,,R35Q36,0.026565542,0.63,-0.009936729,0,0.113492229,0.63,0,0,0.016088038,1,0,0,0.030418559,0.63,-0.009936729,0,0.119603657,0.63,0,0,0.009463552,1,0,0
6281248,7,2,13163.01298,2.66E-29,0.02137,1703.5851,73,73,1703.5851,       b      0,       X      0,               , R 35Q 36     d,0.0266,0.63,-0.01,0,0.113492229,0.63,0,0,0,1,0,0,0.03,0.63,0,0,0.119603657,0.63,0,0,0,1,0,0
6281251,7,2,13163.06376,2.4E-27,0.02131,685.61737,47,47,685.6204,       b      0,       X      0,               ,R22Q23,0.038868159,0.63,-0.008787584,0,0.113492229,0.63,0,0,0.01541207,1,0,0,0.039544127,0.63,-0.008787584,0,0.119603657,0.63,0,0,0.009463552,1,0,0
