Band,Exchange (cm-1 amagat-2),Header Value (cm-1 amagat-2),Spin Orbit (cm-1 amagat-2),Temperature,Wavenumber (cm-1),Exchange Area,Exchange Normalized,Spin Orbit Area,Spin Orbit Normalized,Ratio Exchange to Spin Orbit Areas,Exchange (cm-1 amagat-2) Area,Exchange (cm-1 amagat-2) Normalized,Spin Orbit (cm-1 amagat-2) Area,Spin Orbit (cm-1 amagat-2) Normalized,SO Temp Dep - a,SO Temp Dep - a err,SO Temp Dep - b,SO Temp Dep - b err,SO Temp Dep - c,SO Temp Dep - c err,SO Temp Dep - d,SO Temp Dep - d err,SO Temp Dep - err,EXCH Temp Dep - a,EXCH Temp Dep - a err,EXCH Temp Dep - b,EXCH Temp Dep - b err,EXCH Temp Dep - c,EXCH Temp Dep - c err,EXCH Temp Dep - d,EXCH Temp Dep - d err,EXCH Temp Dep - err
A Band,1.16E-07,1.46E-07,3.77E-08,296,13070.8,3.94E-05,0.002946383,6.21E-06,0.006067527,6.351227236,3.94E-05,0.002946383,6.21E-06,0.006067527,1,0,-0.001094632,2.23E-06,-2.53E-07,3.66E-08,1.46E-08,6.48E-10,0.00016499,1,0,-0.000967127,2.33E-06,1.55E-06,3.81E-08,1.79E-09,6.74E-10,0.000171169
A Band,1.16E-07,1.46E-07,3.77E-08,296,13070.9,3.94E-05,0.002948215,6.21E-06,0.006074505,6.351227236,3.94E-05,0.002948215,6.21E-06,0.006074505,1,0,-0.001100694,2.03E-06,-2.48E-07,3.32E-08,1.40E-08,5.87E-10,0.000151135,1,0,-0.000972884,2.61E-06,1.65E-06,4.27E-08,3.23E-09,7.56E-10,0.000182035
A Band,1.16E-07,1.46E-07,3.77E-08,296,13071,3.94E-05,0.002950046,6.21E-06,0.006081483,6.351227236,3.94E-05,0.002950046,6.21E-06,0.006081483,1,0,-0.00110665,2.33E-06,-2.16E-07,3.82E-08,1.36E-08,6.76E-10,0.00017101,1,0,-0.00097971,2.76E-06,1.66E-06,4.51E-08,3.85E-09,7.99E-10,0.000191259
A Band,1.16E-07,1.46E-07,3.78E-08,296,13071.1,3.94E-05,0.002953708,6.21E-06,0.006088461,6.351227236,3.94E-05,0.002953708,6.21E-06,0.006088461,1,0,-0.001113736,1.87E-06,-1.89E-07,3.06E-08,1.37E-08,5.41E-10,0.000139577,1,0,-0.000972536,3.05E-06,1.39E-06,5.00E-08,1.75E-10,8.85E-10,0.000213301
A Band,1.17E-07,1.46E-07,3.78E-08,296,13071.2,3.94E-05,0.002955539,6.21E-06,0.006095439,6.351227236,3.94E-05,0.002955539,6.21E-06,0.006095439,1,0,-0.001119148,1.94E-06,-1.68E-07,3.17E-08,1.31E-08,5.62E-10,0.00014505,1,0,-0.000977418,1.48E-06,1.40E-06,2.43E-08,5.27E-10,4.30E-10,0.000110738
A Band,1.17E-07,1.46E-07,3.79E-08,296,13071.3,3.94E-05,0.00295737,6.21E-06,0.006102418,6.351227236,3.94E-05,0.00295737,6.21E-06,0.006102418,1,0,-0.001126056,2.19E-06,-1.59E-07,3.59E-08,1.29E-08,6.35E-10,0.000163286,1,0,-0.000977406,2.30E-06,1.47E-06,3.76E-08,8.02E-10,6.65E-10,0.000170879
A Band,1.17E-07,1.46E-07,3.79E-08,296,13071.4,3.94E-05,0.002959202,6.21E-06,0.006108233,6.351227236,3.94E-05,0.002959202,6.21E-06,0.006108233,1,0,-0.001133264,1.82E-06,-5.91E-08,2.98E-08,1.33E-08,5.27E-10,0.000134791,1,0,-0.000979103,2.55E-06,1.44E-06,4.17E-08,-9.05E-11,7.39E-10,0.00018899
A Band,1.17E-07,1.46E-07,3.80E-08,296,13071.5,3.94E-05,0.002961033,6.21E-06,0.006115211,6.351227236,3.94E-05,0.002961033,6.21E-06,0.006115211,1,0,-0.001139604,1.97E-06,-5.44E-08,3.23E-08,1.29E-08,5.71E-10,0.000146128,1,0,-0.000985457,2.54E-06,1.50E-06,4.16E-08,1.06E-09,7.37E-10,0.000187348
A Band,1.17E-07,1.46E-07,3.80E-08,296,13071.6,3.94E-05,0.002962864,6.21E-06,0.006122189,6.351227236,3.94E-05,0.002962864,6.21E-06,0.006122189,1,0,-0.001145032,1.98E-06,-6.15E-08,3.24E-08,1.23E-08,5.74E-10,0.00014817,1,0,-0.000982324,1.94E-06,1.54E-06,3.17E-08,6.13E-10,5.62E-10,0.000144483
A Band,1.17E-07,1.46E-07,3.80E-08,296,13071.7,3.94E-05,0.002964695,6.21E-06,0.006128004,6.351227236,3.94E-05,0.002964695,6.21E-06,0.006128004,1,0,-0.001153574,2.19E-06,3.07E-08,3.58E-08,1.30E-08,6.33E-10,0.000161731,1,0,-0.000988797,1.58E-06,1.55E-06,2.59E-08,1.04E-09,4.59E-10,0.000116871
A Band,1.17E-07,1.46E-07,3.81E-08,296,13071.8,3.94E-05,0.002966526,6.21E-06,0.006134982,6.351227236,3.94E-05,0.002966526,6.21E-06,0.006134982,1,0,-0.001158227,1.55E-06,2.75E-08,2.54E-08,1.23E-08,4.49E-10,0.000115929,1,0,-0.000993662,1.52E-06,1.64E-06,2.48E-08,2.30E-09,4.40E-10,0.000112142
A Band,1.17E-07,1.46E-07,3.81E-08,296,13071.9,3.94E-05,0.002968358,6.21E-06,0.006140798,6.351227236,3.94E-05,0.002968358,6.21E-06,0.006140798,1,0,-0.001166408,1.83E-06,1.21E-07,3.00E-08,1.28E-08,5.31E-10,0.000136735,1,0,-0.000998642,2.34E-06,1.67E-06,3.83E-08,2.76E-09,6.79E-10,0.000157002
A Band,1.17E-07,1.46E-07,3.82E-08,296,13072,3.94E-05,0.002970189,6.21E-06,0.006147776,6.351227236,3.94E-05,0.002970189,6.21E-06,0.006147776,1,0,-0.001171046,2.05E-06,1.06E-07,3.35E-08,1.20E-08,5.93E-10,0.000153162,1,0,-0.000994613,3.46E-06,1.69E-06,5.66E-08,1.76E-09,1.00E-09,0.000252052
A Band,1.17E-07,1.46E-07,3.82E-08,296,13072.1,3.94E-05,0.00297202,6.21E-06,0.006153591,6.351227236,3.94E-05,0.00297202,6.21E-06,0.006153591,1,0,-0.001176745,2.08E-06,1.65E-07,3.40E-08,1.20E-08,6.02E-10,0.000153762,1,0,-0.000996703,3.10E-06,1.64E-06,5.08E-08,1.08E-09,8.99E-10,0.000223615
A Band,1.17E-07,1.46E-07,3.82E-08,296,13072.2,3.94E-05,0.002973851,6.21E-06,0.006160569,6.351227236,3.94E-05,0.002973851,6.21E-06,0.006160569,1,0,-0.001183927,1.87E-06,1.27E-07,3.06E-08,1.13E-08,5.41E-10,0.000139149,1,0,-0.000996803,2.53E-06,1.72E-06,4.14E-08,1.36E-09,7.33E-10,0.000182097
A Band,1.17E-07,1.46E-07,3.83E-08,296,13072.3,3.94E-05,0.002975682,6.21E-06,0.006166384,6.351227236,3.94E-05,0.002975682,6.21E-06,0.006166384,1,0,-0.001189685,1.79E-06,1.97E-07,2.92E-08,1.14E-08,5.18E-10,0.000132461,1,0,-0.001002031,2.10E-06,1.77E-06,3.43E-08,2.13E-09,6.08E-10,0.00015001
A Band,1.17E-07,1.46E-07,3.83E-08,296,13072.4,3.94E-05,0.002977514,6.21E-06,0.006172199,6.351227236,3.94E-05,0.002977514,6.21E-06,0.006172199,1,0,-0.0011965,2.03E-06,2.70E-07,3.32E-08,1.17E-08,5.87E-10,0.000149119,1,0,-0.001007597,2.92E-06,1.78E-06,4.77E-08,2.61E-09,8.45E-10,0.000202052
A Band,1.18E-07,1.46E-07,3.84E-08,296,13072.5,3.94E-05,0.002981176,6.21E-06,0.006179178,6.351227236,3.94E-05,0.002981176,6.21E-06,0.006179178,1,0,-0.001201085,1.75E-06,2.31E-07,2.86E-08,1.07E-08,5.07E-10,0.000126393,1,0,-0.001004297,3.17E-06,1.57E-06,5.19E-08,2.19E-10,9.19E-10,0.000224322
A Band,1.18E-07,1.46E-07,3.84E-08,296,13072.6,3.94E-05,0.002983007,6.21E-06,0.006184993,6.351227236,3.94E-05,0.002983007,6.21E-06,0.006184993,1,0,-0.001207128,1.98E-06,2.71E-07,3.24E-08,1.06E-08,5.74E-10,0.0001481,1,0,-0.001001192,3.09E-06,1.47E-06,5.05E-08,-1.84E-09,8.94E-10,0.000214468
A Band,1.18E-07,1.46E-07,3.84E-08,296,13072.7,3.94E-05,0.002984838,6.21E-06,0.006190808,6.351227236,3.94E-05,0.002984838,6.21E-06,0.006190808,1,0,-0.001213611,2.01E-06,3.35E-07,3.29E-08,1.08E-08,5.82E-10,0.000150179,1,0,-0.001005708,2.87E-06,1.56E-06,4.70E-08,-7.72E-10,8.32E-10,0.000196125
A Band,1.18E-07,1.46E-07,3.85E-08,296,13072.8,3.94E-05,0.002986669,6.21E-06,0.006196623,6.351227236,3.94E-05,0.002986669,6.21E-06,0.006196623,1,0,-0.001219878,1.87E-06,3.98E-07,3.07E-08,1.09E-08,5.43E-10,0.000139261,1,0,-0.001009907,2.29E-06,1.59E-06,3.75E-08,-3.84E-10,6.65E-10,0.00016827
A Band,1.18E-07,1.46E-07,3.85E-08,296,13072.9,3.94E-05,0.002988501,6.21E-06,0.006202438,6.351227236,3.94E-05,0.002988501,6.21E-06,0.006202438,1,0,-0.001225938,1.99E-06,4.19E-07,3.26E-08,1.07E-08,5.76E-10,0.000147967,1,0,-0.001014563,2.20E-06,1.68E-06,3.60E-08,8.08E-10,6.38E-10,0.000160715
A Band,1.18E-07,1.46E-07,3.85E-08,296,13073,3.94E-05,0.002990332,6.21E-06,0.006208253,6.351227236,3.94E-05,0.002990332,6.21E-06,0.006208253,1,0,-0.00123214,1.71E-06,4.74E-07,2.80E-08,1.07E-08,4.96E-10,0.000127747,1,0,-0.001017896,2.85E-06,1.66E-06,4.67E-08,5.32E-10,8.27E-10,0.000206281
A Band,1.18E-07,1.46E-07,3.86E-08,296,13073.1,3.94E-05,0.002992163,6.21E-06,0.006214068,6.351227236,3.94E-05,0.002992163,6.21E-06,0.006214068,1,0,-0.00123816,1.76E-06,4.86E-07,2.88E-08,1.02E-08,5.10E-10,0.000129765,1,0,-0.001016489,2.67E-06,1.66E-06,4.38E-08,-2.01E-10,7.75E-10,0.000195402
A Band,1.18E-07,1.46E-07,3.86E-08,296,13073.2,3.94E-05,0.002993994,6.21E-06,0.006219884,6.351227236,3.94E-05,0.002993994,6.21E-06,0.006219884,1,0,-0.001245722,1.85E-06,5.54E-07,3.03E-08,1.08E-08,5.37E-10,0.000136229,1,0,-0.001017942,2.56E-06,1.66E-06,4.19E-08,-5.41E-10,7.43E-10,0.000185559
A Band,1.18E-07,1.46E-07,3.86E-08,296,13073.3,3.94E-05,0.002995825,6.21E-06,0.006225699,6.351227236,3.94E-05,0.002995825,6.21E-06,0.006225699,1,0,-0.001251932,2.04E-06,5.78E-07,3.34E-08,1.06E-08,5.92E-10,0.000152294,1,0,-0.001021989,2.18E-06,1.72E-06,3.57E-08,2.72E-10,6.32E-10,0.000162494
A Band,1.18E-07,1.46E-07,3.87E-08,296,13073.4,3.94E-05,0.002997657,6.21E-06,0.006231514,6.351227236,3.94E-05,0.002997657,6.21E-06,0.006231514,1,0,-0.001256555,1.72E-06,6.18E-07,2.81E-08,1.04E-08,4.98E-10,0.000125962,1,0,-0.001024898,2.44E-06,1.74E-06,3.99E-08,3.88E-10,7.07E-10,0.000182218
A Band,1.18E-07,1.46E-07,3.87E-08,296,13073.5,3.94E-05,0.002999488,6.21E-06,0.006237329,6.351227236,3.94E-05,0.002999488,6.21E-06,0.006237329,1,0,-0.001262293,1.81E-06,6.17E-07,2.97E-08,9.82E-09,5.26E-10,0.000135292,1,0,-0.001024866,2.31E-06,1.76E-06,3.79E-08,9.79E-11,6.70E-10,0.000172966
A Band,1.18E-07,1.46E-07,3.88E-08,296,13073.6,3.94E-05,0.003001319,6.21E-06,0.006243144,6.351227236,3.94E-05,0.003001319,6.21E-06,0.006243144,1,0,-0.001267876,1.72E-06,6.62E-07,2.81E-08,9.89E-09,4.98E-10,0.000128367,1,0,-0.001031082,2.07E-06,1.76E-06,3.39E-08,5.82E-10,6.00E-10,0.000154855
A Band,1.18E-07,1.46E-07,3.88E-08,296,13073.7,3.94E-05,0.00300315,6.21E-06,0.006248959,6.351227236,3.94E-05,0.00300315,6.21E-06,0.006248959,1,0,-0.001273381,1.33E-06,6.55E-07,2.18E-08,9.25E-09,3.86E-10,9.95E-05,1,0,-0.00103189,2.13E-06,1.81E-06,3.48E-08,6.91E-10,6.16E-10,0.000157654
A Band,1.18E-07,1.46E-07,3.88E-08,296,13073.8,3.94E-05,0.003004981,6.21E-06,0.006254774,6.351227236,3.94E-05,0.003004981,6.21E-06,0.006254774,1,0,-0.001277888,1.94E-06,6.65E-07,3.18E-08,8.63E-09,5.64E-10,0.000144202,1,0,-0.001031546,2.22E-06,1.79E-06,3.63E-08,-1.11E-10,6.43E-10,0.000164852
A Band,1.19E-07,1.46E-07,3.89E-08,296,13073.9,3.94E-05,0.003006813,6.21E-06,0.006259427,6.351227236,3.94E-05,0.003006813,6.21E-06,0.006259427,1,0,-0.001285458,1.46E-06,7.90E-07,2.40E-08,9.66E-09,4.25E-10,0.000109286,1,0,-0.00103632,2.07E-06,1.88E-06,3.38E-08,1.13E-09,5.99E-10,0.000153625
A Band,1.19E-07,1.46E-07,3.89E-08,296,13074,3.94E-05,0.003008644,6.21E-06,0.006265242,6.351227236,3.94E-05,0.003008644,6.21E-06,0.006265242,1,0,-0.001289329,1.44E-06,7.66E-07,2.36E-08,8.73E-09,4.18E-10,0.000107779,1,0,-0.001037596,1.48E-06,1.82E-06,2.42E-08,2.72E-10,4.28E-10,0.000108035
A Band,1.19E-07,1.46E-07,3.89E-08,296,13074.1,3.94E-05,0.003010475,6.21E-06,0.006271057,6.351227236,3.94E-05,0.003010475,6.21E-06,0.006271057,1,0,-0.001296329,1.41E-06,7.74E-07,2.30E-08,8.58E-09,4.08E-10,0.000105178,1,0,-0.001042316,2.00E-06,1.87E-06,3.28E-08,1.09E-09,5.80E-10,0.000139194
A Band,1.19E-07,1.46E-07,3.90E-08,296,13074.2,3.94E-05,0.003012306,6.21E-06,0.006275709,6.351227236,3.94E-05,0.003012306,6.21E-06,0.006275709,1,0,-0.00130231,1.71E-06,8.67E-07,2.80E-08,8.97E-09,4.95E-10,0.000125359,1,0,-0.001046776,2.62E-06,1.93E-06,4.28E-08,1.85E-09,7.58E-10,0.000177757
A Band,1.19E-07,1.46E-07,3.90E-08,296,13074.3,3.94E-05,0.003014137,6.21E-06,0.006281524,6.351227236,3.94E-05,0.003014137,6.21E-06,0.006281524,1,0,-0.001306693,1.49E-06,8.35E-07,2.44E-08,8.05E-09,4.32E-10,0.000110455,1,0,-0.001046685,3.34E-06,1.94E-06,5.47E-08,1.48E-09,9.69E-10,0.000232429
A Band,1.19E-07,1.46E-07,3.90E-08,296,13074.4,3.94E-05,0.003015969,6.21E-06,0.006286176,6.351227236,3.94E-05,0.003015969,6.21E-06,0.006286176,1,0,-0.001313126,1.79E-06,9.66E-07,2.93E-08,8.91E-09,5.19E-10,0.000131947,1,0,-0.001041768,2.34E-06,1.88E-06,3.83E-08,-4.97E-10,6.79E-10,0.000170426
A Band,1.19E-07,1.46E-07,3.91E-08,296,13074.5,3.94E-05,0.0030178,6.21E-06,0.006291991,6.351227236,3.94E-05,0.0030178,6.21E-06,0.006291991,1,0,-0.00131776,1.41E-06,9.35E-07,2.31E-08,8.05E-09,4.09E-10,0.000105322,1,0,-0.001045907,1.97E-06,1.94E-06,3.22E-08,4.13E-10,5.70E-10,0.000136809
A Band,1.19E-07,1.46E-07,3.91E-08,296,13074.6,3.94E-05,0.003019631,6.21E-06,0.006296644,6.351227236,3.94E-05,0.003019631,6.21E-06,0.006296644,1,0,-0.001324255,1.60E-06,1.01E-06,2.62E-08,8.36E-09,4.65E-10,0.000118014,1,0,-0.001052073,2.03E-06,1.95E-06,3.32E-08,8.94E-10,5.88E-10,0.000138706
A Band,1.19E-07,1.46E-07,3.91E-08,296,13074.7,3.94E-05,0.003021462,6.21E-06,0.006302459,6.351227236,3.94E-05,0.003021462,6.21E-06,0.006302459,1,0,-0.00132824,1.64E-06,9.92E-07,2.69E-08,7.67E-09,4.76E-10,0.000122662,1,0,-0.001057112,2.07E-06,2.04E-06,3.39E-08,2.19E-09,6.00E-10,0.000143483
A Band,1.19E-07,1.46E-07,3.91E-08,296,13074.8,3.94E-05,0.003023293,6.21E-06,0.006307111,6.351227236,3.94E-05,0.003023293,6.21E-06,0.006307111,1,0,-0.001334193,1.38E-06,1.06E-06,2.25E-08,7.76E-09,3.99E-10,0.000102142,1,0,-0.001054016,2.49E-06,1.94E-06,4.08E-08,1.66E-10,7.23E-10,0.000179728
A Band,1.19E-07,1.46E-07,3.92E-08,296,13074.9,3.94E-05,0.003025124,6.21E-06,0.006311763,6.351227236,3.94E-05,0.003025124,6.21E-06,0.006311763,1,0,-0.00134016,1.50E-06,1.11E-06,2.46E-08,7.98E-09,4.36E-10,0.000110164,1,0,-0.001057436,3.01E-06,2.01E-06,4.92E-08,1.06E-09,8.71E-10,0.000205346
A Band,1.19E-07,1.46E-07,3.92E-08,296,13075,3.94E-05,0.003026956,6.21E-06,0.006317578,6.351227236,3.94E-05,0.003026956,6.21E-06,0.006317578,1,0,-0.001343465,1.45E-06,1.08E-06,2.38E-08,6.92E-09,4.22E-10,0.000108699,1,0,-0.001059103,2.66E-06,2.01E-06,4.36E-08,8.35E-10,7.72E-10,0.000183478
A Band,1.19E-07,1.46E-07,3.92E-08,296,13075.1,3.94E-05,0.003028787,6.21E-06,0.00632223,6.351227236,3.94E-05,0.003028787,6.21E-06,0.00632223,1,0,-0.001351648,1.51E-06,1.12E-06,2.47E-08,7.27E-09,4.37E-10,0.00011215,1,0,-0.001064508,2.54E-06,2.06E-06,4.16E-08,1.78E-09,7.37E-10,0.000175896
A Band,1.19E-07,1.46E-07,3.93E-08,296,13075.2,3.94E-05,0.003030618,6.21E-06,0.006326882,6.351227236,3.94E-05,0.003030618,6.21E-06,0.006326882,1,0,-0.001356058,1.39E-06,1.16E-06,2.27E-08,6.97E-09,4.02E-10,0.000102158,1,0,-0.001065489,3.87E-06,2.02E-06,6.34E-08,9.22E-10,1.12E-09,0.000266184
A Band,1.20E-07,1.46E-07,3.93E-08,296,13075.3,3.94E-05,0.003032449,6.21E-06,0.006331534,6.351227236,3.94E-05,0.003032449,6.21E-06,0.006331534,1,0,-0.001361365,1.76E-06,1.22E-06,2.88E-08,7.03E-09,5.09E-10,0.000128375,1,0,-0.001062276,3.10E-06,2.05E-06,5.07E-08,3.58E-10,8.98E-10,0.000217028
A Band,1.20E-07,1.46E-07,3.93E-08,296,13075.4,3.94E-05,0.00303428,6.21E-06,0.006336187,6.351227236,3.94E-05,0.00303428,6.21E-06,0.006336187,1,0,-0.001367439,1.54E-06,1.27E-06,2.52E-08,7.29E-09,4.46E-10,0.00011335,1,0,-0.00106742,2.27E-06,2.05E-06,3.71E-08,6.09E-10,6.57E-10,0.000162305
A Band,1.20E-07,1.46E-07,3.94E-08,296,13075.5,3.94E-05,0.003036112,6.21E-06,0.006340839,6.351227236,3.94E-05,0.003036112,6.21E-06,0.006340839,1,0,-0.001371454,1.38E-06,1.30E-06,2.25E-08,6.94E-09,3.99E-10,0.000102267,1,0,-0.00107097,2.80E-06,2.14E-06,4.58E-08,1.70E-09,8.10E-10,0.000194429
A Band,1.20E-07,1.46E-07,3.94E-08,296,13075.6,3.94E-05,0.003037943,6.21E-06,0.006345491,6.351227236,3.94E-05,0.003037943,6.21E-06,0.006345491,1,0,-0.001376838,1.58E-06,1.31E-06,2.58E-08,6.68E-09,4.57E-10,0.000112032,1,0,-0.00107376,2.92E-06,2.11E-06,4.79E-08,1.31E-09,8.48E-10,0.00021076
A Band,1.20E-07,1.46E-07,3.94E-08,296,13075.7,3.94E-05,0.003039774,6.21E-06,0.006350143,6.351227236,3.94E-05,0.003039774,6.21E-06,0.006350143,1,0,-0.001382398,1.71E-06,1.36E-06,2.80E-08,6.69E-09,4.97E-10,0.000124821,1,0,-0.001068654,2.19E-06,2.07E-06,3.58E-08,-2.81E-10,6.34E-10,0.000153739
A Band,1.20E-07,1.46E-07,3.94E-08,296,13075.8,3.94E-05,0.003041605,6.21E-06,0.006354795,6.351227236,3.94E-05,0.003041605,6.21E-06,0.006354795,1,0,-0.001385428,1.84E-06,1.39E-06,3.02E-08,6.29E-09,5.34E-10,0.000136428,1,0,-0.001073624,2.06E-06,2.11E-06,3.37E-08,3.64E-10,5.97E-10,0.000138467
A Band,1.20E-07,1.46E-07,3.95E-08,296,13075.9,3.94E-05,0.003043436,6.21E-06,0.006359447,6.351227236,3.94E-05,0.003043436,6.21E-06,0.006359447,1,0,-0.001390479,1.70E-06,1.39E-06,2.79E-08,5.88E-09,4.94E-10,0.000122752,1,0,-0.001080181,2.19E-06,2.12E-06,3.58E-08,9.62E-10,6.34E-10,0.000145736
A Band,1.20E-07,1.46E-07,3.95E-08,296,13076,3.94E-05,0.003045268,6.21E-06,0.006364099,6.351227236,3.94E-05,0.003045268,6.21E-06,0.006364099,1,0,-0.00139494,1.66E-06,1.43E-06,2.72E-08,5.64E-09,4.81E-10,0.000124156,1,0,-0.001085545,2.28E-06,2.17E-06,3.74E-08,1.90E-09,6.62E-10,0.000156114
A Band,1.20E-07,1.46E-07,3.95E-08,296,13076.1,3.94E-05,0.003047099,6.21E-06,0.006368751,6.351227236,3.94E-05,0.003047099,6.21E-06,0.006368751,1,0,-0.001399864,1.29E-06,1.44E-06,2.12E-08,5.34E-09,3.75E-10,9.68E-05,1,0,-0.001083501,3.86E-06,2.16E-06,6.32E-08,1.12E-09,1.12E-09,0.000260638
A Band,1.20E-07,1.46E-07,3.96E-08,296,13076.2,3.94E-05,0.00304893,6.21E-06,0.006373404,6.351227236,3.94E-05,0.00304893,6.21E-06,0.006373404,1,0,-0.001404656,1.67E-06,1.44E-06,2.74E-08,5.10E-09,4.85E-10,0.000124858,1,0,-0.001079558,2.16E-06,2.13E-06,3.53E-08,-3.91E-10,6.25E-10,0.000154909
A Band,1.20E-07,1.46E-07,3.96E-08,296,13076.3,3.94E-05,0.003050761,6.21E-06,0.006376893,6.351227236,3.94E-05,0.003050761,6.21E-06,0.006376893,1,0,-0.001410378,1.38E-06,1.55E-06,2.26E-08,5.64E-09,4.00E-10,9.95E-05,1,0,-0.001085641,2.06E-06,2.13E-06,3.38E-08,8.57E-11,5.98E-10,0.000145236
A Band,1.20E-07,1.46E-07,3.96E-08,296,13076.4,3.94E-05,0.003052592,6.21E-06,0.006381545,6.351227236,3.94E-05,0.003052592,6.21E-06,0.006381545,1,0,-0.001414544,1.19E-06,1.52E-06,1.94E-08,4.77E-09,3.44E-10,8.87E-05,1,0,-0.001089856,2.19E-06,2.21E-06,3.58E-08,1.19E-09,6.34E-10,0.000155042
A Band,1.20E-07,1.46E-07,3.96E-08,296,13076.5,3.94E-05,0.003054423,6.21E-06,0.006386197,6.351227236,3.94E-05,0.003054423,6.21E-06,0.006386197,1,0,-0.001419476,1.50E-06,1.52E-06,2.45E-08,4.45E-09,4.34E-10,0.000111391,1,0,-0.001089078,3.23E-06,2.17E-06,5.28E-08,1.85E-10,9.35E-10,0.000213623
A Band,1.20E-07,1.46E-07,3.97E-08,296,13076.6,3.94E-05,0.003056255,6.21E-06,0.006389686,6.351227236,3.94E-05,0.003056255,6.21E-06,0.006389686,1,0,-0.001424167,1.31E-06,1.63E-06,2.15E-08,4.91E-09,3.80E-10,9.45E-05,1,0,-0.001094872,3.12E-06,2.23E-06,5.11E-08,1.24E-09,9.04E-10,0.000207634
A Band,1.21E-07,1.46E-07,3.97E-08,296,13076.7,3.94E-05,0.003058086,6.21E-06,0.006394338,6.351227236,3.94E-05,0.003058086,6.21E-06,0.006394338,1,0,-0.001428655,1.14E-06,1.60E-06,1.87E-08,4.27E-09,3.31E-10,8.53E-05,1,0,-0.001094349,3.91E-06,2.22E-06,6.39E-08,5.84E-10,1.13E-09,0.000260318
A Band,1.21E-07,1.46E-07,3.97E-08,296,13076.8,3.94E-05,0.003059917,6.21E-06,0.006397827,6.351227236,3.94E-05,0.003059917,6.21E-06,0.006397827,1,0,-0.001433322,1.12E-06,1.69E-06,1.83E-08,4.69E-09,3.25E-10,8.22E-05,1,0,-0.00109638,3.56E-06,2.24E-06,5.82E-08,6.52E-10,1.03E-09,0.000245663
A Band,1.21E-07,1.46E-07,3.97E-08,296,13076.9,3.94E-05,0.003061748,6.21E-06,0.006402479,6.351227236,3.94E-05,0.003061748,6.21E-06,0.006402479,1,0,-0.001438247,1.33E-06,1.67E-06,2.18E-08,4.16E-09,3.85E-10,9.92E-05,1,0,-0.001095346,3.05E-06,2.19E-06,4.99E-08,-4.49E-10,8.84E-10,0.00021105
A Band,1.21E-07,1.46E-07,3.98E-08,296,13077,3.94E-05,0.003063579,6.21E-06,0.006405968,6.351227236,3.94E-05,0.003063579,6.21E-06,0.006405968,1,0,-0.001442208,1.34E-06,1.73E-06,2.19E-08,4.05E-09,3.89E-10,9.87E-05,1,0,-0.001098601,2.44E-06,2.21E-06,3.99E-08,-2.16E-10,7.07E-10,0.000171138
A Band,1.21E-07,1.46E-07,3.98E-08,296,13077.1,3.94E-05,0.003065411,6.21E-06,0.00641062,6.351227236,3.94E-05,0.003065411,6.21E-06,0.00641062,1,0,-0.001447025,9.61E-07,1.70E-06,1.57E-08,3.46E-09,2.78E-10,7.18E-05,1,0,-0.001100226,2.30E-06,2.22E-06,3.76E-08,-1.97E-10,6.67E-10,0.000166441
A Band,1.21E-07,1.46E-07,3.98E-08,296,13077.2,3.94E-05,0.003067242,6.21E-06,0.00641411,6.351227236,3.94E-05,0.003067242,6.21E-06,0.00641411,1,0,-0.001452101,9.66E-07,1.77E-06,1.58E-08,3.84E-09,2.80E-10,7.18E-05,1,0,-0.001106262,2.48E-06,2.23E-06,4.05E-08,2.76E-10,7.18E-10,0.000178156
A Band,1.21E-07,1.46E-07,3.98E-08,296,13077.3,3.94E-05,0.003069073,6.21E-06,0.006417599,6.351227236,3.94E-05,0.003069073,6.21E-06,0.006417599,1,0,-0.001455691,1.23E-06,1.83E-06,2.01E-08,3.72E-09,3.56E-10,8.80E-05,1,0,-0.001101058,1.82E-06,2.23E-06,2.98E-08,-8.37E-10,5.27E-10,0.000129727
A Band,1.21E-07,1.46E-07,3.99E-08,296,13077.4,3.94E-05,0.003070904,6.21E-06,0.006422251,6.351227236,3.94E-05,0.003070904,6.21E-06,0.006422251,1,0,-0.001459594,1.06E-06,1.79E-06,1.74E-08,2.85E-09,3.08E-10,7.90E-05,1,0,-0.001106396,2.40E-06,2.24E-06,3.93E-08,-3.77E-10,6.95E-10,0.0001624
A Band,1.21E-07,1.46E-07,3.99E-08,296,13077.5,3.94E-05,0.003072735,6.21E-06,0.00642574,6.351227236,3.94E-05,0.003072735,6.21E-06,0.00642574,1,0,-0.001465033,1.61E-06,1.84E-06,2.63E-08,3.20E-09,4.66E-10,0.000120145,1,0,-0.001111696,2.37E-06,2.29E-06,3.88E-08,5.51E-10,6.87E-10,0.000162119
A Band,1.21E-07,1.46E-07,3.99E-08,296,13077.6,3.94E-05,0.003074567,6.21E-06,0.006429229,6.351227236,3.94E-05,0.003074567,6.21E-06,0.006429229,1,0,-0.001469289,1.23E-06,1.88E-06,2.02E-08,3.12E-09,3.57E-10,9.20E-05,1,0,-0.001112308,2.94E-06,2.28E-06,4.82E-08,3.43E-11,8.53E-10,0.000208929
